ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1294	"ENSG00000103275"	"UBE2I"	chr16	+	1314019	1314376	1314019	1314096	1314292	1314376	1294	5,7,8	716,733,800	15,5,11	636,665,721	345	149	1	1.0	0.003,0.004,0.004	0.01,0.003,0.007	-0.003
1295	"ENSG00000103275"	"UBE2I"	chr16	+	1314292	1315726	1314292	1314376	1314756	1315726	1295	13,24,33	0,0,0	34,22,43	1,0,0	529	149	1	1.0	1.0,1.0,1.0	0.905,1.0,1.0	0.032
1296	"ENSG00000103275"	"UBE2I"	chr16	+	1314292	1315726	1314292	1314376	1315430	1315726	1296	25,39,52	0,1,0	71,40,56	3,1,2	1203	149	0.00104742540278	0.005157558351999227	1.0,0.828,1.0	0.746,0.832,0.776	0.158
1298	"ENSG00000103275"	"UBE2I"	chr16	+	1314292	1315726	1314292	1314376	1315653	1315726	1298	28,43,57	758,787,829	82,48,70	678,647,723	1426	149	0.706296775227	1.0	0.004,0.006,0.007	0.012,0.008,0.01	-0.004
1301	"ENSG00000103275"	"UBE2I"	chr16	+	1314756	1315726	1314756	1315223	1315653	1315726	1301	8,12,15	1,0,0	28,15,20	0,2,0	579	149	1	1.0	0.673,1.0,1.0	1.0,0.659,1.0	0.005
1303	"ENSG00000103275"	"UBE2I"	chr16	+	1315653	1320283	1315653	1315726	1319701	1320283	1303	466,512,417	4,0,3	689,417,649	7,7,5	4124	149	0.0393691394218	0.11288940676319344	0.808,1.0,0.834	0.781,0.683,0.824	0.118
1304	"ENSG00000103275"	"UBE2I"	chr16	+	1315653	1320283	1315653	1315726	1320173	1320283	1304	540,600,501	797,807,825	791,509,776	735,671,714	4596	149	0.000135383158323	0.0008633977671167403	0.021,0.024,0.019	0.034,0.024,0.034	-0.009
1305	"ENSG00000103275"	"UBE2I"	chr16	+	1319701	1320283	1319701	1319862	1320173	1320283	1305	69,87,82	2,1,3	101,87,124	0,0,1	460	149	0.0414365442252	0.11739313339460393	0.918,0.966,0.899	1.0,1.0,0.976	-0.064
1306	"ENSG00000103275"	"UBE2I"	chr16	+	1319701	1320283	1319701	1319990	1320173	1320283	1306	55,61,60	0,0,0	67,65,90	16,1,10	332	149	1.78860685152e-08	2.7728937972327586e-07	1.0,1.0,1.0	0.653,0.967,0.802	0.193
1307	"ENSG00000196557"	"CACNA1H"	chr16	+	1219980	1221764	1219980	1220053	1220160	1221764	1307	114,76,73	1,0,0	74,44,78	0,0,0	256	149	1	1.0	0.985,1.0,1.0	1.0,1.0,1.0	-0.005
1312	"ENSG00000103197"	"TSC2"	chr16	+	2053341	2054440	2053341	2053452	2054295	2054440	1312	19,15,17	55,35,44	20,12,23	45,34,35	992	149	0.346179864902	0.6417471410744916	0.049,0.06,0.055	0.063,0.05,0.09	-0.013
1313	"ENSG00000103197"	"TSC2"	chr16	+	2060669	2062008	2060669	2060813	2061870	2062008	1313	29,45,44	89,71,54	56,19,59	74,62,71	1206	149	0.429709079281	0.750504759831881	0.039,0.073,0.091	0.086,0.036,0.093	-0.004
1314	"ENSG00000103197"	"TSC2"	chr16	+	2074199	2075892	2074199	2074389	2075798	2075892	1314	18,19,37	126,102,82	47,26,55	101,82,97	1558	149	0.000470945498745	0.002577796580679713	0.013,0.018,0.041	0.043,0.029,0.051	-0.017
1315	"ENSG00000103197"	"TSC2"	chr16	+	2076490	2077726	2076490	2076585	2077597	2077726	1315	46,50,62	6,8,6	112,57,107	10,2,8	1161	149	0.108675663194	0.259324757713642	0.496,0.445,0.57	0.59,0.785,0.632	-0.165
1316	"ENSG00000103197"	"TSC2"	chr16	+	2078919	2079428	2078919	2079196	2079275	2079428	1316	10,4,7	117,112,100	12,2,15	126,80,130	228	149	0.297012981721	0.5714893036373377	0.053,0.023,0.044	0.059,0.016,0.07	-0.008
1317	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2082504	2081594	2081798	2082435	2082504	1317	17,24,29	1,0,0	45,22,63	0,2,0	786	149	1	1.0	0.763,1.0,1.0	1.0,0.676,1.0	0.029
1318	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2083816	2081594	2081798	2083694	2083816	1318	50,65,80	139,94,138	149,58,141	93,73,109	2045	149	2.84851320309e-09	5.0395225350667555e-08	0.026,0.048,0.041	0.105,0.055,0.086	-0.044
1319	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2083816	2081594	2082500	2083694	2083816	1319	35,44,54	1,0,0	112,39,86	0,0,0	1343	149	1	1.0	0.795,1.0,1.0	1.0,1.0,1.0	-0.068
1320	"ENSG00000103197"	"TSC2"	chr16	+	2081594	2083816	2081594	2082504	2083694	2083816	1320	35,44,54	0,0,0	112,39,86	1,0,0	1339	149	1	1.0	1.0,1.0,1.0	0.926,1.0,1.0	0.025
1321	"ENSG00000103197"	"TSC2"	chr16	+	2088047	2088325	2088047	2088139	2088226	2088325	1321	2,4,4	129,108,140	9,4,6	169,103,98	236	149	0.0642520226453	0.16874291242403447	0.01,0.023,0.018	0.033,0.024,0.037	-0.014
1322	"ENSG00000103197"	"TSC2"	chr16	+	2088047	2088325	2088047	2088139	2088238	2088325	1322	12,12,16	0,1,1	18,11,15	1,0,1	248	149	1	1.0	1.0,0.878,0.906	0.915,1.0,0.9	-0.01
1325	"ENSG00000263072"	"ZNF213-AS1"	chr16	-	3129247	3129653	3129247	3129310	3129460	3129653	1325	41,40,24	0,1,0	45,28,48	1,0,0	299	149	1	1.0	1.0,0.952,1.0	0.957,1.0,1.0	-0.002
1326	"ENSG00000167978"	"SRRM2"	chr16	+	2757471	2757945	2757471	2757579	2757780	2757945	1326	18,20,16	321,296,313	30,8,26	262,135,255	350	149	0.014737879776	0.04989379470317154	0.023,0.028,0.021	0.046,0.025,0.042	-0.014
1327	"ENSG00000167978"	"SRRM2"	chr16	+	2759568	2760499	2759568	2759661	2760300	2760499	1327	192,267,231	185,169,184	195,116,189	180,65,151	788	149	0.940625457291	1.0	0.164,0.23,0.192	0.17,0.252,0.191	-0.009
1330	"ENSG00000196712"	"NF1"	chr17	+	31229024	31229974	31229024	31229465	31229834	31229974	1330	1,2,1	9,15,11	1,0,1	14,9,7	518	149	0.419940687434	0.7391231340861999	0.031,0.037,0.025	0.02,0.0,0.039	0.011
1332	"ENSG00000161981"	"SNRNP25"	chr16	+	55776	56613	55776	55882	56538	56613	1332	51,56,52	269,286,319	86,49,71	386,359,354	805	149	0.864927895412	1.0	0.034,0.035,0.029	0.04,0.025,0.036	-0.001
1333	"ENSG00000131650"	"KREMEN2"	chr16	+	2967319	2968380	2967319	2967445	2967809	2968380	1333	34,20,26	0,3,0	35,27,25	0,1,2	513	149	0.442946420287	0.766869475970056	1.0,0.659,1.0	1.0,0.887,0.784	-0.004
1334	"ENSG00000141646"	"SMAD4"	chr18	+	51076637	51077419	51076637	51076776	51077306	51077419	1334	16,17,19	5,2,2	10,9,11	3,3,7	679	149	0.0619101586073	0.16385163061185803	0.413,0.651,0.676	0.422,0.397,0.256	0.222
1335	"ENSG00000141646"	"SMAD4"	chr18	+	51076637	51079777	51076637	51076776	51078255	51079777	1335	31,48,44	38,37,39	30,28,37	60,64,66	1628	149	0.000109428616461	0.000714851231251311	0.069,0.106,0.094	0.044,0.038,0.049	0.046
1336	"ENSG00000063177"	"RPL18"	chr19	-	48615330	48615946	48615330	48615447	48615876	48615946	1336	99,130,151	5892,5998,6116	254,199,280	4923,5804,4908	578	149	0.0373317848673	0.10804376074566156	0.004,0.006,0.006	0.013,0.009,0.014	-0.007
1337	"ENSG00000063177"	"RPL18"	chr19	-	48616078	48617423	48616078	48616202	48617315	48617423	1337	318,379,355	13,4,13	881,751,798	63,57,49	1262	149	0.000127185261532	0.0008180547317870898	0.743,0.918,0.763	0.623,0.609,0.658	0.178
1338	"ENSG00000178188"	"SH2B1"	chr16	+	28863842	28867033	28863842	28863945	28866011	28867033	1338	236,270,208	32,13,21	366,249,389	13,10,20	2215	149	0.00794893613403	0.02914093163908902	0.332,0.583,0.4	0.654,0.626,0.567	-0.177
1339	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174340	67174620	67174944	1339	16,22,23	0,0,0	30,26,27	0,2,0	429	149	1	1.0	1.0,1.0,1.0	1.0,0.819,1.0	0.06
1340	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174454	67174620	67174944	1340	0,3,2	0,0,2	5,7,3	0,0,1	315	149	1	1.0	NA,1.0,0.321	1.0,1.0,0.587	-0.202
1341	"ENSG00000140939"	"NOL3"	chr16	+	67174161	67174944	67174161	67174464	67174620	67174944	1341	0,0,0	17,21,30	4,6,2	16,8,19	305	149	8.93001439506e-06	7.65618908055372e-05	0.0,0.0,0.0	0.109,0.268,0.049	-0.142
1343	"ENSG00000177663"	"IL17RA"	chr22	+	17101995	17102302	17101995	17102043	17102138	17102302	1343	5,3,6	34,23,45	3,7,9	15,16,39	244	149	0.0813577127771	0.20500289623693527	0.082,0.074,0.075	0.109,0.211,0.124	-0.071
1346	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206478	2206659	1346	37,24,34	1,2,3	24,34,30	3,0,0	218	149	0.103564933668	0.2499052426988742	0.962,0.891,0.886	0.845,1.0,1.0	-0.035
1347	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206483	2206659	1347	37,26,34	3,11,2	25,36,30	2,2,3	223	149	0.115407094852	0.2722767324104763	0.892,0.612,0.919	0.893,0.923,0.87	-0.088
1348	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206496	2206659	1348	53,35,43	277,239,315	33,42,35	193,190,186	236	149	0.224984553169	0.4616000028014175	0.108,0.085,0.079	0.097,0.122,0.106	-0.018
1349	"ENSG00000167965"	"MLST8"	chr16	+	2206357	2206659	2206357	2206409	2206554	2206659	1349	185,168,196	4,4,3	134,122,130	5,5,1	294	149	0.493450731973	0.826521731723098	0.959,0.955,0.971	0.931,0.925,0.985	0.015
1350	"ENSG00000167965"	"MLST8"	chr16	+	2208209	2208613	2208209	2208334	2208449	2208613	1350	21,30,27	402,430,405	57,55,53	252,234,258	264	149	6.10622663544e-15	2.4952564169496393e-13	0.029,0.038,0.036	0.113,0.117,0.104	-0.077
1351	"ENSG00000008710"	"PKD1"	chr16	-	2091780	2092188	2091780	2091906	2092046	2092188	1351	7,13,6	37,36,29	13,11,12	18,20,24	289	149	0.0073812867141	0.02732638838174195	0.089,0.157,0.096	0.271,0.221,0.205	-0.118
1352	"ENSG00000008710"	"PKD1"	chr16	-	2097727	2097984	2097727	2097777	2097867	2097984	1352	2,3,2	7,13,8	1,1,3	13,4,11	239	149	0.4300674859	0.7507957804694916	0.151,0.126,0.135	0.046,0.135,0.145	0.029
1353	"ENSG00000008710"	"PKD1"	chr16	-	2097727	2097984	2097727	2097780	2097867	2097984	1353	1,1,1	18,23,28	1,0,2	18,12,16	236	149	1	1.0	0.034,0.027,0.022	0.034,0.0,0.073	-0.008
1355	"ENSG00000008710"	"PKD1"	chr16	-	2105321	2106024	2105321	2105474	2105864	2106024	1355	14,25,15	21,18,17	12,6,15	8,12,21	539	149	0.540768155857	0.8772522478937894	0.156,0.277,0.196	0.293,0.121,0.165	0.017
1356	"ENSG00000008710"	"PKD1"	chr16	-	2105321	2106024	2105321	2105707	2105864	2106024	1356	2,3,3	0,1,0	2,1,4	0,0,1	306	149	1	1.0	1.0,0.594,1.0	1.0,1.0,0.661	-0.022
1357	"ENSG00000260565"	"ERVK13-1"	chr16	-	2660361	2663407	2660361	2661381	2663083	2663407	1357	117,76,104	3,3,1	88,71,102	3,5,4	1851	149	0.130738690027	0.30034348008341366	0.758,0.671,0.893	0.702,0.533,0.672	0.138
1358	"ENSG00000260565"	"ERVK13-1"	chr16	-	2669410	2672570	2669410	2669561	2671023	2672570	1358	68,50,66	5,4,1	79,75,89	2,1,1	1611	149	0.0169327687495	0.05596792851440563	0.557,0.536,0.859	0.785,0.874,0.892	-0.2
1359	"ENSG00000260565"	"ERVK13-1"	chr16	-	2669410	2672562	2669410	2669561	2671344	2672562	1359	86,67,78	2,1,2	104,98,118	2,2,2	1932	149	0.918645128082	1.0	0.768,0.838,0.75	0.8,0.791,0.82	-0.018
1360	"ENSG00000260565"	"ERVK13-1"	chr16	-	2671023	2672570	2671023	2671231	2671344	2672570	1360	15,13,11	0,3,1	19,19,24	5,2,1	262	149	0.318188008528	0.6023302205745297	1.0,0.711,0.862	0.684,0.844,0.932	0.038
1361	"ENSG00000260565"	"ERVK13-1"	chr16	-	2669410	2672570	2669410	2669561	2671594	2672570	1361	107,98,106	0,0,1	131,123,144	0,0,0	2182	149	1	1.0	1.0,1.0,0.879	1.0,1.0,1.0	-0.04
1362	"ENSG00000038532"	"CLEC16A"	chr16	+	11039753	11042363	11039753	11039876	11042253	11042363	1362	0,1,1	13,14,23	0,2,3	11,19,22	2526	149	1	1.0	0.0,0.004,0.003	0.0,0.006,0.008	-0.002
1363	"ENSG00000103051"	"COG4"	chr16	-	70481358	70481865	70481358	70481487	70481763	70481865	1363	8,18,15	125,152,138	26,27,28	134,143,111	425	149	0.000344848232401	0.001955440316307028	0.022,0.04,0.037	0.064,0.062,0.081	-0.036
1364	"ENSG00000103051"	"COG4"	chr16	-	70481358	70481865	70481358	70481658	70481763	70481865	1364	7,11,10	0,1,0	18,19,15	0,0,1	254	149	1	1.0	1.0,0.866,1.0	1.0,1.0,0.898	-0.011
1365	"ENSG00000103051"	"COG4"	chr16	-	70508405	70509388	70508405	70508464	70509230	70509388	1365	26,32,40	113,110,116	71,36,55	113,119,100	915	149	0.00186755627188	0.008474445146810936	0.036,0.045,0.053	0.093,0.047,0.082	-0.029
1366	"ENSG00000102898"	"NUTF2"	chr16	+	67868339	67868599	67868339	67868411	67868500	67868599	1366	19,30,18	1166,1174,1130	27,29,26	1105,1351,1120	238	149	0.353015460231	0.6516875142344437	0.01,0.016,0.01	0.015,0.013,0.014	-0.002
1368	"ENSG00000103249"	"CLCN7"	chr16	-	1449275	1450666	1449275	1449327	1450496	1450666	1368	95,114,112	56,63,62	222,124,229	59,39,61	1318	149	2.99751547495e-06	2.8421587460465383e-05	0.161,0.17,0.17	0.298,0.264,0.298	-0.12
1369	"ENSG00000102977"	"ACD"	chr16	-	67657532	67657853	67657532	67657684	67657761	67657853	1369	5,4,12	52,57,71	18,14,21	58,37,66	226	149	0.000100371611766	0.0006655151224590424	0.06,0.044,0.1	0.17,0.2,0.173	-0.113
1370	"ENSG00000102977"	"ACD"	chr16	-	67657985	67658362	67657985	67658028	67658205	67658362	1370	252,250,208	1,0,0	203,199,207	1,1,1	326	149	1	1.0	0.991,1.0,1.0	0.989,0.989,0.99	0.008
1371	"ENSG00000102977"	"ACD"	chr16	-	67657985	67658641	67657985	67658028	67658554	67658641	1371	262,265,221	0,4,0	256,224,242	2,1,6	675	149	0.0656987369064	0.17176244881753186	1.0,0.936,1.0	0.966,0.98,0.899	0.03
1372	"ENSG00000102977"	"ACD"	chr16	-	67657985	67658641	67657985	67658362	67658554	67658641	1372	4,8,8	80,83,78	47,22,31	86,71,72	341	149	5.70121727606e-12	1.5364678386629082e-10	0.021,0.04,0.043	0.193,0.119,0.158	-0.122
1373	"ENSG00000102977"	"ACD"	chr16	-	67658719	67659613	67658719	67658816	67658927	67659613	1373	7,7,9	110,110,81	34,20,33	73,71,73	260	149	3.76543241032e-12	1.0370800839998565e-10	0.035,0.035,0.06	0.211,0.139,0.206	-0.142
1374	"ENSG00000102977"	"ACD"	chr16	-	67658719	67659613	67658719	67658832	67658927	67659613	1374	3,6,3	2,3,3	34,18,32	5,5,3	244	149	0.0167773755152	0.05564278770557365	0.478,0.55,0.379	0.806,0.687,0.867	-0.318
1375	"ENSG00000102977"	"ACD"	chr16	-	67657985	67659613	67657985	67658362	67659228	67659613	1375	45,42,44	0,0,0	145,88,140	1,0,0	1015	149	1	1.0	1.0,1.0,1.0	0.955,1.0,1.0	0.015
1376	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659613	67658927	67659079	67659228	67659613	1376	33,24,29	91,110,93	57,41,65	86,59,77	298	149	1.7413732567e-07	2.1931969040414235e-06	0.153,0.098,0.135	0.249,0.258,0.297	-0.139
1378	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659613	67658927	67659079	67659536	67659613	1378	43,52,55	2,4,4	101,71,111	7,3,13	606	149	0.575179380546	0.9126225697920227	0.841,0.762,0.772	0.78,0.853,0.677	0.022
1379	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659613	67658927	67659419	67659536	67659613	1379	14,28,29	108,94,116	44,27,44	71,61,71	266	149	1.02350275499e-06	1.0733217872761242e-05	0.068,0.143,0.123	0.258,0.199,0.258	-0.127
1380	"ENSG00000102977"	"ACD"	chr16	-	67659228	67659613	67659228	67659263	67659536	67659613	1380	31,47,44	2,0,0	70,48,75	0,1,0	422	149	1	1.0	0.846,1.0,1.0	1.0,0.944,1.0	-0.033
1381	"ENSG00000102977"	"ACD"	chr16	-	67657985	67659795	67657985	67659613	67659701	67659795	1381	3,11,8	122,117,128	32,14,49	82,70,100	237	149	2.06168415673e-13	6.982794222726518e-12	0.015,0.056,0.038	0.197,0.112,0.236	-0.145
1382	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659795	67658927	67659079	67659701	67659795	1382	44,50,54	0,0,0	114,79,135	1,0,0	771	149	1	1.0	1.0,1.0,1.0	0.957,1.0,1.0	0.014
1383	"ENSG00000102977"	"ACD"	chr16	-	67658927	67659795	67658927	67659419	67659701	67659795	1383	15,26,28	0,0,0	57,35,68	0,0,2	431	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.922	0.026
1384	"ENSG00000102977"	"ACD"	chr16	-	67659902	67660290	67659902	67660045	67660121	67660290	1384	8,7,17	252,216,288	44,38,33	145,107,225	225	149	1.11022302463e-16	5.6025281356999794e-15	0.021,0.021,0.038	0.167,0.19,0.089	-0.122
1385	"ENSG00000103005"	"USB1"	chr16	+	58002478	58002645	58002478	58002499	58002615	58002645	1385	294,270,301	1,1,2	321,222,296	0,1,2	265	149	1	1.0	0.994,0.993,0.988	1.0,0.992,0.988	-0.002
1386	"ENSG00000140694"	"PARN"	chr16	-	14591912	14593378	14591912	14592033	14593300	14593378	1386	13,10,12	0,0,0	7,8,17	0,2,0	1416	149	0.514542014254	0.8491443373782662	1.0,1.0,1.0	1.0,0.296,1.0	0.235
1388	"ENSG00000140694"	"PARN"	chr16	-	14627105	14628251	14627105	14627187	14628171	14628251	1388	0,0,5	0,3,0	6,2,3	0,1,1	1133	149	1	1.0	NA,0.0,1.0	1.0,0.208,0.283	0.003
1389	"ENSG00000140694"	"PARN"	chr16	-	14627105	14628251	14627105	14627136	14628190	14628251	1389	15,21,29	0,1,0	30,25,14	0,0,0	1203	149	1	1.0	1.0,0.722,1.0	1.0,1.0,1.0	-0.093
1390	"ENSG00000160014"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608196	46608340	1390	147,186,142	1594,1474,1621	289,209,339	1699,1796,1719	2488	149	0.663315264242	1.0	0.005,0.008,0.005	0.01,0.007,0.012	-0.004
1391	"ENSG00000160014"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608198	46608340	1391	174,213,170	0,0,0	321,247,374	1,6,6	2490	149	2.28395547597e-06	2.2227779497322666e-05	1.0,1.0,1.0	0.951,0.711,0.789	0.183
1392	"ENSG00000160014"	"CALM3"	chr19	+	46605826	46608340	46605826	46605857	46608204	46608340	1392	252,272,239	0,0,0	414,349,456	0,0,2	2496	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.932	0.023
1393	"ENSG00000160014"	"CALM3"	chr19	+	46608481	46608981	46608481	46608588	46608845	46608981	1393	67,52,56	1453,1403,1440	132,100,136	1568,1660,1637	406	149	5.21655842967e-07	5.845499677002791e-06	0.017,0.013,0.014	0.03,0.022,0.03	-0.013
1394	"ENSG00000140983"	"RHOT2"	chr16	+	668131	668411	668131	668236	668352	668411	1394	14,6,4	320,290,317	47,34,54	384,283,379	265	149	1.1990408666e-14	4.647210451528557e-13	0.024,0.011,0.007	0.064,0.063,0.074	-0.053
1395	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668569	668352	668411	668487	668569	1395	68,72,69	397,377,423	81,78,101	533,400,481	225	149	0.676508779228	1.0	0.102,0.112,0.097	0.091,0.114,0.122	-0.005
1396	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668699	668352	668411	668655	668699	1396	75,91,71	7,4,5	98,75,113	21,22,12	393	149	0.000743688869209	0.0038091257544839723	0.802,0.896,0.843	0.639,0.564,0.781	0.186
1397	"ENSG00000140983"	"RHOT2"	chr16	+	668352	668699	668352	668569	668655	668699	1397	34,41,25	300,304,324	50,23,47	342,305,351	235	149	0.520859651978	0.8565931153155254	0.067,0.079,0.047	0.085,0.046,0.078	-0.005
1399	"ENSG00000140983"	"RHOT2"	chr16	+	668487	668699	668487	668569	668658	668699	1399	36,46,30	2,9,1	61,27,53	1,0,4	238	149	0.0183633726224	0.059746516117622495	0.918,0.762,0.949	0.974,1.0,0.892	-0.079
1400	"ENSG00000140983"	"RHOT2"	chr16	+	668655	670175	668655	668699	670122	670175	1400	115,198,164	19,25,36	286,208,293	39,22,26	1572	149	0.0394934763267	0.11308128274960293	0.365,0.429,0.302	0.41,0.473,0.516	-0.101
1401	"ENSG00000140983"	"RHOT2"	chr16	+	669552	670175	669552	669606	670122	670175	1401	62,98,102	242,237,208	174,135,202	273,191,236	665	149	1.08014063471e-07	1.4349076735661642e-06	0.054,0.085,0.099	0.125,0.137,0.161	-0.062
1402	"ENSG00000140983"	"RHOT2"	chr16	+	670122	670357	670122	670175	670248	670357	1402	10,25,22	231,254,233	78,52,96	247,197,225	222	149	0	0.0	0.028,0.062,0.06	0.175,0.15,0.223	-0.133
1403	"ENSG00000140983"	"RHOT2"	chr16	+	670122	670357	670122	670175	670265	670357	1403	39,63,54	24,45,42	115,85,140	83,63,60	239	149	0.444090464084	0.7683194200293594	0.503,0.466,0.445	0.463,0.457,0.593	-0.033
1404	"ENSG00000140983"	"RHOT2"	chr16	+	670891	671203	670891	671000	671082	671203	1404	166,192,166	93,87,121	292,205,268	88,66,105	231	149	0.000309460617582	0.0017762094531290516	0.535,0.587,0.469	0.682,0.667,0.622	-0.127
1405	"ENSG00000140983"	"RHOT2"	chr16	+	670891	671203	670891	671000	671114	671203	1405	235,280,243	6,8,19	407,293,374	11,10,10	263	149	0.144220688522	0.3254487866137209	0.957,0.952,0.879	0.954,0.943,0.955	-0.021
1406	"ENSG00000140983"	"RHOT2"	chr16	+	671859	672181	671859	672002	672083	672181	1406	7,9,6	236,270,262	71,45,70	316,224,311	230	149	0	0.0	0.019,0.021,0.015	0.127,0.115,0.127	-0.105
1407	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672566	672253	672384	672488	672566	1407	26,26,38	259,249,263	106,61,131	282,184,272	253	149	1.11022302463e-16	5.6025281356999794e-15	0.056,0.058,0.078	0.181,0.163,0.221	-0.124
1408	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672825	672253	672384	672702	672825	1408	64,66,90	2,5,0	227,168,254	8,0,3	467	149	0.465429130003	0.7922937805054465	0.911,0.808,1.0	0.901,1.0,0.964	-0.049
1409	"ENSG00000140983"	"RHOT2"	chr16	+	672253	672825	672253	672566	672702	672825	1409	56,56,74	270,249,223	175,144,182	243,171,200	285	149	0	0.0	0.098,0.105,0.148	0.274,0.306,0.322	-0.184
1410	"ENSG00000127580"	"WDR24"	chr16	-	685868	686186	685868	685990	686067	686186	1410	8,14,18	17,31,38	31,19,35	34,19,22	226	149	0.000828064745053	0.004192739944817177	0.237,0.229,0.238	0.375,0.397,0.512	-0.193
1411	"ENSG00000161996"	"WDR90"	chr16	+	653745	655147	653745	653803	655028	655147	1411	36,46,32	8,8,10	39,18,68	11,4,8	1374	149	0.610193839355	0.9501347697645978	0.328,0.384,0.258	0.278,0.328,0.48	-0.039
1412	"ENSG00000161996"	"WDR90"	chr16	+	655057	655468	655057	655147	655306	655468	1412	1,3,6	23,12,18	10,0,12	8,5,16	308	149	0.0141976276185	0.04832592216546017	0.021,0.108,0.139	0.377,0.0,0.266	-0.125
1413	"ENSG00000161996"	"WDR90"	chr16	+	655772	656537	655772	655885	656301	656537	1413	34,21,42	1,0,0	50,23,48	2,4,1	565	149	0.000884219804317	0.004453080179946097	0.9,1.0,1.0	0.868,0.603,0.927	0.167
1414	"ENSG00000161996"	"WDR90"	chr16	+	655772	656537	655772	655889	656301	656537	1414	33,21,41	4,15,3	49,23,46	8,1,5	561	149	0.278974355999	0.5441266362533024	0.687,0.271,0.784	0.619,0.859,0.71	-0.149
1415	"ENSG00000161996"	"WDR90"	chr16	+	666454	666792	666454	666598	666672	666792	1415	19,14,9	44,36,60	20,12,26	68,60,65	223	149	0.979350703842	1.0	0.224,0.206,0.091	0.164,0.118,0.211	0.009
1416	"ENSG00000172366"	"MCRIP2"	chr16	+	647416	647884	647416	647544	647782	647884	1416	37,41,51	151,125,138	55,49,47	124,124,107	387	149	0.0539536818822	0.1460323016818797	0.086,0.112,0.125	0.146,0.132,0.145	-0.033
1417	"ENSG00000169189"	"NSMCE1"	chr16	-	27225725	27226836	27225725	27225846	27226719	27226836	1417	10,26,18	268,287,310	8,21,16	274,321,224	1022	149	0.923566958962	1.0	0.005,0.013,0.008	0.004,0.009,0.01	0.001
1418	"ENSG00000169189"	"NSMCE1"	chr16	-	27241352	27241889	27241352	27241484	27241798	27241889	1418	7,5,4	0,0,0	9,8,5	0,2,0	463	149	0.884479105269	1.0	1.0,1.0,1.0	1.0,0.563,1.0	0.146
1419	"ENSG00000213658"	"LAT"	chr16	+	28985853	28986216	28985853	28985888	28986134	28986216	1419	6,3,0	0,4,1	4,1,4	3,2,3	395	149	0.878988685266	1.0	1.0,0.221,0.0	0.335,0.159,0.335	0.131
1420	"ENSG00000213658"	"LAT"	chr16	+	28986539	28986714	28986539	28986569	28986656	28986714	1420	1,0,2	2,7,4	4,2,0	9,3,6	236	149	0.160135010934	0.35319892848716516	0.24,0.0,0.24	0.219,0.296,0.0	-0.012
1421	"ENSG00000077235"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464319	27464836	1421	60,65,53	44,64,38	86,45,77	45,57,37	876	149	0.358252933036	0.6580894695568744	0.188,0.147,0.192	0.245,0.118,0.261	-0.032
1422	"ENSG00000077235"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464394	27464836	1422	95,101,88	90,77,101	107,71,110	85,78,93	951	149	0.719171407547	1.0	0.142,0.17,0.12	0.165,0.125,0.156	-0.005
1423	"ENSG00000158805"	"ZNF276"	chr16	+	89723136	89723709	89723136	89723183	89723259	89723709	1423	23,14,11	36,39,29	22,11,12	37,11,34	225	149	0.525554652158	0.8609073190449036	0.297,0.192,0.201	0.283,0.398,0.189	-0.06
1424	"ENSG00000158805"	"ZNF276"	chr16	+	89723136	89723709	89723136	89723183	89723278	89723709	1424	26,24,17	11,6,5	27,14,17	7,3,7	244	149	0.739780131253	1.0	0.591,0.71,0.675	0.702,0.74,0.597	-0.021
1425	"ENSG00000102879"	"CORO1A"	chr16	+	30185208	30186720	30185208	30185407	30186597	30186720	1425	0,4,2	19,10,13	14,23,17	16,6,15	1339	149	1.62449498298e-08	2.528898090481702e-07	0.0,0.043,0.017	0.089,0.299,0.112	-0.147
