ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5048	"ENSG00000130751"	"NPAS1"	chr19	+	47039403	47039564	47039406	47039564	47039035	47039151	5048	16,10,10	70,58,89	4,7,7	38,22,61	152	149	0.620767242748	1.0	0.183,0.145,0.099	0.094,0.238,0.101	-0.002
5049	"ENSG00000130751"	"NPAS1"	chr19	+	47040977	47041125	47041024	47041125	47040443	47040550	5049	54,38,65	8,12,2	37,25,23	10,8,14	196	149	0.00812091257562	0.09668944949338207	0.837,0.707,0.961	0.738,0.704,0.555	0.169
5051	"ENSG00000291081"	NA	chr3	-	130102763	130102935	130102763	130102913	130103740	130104006	5051	6,2,2	0,3,0	2,1,2	0,1,3	171	149	0.205361742089	0.8714594578738941	1.0,0.367,1.0	1.0,0.466,0.367	0.178
5052	"ENSG00000291081"	NA	chr3	-	130102763	130102935	130102763	130102913	130104165	130104297	5052	2,2,0	0,1,1	1,1,2	0,0,0	171	149	1	1.0	1.0,0.635,0.0	1.0,1.0,1.0	-0.455
5055	"ENSG00000144712"	"CAND2"	chr3	+	12809917	12810324	12810058	12810324	12803487	12803631	5055	2,3,1	1,0,3	5,6,5	0,1,1	290	149	0.0122158872941	0.1298805803631928	0.507,1.0,0.146	1.0,0.755,0.72	-0.274
5056	"ENSG00000144712"	"CAND2"	chr3	+	12809917	12810324	12810058	12810324	12807305	12807460	5056	2,3,1	1,0,0	5,6,6	3,0,0	290	149	0.324192900485	1.0	0.507,1.0,1.0	0.461,1.0,1.0	0.015
5057	"ENSG00000144712"	"CAND2"	chr3	+	12809917	12810324	12810058	12810324	12808209	12808333	5057	3,3,1	29,19,14	5,6,5	16,17,12	290	149	0.0084241569381	0.09915586047229405	0.05,0.075,0.035	0.138,0.154,0.176	-0.103
5060	"ENSG00000112679"	"DUSP22"	chr6	+	348768	351355	350821	351355	348102	348274	5060	1164,1050,1059	0,2,0	796,766,852	0,0,0	2202	149	1	1.0	1.0,0.973,1.0	1.0,1.0,1.0	-0.009
5061	"ENSG00000145016"	"RUBCN"	chr3	-	197695865	197695981	197695865	197695978	197696953	197697049	5061	7,12,14	1,0,1	10,3,12	2,0,0	152	149	1	1.0	0.873,1.0,0.932	0.831,1.0,1.0	-0.009
5063	"ENSG00000291091"	"SDHAP4"	chr3	-	197614026	197614842	197614026	197614622	197615563	197615685	5063	26,29,22	8,7,5	37,30,34	10,6,8	369	149	0.801890314869	1.0	0.568,0.626,0.64	0.599,0.669,0.632	-0.022
5067	"ENSG00000291091"	"SDHAP4"	chr3	-	197624111	197624236	197624111	197624197	197627779	197627893	5067	0,0,0	30,24,26	0,0,1	39,28,45	188	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.017	-0.006
5068	"ENSG00000163939"	"PBRM1"	chr3	-	52587352	52587510	52587352	52587435	52589069	52589255	5068	51,62,53	0,4,0	35,43,51	5,3,4	224	149	0.00285721817912	0.04616571918505406	1.0,0.912,1.0	0.823,0.905,0.895	0.096
5069	"ENSG00000163939"	"PBRM1"	chr3	-	52589069	52589255	52589069	52589252	52603520	52603732	5069	41,32,18	3,2,5	29,29,31	6,1,1	152	149	0.593248313437	1.0	0.931,0.94,0.779	0.826,0.966,0.968	-0.037
5071	"ENSG00000163939"	"PBRM1"	chr3	-	52679573	52679726	52679573	52679723	52682091	52682233	5071	9,8,7	0,2,2	7,10,9	3,1,2	152	149	0.384386857511	1.0	1.0,0.797,0.774	0.696,0.907,0.815	0.051
5075	"ENSG00000109861"	"CTSC"	chr11	-	88328111	88335082	88328111	88328196	88337500	88337736	5075	121,111,118	0,0,0	125,125,119	0,1,0	7035	149	1	1.0	1.0,1.0,1.0	1.0,0.726,1.0	0.091
5076	"ENSG00000120709"	"FAM53C"	chr5	+	138344824	138345609	138345395	138345609	138341808	138341866	5076	381,365,385	1,0,0	642,568,569	5,0,0	720	149	1	1.0	0.987,1.0,1.0	0.964,1.0,1.0	0.008
5081	"ENSG00000163681"	"SLMAP"	chr3	+	57909054	57909150	57909075	57909150	57907883	57908006	5081	1,2,0	30,35,34	0,0,0	41,47,28	170	149	0.796645751438	1.0	0.028,0.048,0.0	0.0,0.0,0.0	0.025
5082	"ENSG00000211456"	"SACM1L"	chr3	+	45706779	45709647	45709497	45709647	45705134	45705209	5082	79,81,74	3,1,3	104,82,81	3,3,0	2867	149	0.544369052726	1.0	0.578,0.808,0.562	0.643,0.587,1.0	-0.094
5083	"ENSG00000211456"	"SACM1L"	chr3	+	45706779	45709647	45709596	45709647	45705134	45705209	5083	109,107,95	1,0,1	131,112,117	1,3,0	2966	149	0.132076891939	0.6656275877303857	0.846,1.0,0.827	0.868,0.652,1.0	0.051
5084	"ENSG00000211456"	"SACM1L"	chr3	+	45709497	45709647	45709596	45709647	45705134	45705209	5084	33,27,24	1,0,1	30,33,36	1,3,0	248	149	1	1.0	0.952,1.0,0.935	0.947,0.869,1.0	0.024
5085	"ENSG00000211456"	"SACM1L"	chr3	+	45707111	45709647	45707441	45709647	45706779	45706907	5085	4,6,3	0,0,0	12,13,3	1,0,0	479	149	1	1.0	1.0,1.0,1.0	0.789,1.0,1.0	0.07
5086	"ENSG00000211456"	"SACM1L"	chr3	+	45707111	45709647	45709497	45709647	45706779	45706907	5086	42,37,35	27,17,30	61,45,48	27,36,40	2535	149	0.966591918654	1.0	0.084,0.113,0.064	0.117,0.068,0.066	0.003
5087	"ENSG00000211456"	"SACM1L"	chr3	+	45707111	45709647	45709596	45709647	45706779	45706907	5087	72,63,56	0,1,0	88,75,84	0,1,0	2634	149	1	1.0	1.0,0.781,1.0	1.0,0.809,1.0	-0.009
5088	"ENSG00000211456"	"SACM1L"	chr3	+	45707441	45709647	45709497	45709647	45706779	45706907	5088	38,31,32	27,17,30	50,32,45	27,36,40	2205	149	0.689318717673	1.0	0.087,0.11,0.067	0.111,0.057,0.071	0.008
5089	"ENSG00000211456"	"SACM1L"	chr3	+	45707441	45709647	45709596	45709647	45706779	45706907	5089	68,57,53	0,1,0	77,62,81	0,1,0	2304	149	1	1.0	1.0,0.787,1.0	1.0,0.8,1.0	-0.004
5090	"ENSG00000211456"	"SACM1L"	chr3	+	45709497	45709647	45709596	45709647	45706779	45706907	5090	57,43,51	0,1,0	54,66,76	0,1,0	248	149	1	1.0	1.0,0.963,1.0	1.0,0.975,1.0	-0.004
5091	"ENSG00000211456"	"SACM1L"	chr3	+	45713136	45713196	45713140	45713196	45709497	45709647	5091	44,39,33	0,3,0	39,42,49	2,1,2	153	149	0.404582656651	1.0	1.0,0.927,1.0	0.95,0.976,0.96	0.014
5092	"ENSG00000211456"	"SACM1L"	chr3	+	45713136	45714079	45714045	45714079	45709497	45709647	5092	46,47,35	0,0,0	46,44,53	0,1,0	1058	149	1	1.0	1.0,1.0,1.0	1.0,0.861,1.0	0.046
5093	"ENSG00000211456"	"SACM1L"	chr3	+	45735234	45735373	45735245	45735373	45732052	45732151	5093	61,53,58	2,0,1	56,64,49	2,0,2	160	149	0.711899995894	1.0	0.966,1.0,0.982	0.963,1.0,0.958	0.009
5095	"ENSG00000152952"	"PLOD2"	chr3	-	146071041	146071197	146071041	146071167	146071276	146071423	5095	9,6,7	190,251,214	6,4,8	125,155,129	179	149	0.529470191751	1.0	0.038,0.02,0.027	0.038,0.021,0.049	-0.008
5096	"ENSG00000152952"	"PLOD2"	chr3	-	146076781	146077192	146076781	146076895	146077861	146077924	5096	0,5,3	42,38,47	2,2,4	31,31,25	446	149	0.573497556889	1.0	0.0,0.042,0.021	0.021,0.021,0.051	-0.01
5097	"ENSG00000152952"	"PLOD2"	chr3	-	146076781	146077192	146076781	146076895	146079115	146079257	5097	0,6,3	95,98,109	2,3,4	46,70,49	446	149	0.803363595854	1.0	0.0,0.02,0.009	0.014,0.014,0.027	-0.009
5098	"ENSG00000152952"	"PLOD2"	chr3	-	146076781	146077924	146076781	146076895	146079115	146079257	5098	57,80,74	95,98,109	45,47,46	46,70,49	1178	149	0.306175045632	1.0	0.071,0.094,0.079	0.11,0.078,0.106	-0.017
5099	"ENSG00000152952"	"PLOD2"	chr3	-	146076781	146077924	146076781	146077192	146079115	146079257	5099	57,75,71	0,1,0	43,45,42	0,1,0	881	149	1	1.0	1.0,0.927,1.0	1.0,0.884,1.0	0.014
5100	"ENSG00000152952"	"PLOD2"	chr3	-	146091799	146092096	146091799	146091901	146102754	146102852	5100	5,9,5	100,109,125	5,9,6	68,63,80	344	149	0.162262821888	0.751355072780561	0.021,0.035,0.017	0.031,0.058,0.031	-0.016
5101	"ENSG00000185278"	"ZBTB37"	chr1	+	173870196	173871148	173870199	173871148	173868924	173869120	5101	0,1,1	3,2,3	0,1,2	3,3,0	152	149	0.216834578513	0.8969250745765428	0.0,0.329,0.246	0.0,0.246,1.0	-0.224
5102	"ENSG00000182481"	"KPNA2"	chr17	+	68037079	68037207	68037109	68037207	68035734	68035840	5102	7,6,6	1198,1260,1425	6,10,15	1542,1861,1471	179	149	1	1.0	0.005,0.004,0.003	0.003,0.004,0.008	-0.001
5103	"ENSG00000182481"	"KPNA2"	chr17	+	68037329	68037495	68037357	68037495	68037109	68037207	5103	2,0,0	900,926,1045	2,4,5	1202,1389,1087	177	149	1	1.0	0.002,0.0,0.0	0.001,0.002,0.004	-0.002
5104	"ENSG00000182481"	"KPNA2"	chr17	+	68044320	68044503	68044324	68044503	68043837	68044071	5104	1021,982,1088	0,0,0	1267,1407,1216	13,17,24	153	149	0.0947944004465	0.5374512658026981	1.0,1.0,1.0	0.99,0.988,0.98	0.014
5107	"ENSG00000130270"	"ATP8B3"	chr19	-	1801955	1802062	1801955	1802044	1802486	1802645	5107	0,0,0	7,3,7	0,1,0	2,0,3	167	149	1	1.0	0.0,0.0,0.0	0.0,1.0,0.0	-0.333
5108	"ENSG00000130270"	"ATP8B3"	chr19	-	1806096	1806508	1806096	1806169	1806627	1806689	5108	2,3,5	3,7,8	2,0,0	4,1,2	488	149	0.0063737616424	0.08179277274916197	0.169,0.116,0.16	0.132,0.0,0.0	0.104
5109	"ENSG00000130270"	"ATP8B3"	chr19	-	1811488	1811884	1811488	1811666	1812185	1812276	5109	13,13,24	1,1,0	2,2,2	0,0,0	367	149	1	1.0	0.841,0.841,1.0	1.0,1.0,1.0	-0.106
5113	"ENSG00000160789"	"LMNA"	chr1	+	156114669	156115274	156114712	156115274	156082947	156083184	5113	3,4,1	2,0,3	3,3,3	3,0,0	192	149	0.0650187801932	0.42227042684220994	0.538,1.0,0.206	0.437,1.0,1.0	-0.231
5114	"ENSG00000160789"	"LMNA"	chr1	+	156135860	156136121	156135900	156136121	156135186	156135312	5114	7,4,4	113,119,118	5,5,7	152,154,178	189	149	0.672571675575	1.0	0.047,0.026,0.026	0.025,0.025,0.03	0.006
5116	"ENSG00000158062"	"UBXN11"	chr1	-	26284141	26284281	26284141	26284245	26284361	26285541	5116	1,1,0	103,67,79	1,1,1	78,53,82	185	149	1	1.0	0.008,0.012,0.0	0.01,0.015,0.01	-0.005
5117	"ENSG00000158062"	"UBXN11"	chr1	-	26284361	26285541	26284361	26284482	26285822	26286037	5117	314,286,294	1,1,1	431,403,375	0,0,3	1208	149	0.431696492294	1.0	0.975,0.972,0.973	1.0,1.0,0.939	-0.006
5118	"ENSG00000158062"	"UBXN11"	chr1	-	26300925	26301053	26300925	26301024	26301693	26301722	5118	2,2,4	15,9,11	7,6,7	21,19,13	178	149	0.15445198063	0.7315315532220498	0.1,0.157,0.233	0.218,0.209,0.311	-0.083
5119	"ENSG00000182504"	"CEP97"	chr3	+	101728813	101728937	101728835	101728937	101727382	101727541	5119	1,5,2	15,10,12	6,0,2	16,20,10	171	149	0.767453439897	1.0	0.055,0.303,0.127	0.246,0.0,0.148	0.03
5121	"ENSG00000182504"	"CEP97"	chr3	+	101757633	101758423	101757810	101758423	101757062	101757196	5121	30,44,43	0,1,0	41,36,36	6,1,0	326	149	0.00410656466785	0.0606760213875292	1.0,0.953,1.0	0.757,0.943,1.0	0.084
5122	"ENSG00000168374"	"ARF4"	chr3	-	57583897	57584032	57583897	57584007	57584383	57584464	5122	6,7,9	578,636,619	10,11,8	463,569,502	174	149	0.15456591307	0.7315982676335908	0.009,0.009,0.012	0.018,0.016,0.013	-0.006
5123	"ENSG00000291223"	"FAM86DP"	chr3	-	75421561	75423142	75421561	75423061	75426449	75426621	5123	3,0,0	24,29,30	4,5,4	40,35,52	230	149	0.00735949382572	0.09099107962063332	0.075,0.0,0.0	0.061,0.085,0.047	-0.039
5124	"ENSG00000291223"	"FAM86DP"	chr3	-	75426449	75426621	75426449	75426599	75427774	75427908	5124	2,1,4	0,1,0	7,2,2	1,0,4	171	149	0.0235416832132	0.211142565000475	1.0,0.466,1.0	0.859,1.0,0.303	0.101
5125	"ENSG00000291223"	"FAM86DP"	chr3	-	75426449	75426621	75426449	75426599	75429135	75429237	5125	5,1,4	4,3,4	7,4,3	3,1,1	171	149	0.0413547604967	0.31056842671606255	0.521,0.225,0.466	0.67,0.777,0.723	-0.319
5126	"ENSG00000291223"	"FAM86DP"	chr3	-	75426449	75426621	75426449	75426599	75430831	75430914	5126	5,7,7	18,14,18	18,8,8	35,12,17	171	149	0.2817010666	1.0	0.195,0.303,0.253	0.309,0.367,0.291	-0.072
5127	"ENSG00000291223"	"FAM86DP"	chr3	-	75426449	75426621	75426449	75426599	75432807	75432870	5127	4,1,3	2,3,2	9,2,1	2,2,7	171	149	0.858945475493	1.0	0.635,0.225,0.567	0.797,0.466,0.111	0.018
5129	"ENSG00000204463"	"BAG6"	chr6	-	31643889	31643977	31643889	31643974	31644081	31644194	5129	279,268,256	62,58,38	233,158,217	50,27,33	152	149	0.56955775833	1.0	0.815,0.819,0.868	0.82,0.852,0.866	-0.012
5130	"ENSG00000204463"	"BAG6"	chr6	-	31644081	31644227	31644081	31644194	31644306	31644414	5130	6,8,8	86,98,97	25,11,10	113,77,111	182	149	0.0113481375794	0.12273482672081298	0.054,0.063,0.063	0.153,0.105,0.069	-0.049
5131	"ENSG00000204463"	"BAG6"	chr6	-	31644081	31644227	31644081	31644194	31644524	31644602	5131	7,4,7	285,264,298	12,8,5	205,161,217	182	149	0.0290390540743	0.24247799146763566	0.02,0.012,0.019	0.046,0.039,0.019	-0.018
5132	"ENSG00000204463"	"BAG6"	chr6	-	31643889	31643977	31643889	31643974	31644945	31645198	5132	4,4,4	0,0,0	8,0,6	2,0,0	152	149	1	1.0	1.0,1.0,1.0	0.797,NA,1.0	0.101
5133	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997985	27998152	27998071	27998152	27997410	27997739	5133	1,2,1	1,0,0	4,6,3	0,0,0	235	149	1	1.0	0.388,1.0,1.0	1.0,1.0,1.0	-0.204
5135	"ENSG00000117407"	"ARTN"	chr1	+	43935589	43935716	43935654	43935716	43934111	43934260	5135	3,3,2	0,0,2	0,2,2	0,0,0	214	149	1	1.0	1.0,1.0,0.41	NA,1.0,1.0	-0.197
5136	"ENSG00000117407"	"ARTN"	chr1	+	43936068	43936231	43936092	43936231	43935589	43935716	5136	0,2,3	1,1,0	0,2,0	0,0,0	173	149	1	1.0	0.0,0.633,1.0	NA,1.0,NA	-0.456
5140	"ENSG00000188687"	"SLC4A5"	chr2	-	74224839	74225011	74224839	74224995	74226956	74227130	5140	1,0,1	3,3,1	0,0,0	0,5,3	165	149	1	1.0	0.231,0.0,0.475	NA,0.0,0.0	0.235
5143	"ENSG00000089818"	"NECAP1"	chr12	+	8091768	8092784	8092675	8092784	8090194	8090299	5143	105,132,110	5,4,7	149,157,181	8,9,12	1056	149	0.374917326787	1.0	0.748,0.823,0.689	0.724,0.711,0.68	0.048
5144	"ENSG00000089818"	"NECAP1"	chr12	+	8091768	8093055	8092871	8093055	8090194	8090299	5144	111,145,109	1,0,0	174,170,211	0,0,0	1252	149	1	1.0	0.93,1.0,1.0	1.0,1.0,1.0	-0.023
5145	"ENSG00000089818"	"NECAP1"	chr12	+	8091839	8092784	8092675	8092784	8090194	8090299	5145	47,63,49	5,4,7	78,56,84	8,9,12	985	149	0.407283544406	1.0	0.587,0.704,0.514	0.596,0.485,0.514	0.07
5146	"ENSG00000198218"	"QRICH1"	chr3	-	49046424	49046626	49046424	49046579	49047068	49047246	5146	1,5,0	111,117,128	4,1,1	151,124,104	196	149	1	1.0	0.007,0.031,0.0	0.02,0.006,0.007	0.002
5147	"ENSG00000198218"	"QRICH1"	chr3	-	49056861	49057890	49056861	49057043	49093911	49094071	5147	851,863,857	0,0,0	904,756,938	0,2,0	996	149	1	1.0	1.0,1.0,1.0	1.0,0.983,1.0	0.006
5148	"ENSG00000178035"	"IMPDH2"	chr3	-	49024494	49024802	49024494	49024578	49024895	49025040	5148	1624,1544,1614	0,0,1	1180,1438,1151	0,0,0	373	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
5149	"ENSG00000178035"	"IMPDH2"	chr3	-	49026518	49026609	49026518	49026597	49026686	49026886	5149	2427,2445,2409	6,13,10	1684,2065,1791	9,17,12	161	149	1	1.0	0.997,0.994,0.996	0.994,0.991,0.993	0.003
5150	"ENSG00000178035"	"IMPDH2"	chr3	-	49026686	49027916	49026686	49027047	49028247	49028322	5150	2509,2272,2435	0,1,0	1631,2173,1863	0,0,1	1018	149	1	1.0	1.0,0.997,1.0	1.0,1.0,0.996	0.0
5151	"ENSG00000178035"	"IMPDH2"	chr3	-	49026518	49027047	49026518	49026609	49028757	49028806	5151	1054,1145,1196	0,0,0	865,1060,874	0,0,1	587	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001
5152	"ENSG00000178035"	"IMPDH2"	chr3	-	49027709	49028532	49027709	49027916	49028757	49028806	5152	2480,2412,2429	1,1,0	1926,2375,1975	5,1,5	765	149	1	1.0	0.998,0.998,1.0	0.987,0.998,0.987	0.008
5153	"ENSG00000178035"	"IMPDH2"	chr3	-	49028247	49028532	49028247	49028322	49028757	49028806	5153	2425,2342,2340	1,2,0	1722,2162,1780	0,0,0	359	149	1	1.0	0.999,0.998,1.0	1.0,1.0,1.0	-0.001
5154	"ENSG00000178035"	"IMPDH2"	chr3	-	49028430	49028806	49028430	49028532	49029252	49029398	5154	3698,3579,3553	1,0,0	2447,3373,2602	0,0,1	423	149	1	1.0	0.999,1.0,1.0	1.0,1.0,0.999	0.0
5155	"ENSG00000178035"	"IMPDH2"	chr3	-	49028757	49028806	49028757	49028765	49029252	49029416	5155	4202,4020,4033	40,25,27	2746,3770,2934	30,28,29	190	149	0.517595717996	1.0	0.988,0.992,0.992	0.986,0.991,0.988	0.002
5156	"ENSG00000178035"	"IMPDH2"	chr3	-	49027709	49028532	49027709	49027916	49029252	49029426	5156	98,121,123	0,0,0	309,298,303	0,0,1	765	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
5157	"ENSG00000186017"	"ZNF566"	chr19	-	36472910	36473009	36472910	36473006	36473331	36473458	5157	1,1,0	7,6,9	3,3,2	7,13,1	152	149	1	1.0	0.123,0.14,0.0	0.296,0.184,0.662	-0.293
5159	"ENSG00000213185"	"FAM24B"	chr10	-	122850423	122850550	122850423	122850520	122855644	122855786	5159	1,5,0	0,0,0	13,6,5	1,2,0	179	149	1	1.0	1.0,1.0,NA	0.915,0.714,1.0	0.124
5160	"ENSG00000241404"	"EGFL8"	chr6	+	32167086	32167257	32167146	32167257	32166909	32167005	5160	40,42,49	7,4,3	49,9,52	10,6,6	209	149	0.0831324376178	0.4960964268361607	0.803,0.882,0.921	0.777,0.517,0.861	0.15
5162	"ENSG00000075826"	"SEC31B"	chr10	-	100488857	100488977	100488857	100488974	100489251	100489398	5162	8,5,11	7,12,11	5,3,4	6,5,4	152	149	0.968691455733	1.0	0.528,0.29,0.495	0.45,0.37,0.495	-0.001
5164	"ENSG00000075826"	"SEC31B"	chr10	-	100507907	100508051	100507907	100508048	100509006	100509102	5164	8,8,10	10,7,9	12,7,10	13,6,8	152	149	0.838816912591	1.0	0.44,0.528,0.521	0.475,0.534,0.551	-0.024
5166	"ENSG00000186792"	"HYAL3"	chr3	-	50294708	50295619	50294708	50294853	50299212	50299232	5166	58,39,50	2,4,1	112,90,90	2,5,1	915	149	0.430763448128	1.0	0.825,0.614,0.891	0.901,0.746,0.936	-0.084
5167	"ENSG00000241472"	"PTPRG-AS1"	chr3	-	62317105	62317230	62317105	62317192	62317807	62317900	5167	0,2,2	29,28,24	2,1,0	20,26,20	187	149	0.627871173992	1.0	0.0,0.054,0.062	0.074,0.03,0.0	0.004
5168	"ENSG00000241472"	"PTPRG-AS1"	chr3	-	62317807	62317903	62317807	62317900	62318651	62318892	5168	4,0,0	0,0,1	1,0,2	0,0,3	152	149	1	1.0	1.0,NA,0.0	1.0,NA,0.395	-0.198
5169	"ENSG00000241472"	"PTPRG-AS1"	chr3	-	62317807	62317903	62317807	62317900	62318865	62318892	5169	13,6,6	8,11,7	7,10,8	8,9,3	152	149	0.509422666562	1.0	0.614,0.348,0.457	0.462,0.521,0.723	-0.096
5173	"ENSG00000162736"	"NCSTN"	chr1	+	160351221	160351805	160351695	160351805	160344721	160344826	5173	10,7,3	0,0,0	12,7,9	1,0,1	623	149	1	1.0	1.0,1.0,1.0	0.742,1.0,0.683	0.192
5174	"ENSG00000162736"	"NCSTN"	chr1	+	160351199	160351372	160351221	160351372	160350104	160350250	5174	2,2,2	102,115,100	3,0,0	56,65,89	171	149	0.60189300599	1.0	0.017,0.015,0.017	0.045,0.0,0.0	0.001
5177	"ENSG00000162736"	"NCSTN"	chr1	+	160351221	160351805	160351695	160351805	160350104	160350250	5177	112,122,103	0,0,1	67,72,98	3,2,4	623	149	0.000121799453331	0.003842808787934272	1.0,1.0,0.961	0.842,0.896,0.854	0.123
5180	"ENSG00000162736"	"NCSTN"	chr1	+	160352053	160352206	160352125	160352206	160351695	160351805	5180	216,199,189	0,0,0	155,143,147	1,1,0	221	149	1	1.0	1.0,1.0,1.0	0.991,0.99,1.0	0.006
5181	"ENSG00000162736"	"NCSTN"	chr1	+	160354117	160354290	160354222	160354290	160353159	160353237	5181	307,288,286	2,1,2	224,198,267	2,1,3	254	149	0.845474235875	1.0	0.989,0.994,0.988	0.985,0.991,0.981	0.005
5182	"ENSG00000162736"	"NCSTN"	chr1	+	160355654	160355958	160355862	160355958	160354117	160354290	5182	207,151,147	0,0,0	139,98,154	0,0,1	357	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005
5183	"ENSG00000162736"	"NCSTN"	chr1	+	160355654	160356347	160356259	160356347	160354117	160354290	5183	220,165,164	0,0,0	177,121,191	7,6,4	754	149	5.47412806196e-08	6.2102235800788755e-06	1.0,1.0,1.0	0.833,0.799,0.904	0.155
5184	"ENSG00000162736"	"NCSTN"	chr1	+	160356599	160357253	160357040	160357253	160354117	160356347	5184	314,261,272	0,0,0	313,252,332	1,0,0	590	149	1	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004
5185	"ENSG00000162736"	"NCSTN"	chr1	+	160355862	160356347	160356259	160356347	160355654	160355757	5185	221,167,192	0,0,1	154,130,174	2,0,1	546	149	1	1.0	1.0,1.0,0.981	0.955,1.0,0.979	0.016
5186	"ENSG00000162736"	"NCSTN"	chr1	+	160357040	160357253	160357128	160357253	160356599	160356754	5186	277,302,324	0,2,0	221,190,234	0,0,0	237	149	1	1.0	1.0,0.99,1.0	1.0,1.0,1.0	-0.003
5187	"ENSG00000100462"	"PRMT5"	chr14	-	22928125	22928216	22928125	22928211	22928496	22928615	5187	5,5,6	305,328,371	6,8,5	375,440,389	154	149	1	1.0	0.016,0.015,0.015	0.015,0.017,0.012	0.001
5188	"ENSG00000100462"	"PRMT5"	chr14	-	22928125	22928241	22928125	22928211	22928496	22928615	5188	7,16,12	305,328,371	15,20,14	375,440,389	179	149	0.473997296919	1.0	0.019,0.039,0.026	0.032,0.036,0.029	-0.004
5189	"ENSG00000100462"	"PRMT5"	chr14	-	22928125	22928241	22928125	22928216	22928496	22928615	5189	2,11,6	0,0,0	9,13,9	0,1,0	174	149	1	1.0	1.0,1.0,1.0	1.0,0.918,1.0	0.027
5192	"ENSG00000092931"	"MFSD11"	chr17	+	76741968	76742048	76741993	76742048	76740956	76741064	5192	23,26,18	0,1,0	26,24,24	0,0,1	174	149	1	1.0	1.0,0.957,1.0	1.0,1.0,0.954	0.001
5193	"ENSG00000092931"	"MFSD11"	chr17	+	76741968	76742048	76742018	76742048	76740956	76741064	5193	24,29,18	0,0,0	28,26,27	2,0,0	199	149	1	1.0	1.0,1.0,1.0	0.913,1.0,1.0	0.029
5194	"ENSG00000092931"	"MFSD11"	chr17	+	76741993	76742048	76742018	76742048	76740956	76741064	5194	1,4,0	0,0,0	2,2,4	2,0,0	174	149	1	1.0	1.0,1.0,NA	0.461,1.0,1.0	0.18
5196	"ENSG00000266338"	"NBPF15"	chr1	-	144450771	144450870	144450771	144450802	144456536	144456805	5196	25,32,29	12,8,8	30,33,37	9,7,9	217	149	0.438559082102	1.0	0.589,0.733,0.713	0.696,0.764,0.738	-0.054
5197	"ENSG00000266338"	"NBPF15"	chr1	-	144459365	144459488	144459365	144459483	144460842	144460961	5197	7,6,16	23,33,17	9,8,11	19,10,26	154	149	0.518914407031	1.0	0.227,0.15,0.477	0.314,0.436,0.29	-0.062
5199	"ENSG00000205670"	"SMIM11"	chr21	+	34402090	34405112	34404722	34405112	34399710	34399899	5199	20,27,25	0,1,0	11,16,15	0,0,0	2781	149	1	1.0	1.0,0.591,1.0	1.0,1.0,1.0	-0.136
5201	"ENSG00000290763"	"SDHAP1"	chr3	-	195965428	195965577	195965428	195965542	195967513	195967644	5201	2,6,4	24,40,41	3,4,9	36,22,36	184	149	0.318251267363	1.0	0.063,0.108,0.073	0.063,0.128,0.168	-0.038
5202	"ENSG00000290763"	"SDHAP1"	chr3	-	195982161	195982352	195982161	195982310	195984111	195984276	5202	1,0,0	10,10,10	0,0,0	15,13,17	191	149	1	1.0	0.072,0.0,0.0	0.0,0.0,0.0	0.024
5203	"ENSG00000164920"	"OSR2"	chr8	+	98951518	98952100	98951600	98952100	98950655	98950755	5203	16,6,13	21,20,16	9,32,18	9,11,15	231	149	0.0108499846601	0.11903728026266092	0.33,0.162,0.344	0.392,0.652,0.436	-0.215
5207	"ENSG00000168811"	"IL12A"	chr3	+	159993450	159993609	159993567	159993609	159993011	159993125	5207	7,14,14	0,0,0	14,9,6	1,0,0	266	149	1	1.0	1.0,1.0,1.0	0.887,1.0,1.0	0.038
5208	"ENSG00000185619"	"PCGF3"	chr4	+	730951	731110	730969	731110	730629	730668	5208	2,4,4	88,90,86	3,3,4	86,75,106	167	149	0.976794954592	1.0	0.02,0.038,0.04	0.03,0.034,0.033	0.0
5209	"ENSG00000185619"	"PCGF3"	chr4	+	732399	732498	732443	732498	730969	731110	5209	10,7,14	1,0,0	8,17,8	2,2,3	193	149	0.0005637816469	0.012901646958243777	0.885,1.0,1.0	0.755,0.868,0.673	0.196
5210	"ENSG00000185619"	"PCGF3"	chr4	+	733883	735027	734930	735027	733671	733789	5210	196,205,199	89,71,80	196,202,192	61,51,60	1196	149	0.0256816220991	0.22229611855909284	0.215,0.265,0.237	0.286,0.33,0.285	-0.061
5212	"ENSG00000167515"	"TRAPPC2L"	chr16	+	88858618	88858791	88858641	88858791	88857085	88857183	5212	301,254,291	6,2,10	373,460,409	2,8,12	172	149	0.686891365398	1.0	0.978,0.991,0.962	0.994,0.98,0.967	-0.003
