ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3717	"ENSG00000181991"	"MRPS11"	chr15	+	88475109	88475239	88475171	88475239	88472626	88472725	3717	505,418,355	3,2,1	549,428,354	8,2,0	161	99	0.884096341101	1.0	0.99,0.992,0.995	0.977,0.992,1.0	0.003
3718	"ENSG00000167881"	"SRP68"	chr17	-	76070377	76070444	76070377	76070436	76072307	76072507	3718	254,271,248	0,1,0	294,297,260	1,1,0	107	99	1	1.0	1.0,0.996,1.0	0.996,0.996,1.0	0.001
3719	"ENSG00000127603"	"MACF1"	chr1	+	39484600	39486987	39485537	39486987	39479797	39480009	3719	250,285,245	0,0,0	376,464,501	1,0,0	1036	99	1	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009
3720	"ENSG00000155324"	"GRAMD2B"	chr5	+	126465376	126465545	126465425	126465545	126445480	126445590	3720	10,16,10	1,0,0	43,20,28	1,0,1	148	99	1	1.0	0.87,1.0,1.0	0.966,1.0,0.949	-0.015
3721	"ENSG00000155324"	"GRAMD2B"	chr5	+	126465376	126465545	126465425	126465545	126445480	126445611	3721	10,16,10	0,0,0	44,20,27	3,0,5	148	99	0.000836386977045	0.01487193463365684	1.0,1.0,1.0	0.907,1.0,0.783	0.103
3722	"ENSG00000155324"	"GRAMD2B"	chr5	+	126484398	126484524	126484401	126484524	126483462	126483574	3722	9,14,12	162,141,119	20,17,12	465,155,200	102	99	0.262949158815	0.8480467753915173	0.051,0.088,0.089	0.04,0.096,0.055	0.012
3723	"ENSG00000134480"	"CCNH"	chr5	-	87407975	87408186	87407975	87408006	87409289	87409363	3723	495,498,596	1,0,4	353,330,407	2,2,4	279	99	0.838027779428	1.0	0.994,1.0,0.981	0.984,0.983,0.973	0.012
3730	"ENSG00000073584"	"SMARCE1"	chr17	-	40631591	40631711	40631591	40631693	40632194	40632367	3730	10,2,14	179,188,230	4,3,5	199,142,122	117	99	0.0955752829593	0.45167606778094677	0.045,0.009,0.049	0.017,0.018,0.034	0.011
3731	"ENSG00000073584"	"SMARCE1"	chr17	-	40631591	40632367	40631591	40631693	40635930	40636102	3731	363,426,393	1,1,1	445,338,333	3,0,0	773	99	1	1.0	0.979,0.982,0.981	0.95,1.0,1.0	-0.003
3738	"ENSG00000115758"	"ODC1"	chr2	-	10444473	10444647	10444473	10444547	10444930	10445049	3738	599,619,601	2,0,2	493,330,378	0,0,0	199	99	1	1.0	0.993,1.0,0.993	1.0,1.0,1.0	-0.005
3740	"ENSG00000164329"	"TENT2"	chr5	+	79642831	79642910	79642843	79642910	79641104	79641196	3740	29,35,19	23,26,24	32,59,40	29,34,29	111	99	0.36378515686	1.0	0.529,0.546,0.414	0.496,0.607,0.552	-0.055
3747	"ENSG00000105974"	"CAV1"	chr7	+	116526524	116526689	116526557	116526689	116525627	116525805	3747	183,158,138	0,1,0	325,412,321	1,0,1	132	99	1	1.0	1.0,0.992,1.0	0.996,1.0,0.996	0.0
3748	"ENSG00000105974"	"CAV1"	chr7	+	116526524	116526689	116526557	116526689	116526276	116526388	3748	133,114,106	0,0,2	196,251,193	2,0,0	132	99	1	1.0	1.0,1.0,0.975	0.987,1.0,1.0	-0.004
3751	"ENSG00000254402"	"LRRC24"	chr8	-	144524109	144524278	144524109	144524269	144524440	144524719	3751	11,9,10	0,0,0	8,15,25	0,2,1	108	99	0.620108370722	1.0	1.0,1.0,1.0	1.0,0.873,0.958	0.056
3754	"ENSG00000141084"	"RANBP10"	chr16	-	67728389	67728601	67728389	67728511	67729279	67729484	3754	41,26,16	104,52,56	33,34,40	60,46,47	189	99	0.00333572850146	0.04127708213156331	0.171,0.208,0.13	0.224,0.279,0.308	-0.101
3760	"ENSG00000168268"	"NT5DC2"	chr3	-	52524386	52524731	52524386	52524611	52524816	52524881	3760	794,614,737	6,4,7	614,550,520	17,22,12	219	99	3.82409117483e-07	2.696920244626612e-05	0.984,0.986,0.979	0.942,0.919,0.951	0.046
3761	"ENSG00000132780"	"NASP"	chr1	+	45604916	45605016	45604935	45605016	45602254	45602365	3761	0,1,0	326,339,250	0,0,1	272,231,183	118	99	1	1.0	0.0,0.002,0.0	0.0,0.0,0.005	-0.001
3763	"ENSG00000156603"	"MED19"	chr11	-	57704301	57704635	57704301	57704396	57704718	57704815	3763	3,8,6	65,82,82	4,16,6	106,26,21	338	99	0.00739489452827	0.07579015377805177	0.013,0.028,0.021	0.011,0.153,0.077	-0.06
3764	"ENSG00000170144"	"HNRNPA3"	chr2	+	177216675	177216940	177216859	177216940	177216502	177216592	3764	435,365,430	2,0,0	352,164,150	0,0,0	283	99	1	1.0	0.987,1.0,1.0	1.0,1.0,1.0	-0.004
3765	"ENSG00000128694"	"OSGEPL1"	chr2	-	189746659	189747331	189746659	189747168	189750549	189750656	3765	88,58,83	4,8,2	72,113,83	5,5,6	262	99	0.73203006126	1.0	0.893,0.733,0.94	0.845,0.895,0.839	-0.004
3766	"ENSG00000128694"	"OSGEPL1"	chr2	-	189746659	189747331	189746659	189747168	189752652	189752724	3766	64,37,58	0,0,0	55,77,65	2,0,0	262	99	1	1.0	1.0,1.0,1.0	0.912,1.0,1.0	0.029
3767	"ENSG00000128694"	"OSGEPL1"	chr2	-	189746659	189747331	189746659	189747168	189752848	189752979	3767	64,36,51	0,0,0	54,76,67	1,0,0	262	99	1	1.0	1.0,1.0,1.0	0.953,1.0,1.0	0.016
3769	"ENSG00000138303"	"ASCC1"	chr10	-	72213186	72213351	72213186	72213331	72216206	72216276	3769	0,0,2	129,117,58	2,1,0	51,106,87	119	99	1	1.0	0.0,0.0,0.028	0.032,0.008,0.0	-0.004
3771	"ENSG00000161960"	"EIF4A1"	chr17	+	7574259	7574678	7574545	7574678	7572827	7572864	3771	1505,1521,1544	0,0,2	1314,1411,1449	3,1,2	385	99	1	1.0	1.0,1.0,0.995	0.991,0.997,0.995	0.004
3772	"ENSG00000161960"	"EIF4A1"	chr17	+	7574521	7574678	7574545	7574678	7574259	7574308	3772	64,47,30	2716,2587,2304	40,53,33	2117,2359,2472	123	99	0.962251957005	1.0	0.019,0.014,0.01	0.015,0.018,0.011	-0.0
3773	"ENSG00000161960"	"EIF4A1"	chr17	+	7574521	7574678	7574547	7574678	7574259	7574308	3773	101,89,62	12,16,23	70,94,58	31,54,25	125	99	0.000252077730615	0.006096412261995863	0.87,0.815,0.681	0.641,0.58,0.648	0.166
3774	"ENSG00000161960"	"EIF4A1"	chr17	+	7574545	7574678	7574547	7574678	7574259	7574308	3774	2753,2629,2336	12,16,23	2147,2400,2497	31,54,25	101	99	0.00188068805718	0.027408582451821244	0.996,0.994,0.99	0.985,0.978,0.99	0.009
3775	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7576692	7576529	7576692	7575118	7575258	3775	4948,4543,4689	3,9,1	3435,2524,2742	7,9,10	105	99	1	1.0	0.999,0.998,1.0	0.998,0.996,0.996	0.002
3776	"ENSG00000161960"	"EIF4A1"	chr17	+	7576523	7577165	7577055	7577165	7575118	7575258	3776	9865,9603,9287	1,0,0	7044,6351,6186	4,4,1	631	99	1	1.0	0.999,1.0,1.0	0.996,0.996,0.999	0.003
3777	"ENSG00000161960"	"EIF4A1"	chr17	+	7577343	7577487	7577433	7577487	7577055	7577165	3777	7182,7818,6587	0,0,0	5083,4905,5166	1,0,0	189	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
3778	"ENSG00000161960"	"EIF4A1"	chr17	+	7577568	7578244	7577826	7578244	7577343	7577487	3778	6403,6713,5791	0,0,0	4914,5120,5160	1,0,0	357	99	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
3779	"ENSG00000161960"	"EIF4A1"	chr17	+	7578119	7578244	7578164	7578244	7577826	7577916	3779	144,136,191	3335,3553,3162	172,265,251	2611,2248,2240	144	99	1.43396405861e-12	2.7285901002041224e-10	0.029,0.026,0.04	0.043,0.075,0.072	-0.032
3780	"ENSG00000161960"	"EIF4A1"	chr17	+	7578119	7578244	7578226	7578244	7577826	7577916	3780	1892,1792,1508	1,8,3	1398,1014,955	6,4,11	206	99	0.773887286493	1.0	0.999,0.991,0.996	0.991,0.992,0.977	0.009
3781	"ENSG00000161960"	"EIF4A1"	chr17	+	7578164	7578244	7578226	7578244	7577826	7577916	3781	5083,5209,4479	1,8,3	3837,2997,2944	6,4,11	161	99	1	1.0	1.0,0.998,0.999	0.997,0.998,0.994	0.003
3783	"ENSG00000280987"	"MATR3"	chr5	+	139325295	139325662	139325439	139325662	139322597	139322967	3783	152,147,115	778,706,679	91,70,71	698,522,506	243	99	0.00326309109674	0.04062749840817642	0.074,0.078,0.065	0.05,0.052,0.054	0.02
3784	"ENSG00000113648"	"MACROH2A1"	chr5	-	135360496	135360607	135360496	135360604	135369405	135369603	3784	715,622,574	964,836,818	768,856,761	764,994,832	102	99	0.00961138733704	0.0917314151841318	0.419,0.419,0.405	0.494,0.455,0.47	-0.059
3785	"ENSG00000113648"	"MACROH2A1"	chr5	-	135360496	135360780	135360496	135360604	135369405	135369603	3785	49,43,32	964,836,818	33,38,31	764,994,832	275	99	0.262188165671	0.8466755205866267	0.018,0.018,0.014	0.015,0.014,0.013	0.003
3786	"ENSG00000113648"	"MACROH2A1"	chr5	-	135360496	135360780	135360496	135360607	135369405	135369603	3786	40,34,25	706,613,567	21,25,26	756,843,756	272	99	0.00249636591932	0.03383850846282553	0.02,0.02,0.016	0.01,0.011,0.012	0.008
3787	"ENSG00000113648"	"MACROH2A1"	chr5	-	135360496	135360607	135360496	135360604	135388921	135389126	3787	9,9,7	2,2,0	12,15,5	0,0,0	102	99	0.224618586622	0.7709432706393926	0.814,0.814,1.0	1.0,1.0,1.0	-0.124
3788	"ENSG00000185261"	"KIAA0825"	chr5	-	94384367	94384462	94384367	94384458	94386245	94386404	3788	19,9,19	0,0,0	15,5,10	0,0,1	103	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.906	0.031
3794	"ENSG00000113575"	"PPP2CA"	chr5	-	134199085	134199228	134199085	134199204	134200334	134200496	3794	52,44,62	398,416,445	57,70,79	470,587,562	123	99	0.901407464332	1.0	0.095,0.078,0.101	0.089,0.088,0.102	-0.002
3795	"ENSG00000113575"	"PPP2CA"	chr5	-	134200334	134200507	134200334	134200496	134200984	134201074	3795	13,17,8	342,356,295	21,19,37	419,557,505	110	99	0.115978394076	0.5105378019452029	0.033,0.041,0.024	0.043,0.03,0.062	-0.012
3801	"ENSG00000140564"	"FURIN"	chr15	+	90877461	90877615	90877526	90877615	90877134	90877211	3801	12,5,6	403,390,385	11,17,9	555,431,410	164	99	0.230054846114	0.7827013858860625	0.018,0.008,0.009	0.012,0.023,0.013	-0.004
3802	"ENSG00000041880"	"PARP3"	chr3	+	51943348	51943538	51943353	51943538	51942936	51943046	3802	9,14,13	4,1,1	13,8,12	3,1,1	104	99	0.625059853713	1.0	0.682,0.93,0.925	0.805,0.884,0.92	-0.024
3803	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244216	244160	244216	238997	239076	3803	160,151,138	6,5,6	159,125,163	6,8,11	219	99	0.200498926703	0.7170953601766518	0.923,0.932,0.912	0.923,0.876,0.87	0.033
3804	"ENSG00000185627"	"PSMD13"	chr11	+	244040	244469	244425	244469	238997	239076	3804	165,163,132	0,1,0	171,122,169	0,0,0	484	99	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
3805	"ENSG00000215068"	"ANXA2R-AS1"	chr5	+	43044392	43045268	43044698	43045268	43042132	43043567	3805	50,44,45	6,6,13	38,28,42	6,8,9	405	99	0.606724065951	1.0	0.671,0.642,0.458	0.608,0.461,0.533	0.056
3810	"ENSG00000178338"	"ZNF354B"	chr5	+	178887608	178888122	178887620	178888122	178885613	178885733	3810	0,1,0	0,2,0	3,0,0	2,0,0	111	99	1	1.0	NA,0.308,NA	0.572,NA,NA	-0.264
3811	"ENSG00000112851"	"ERBIN"	chr5	+	66075023	66075230	66075101	66075230	66053405	66054951	3811	578,547,529	8,0,3	604,516,493	4,2,1	177	99	0.871371444729	1.0	0.976,1.0,0.99	0.988,0.993,0.996	-0.004
3812	"ENSG00000112851"	"ERBIN"	chr5	+	66075023	66075230	66075101	66075230	66072168	66072291	3812	302,239,255	0,0,3	286,242,188	0,0,0	177	99	1	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007
3813	"ENSG00000112851"	"ERBIN"	chr5	+	66075791	66076408	66076315	66076408	66075023	66075230	3813	21,19,11	188,182,128	13,7,9	202,172,194	623	99	0.0271185086374	0.1917345631125606	0.017,0.016,0.013	0.01,0.006,0.007	0.008
3814	"ENSG00000112851"	"ERBIN"	chr5	+	66076848	66076949	66076874	66076949	66076315	66076408	3814	0,0,1	262,253,248	0,1,0	301,227,286	125	99	1	1.0	0.0,0.0,0.003	0.0,0.003,0.0	0.0
3816	"ENSG00000102100"	"SLC35A2"	chrX	-	48903183	48905482	48903183	48903465	48906391	48906543	3816	4096,3926,3441	1,0,0	4476,6578,6034	1,0,1	2116	99	1	1.0	0.995,1.0,1.0	0.995,1.0,0.996	0.001
3817	"ENSG00000102100"	"SLC35A2"	chrX	-	48904745	48905482	48904745	48904892	48906391	48906543	3817	2298,1982,1724	79,58,68	2199,2862,2636	112,122,94	689	99	0.0638393590427	0.34736542693158323	0.807,0.831,0.785	0.738,0.771,0.801	0.038
3818	"ENSG00000102100"	"SLC35A2"	chrX	-	48906391	48906543	48906391	48906508	48909813	48909996	3818	522,645,586	4,0,0	583,1241,1042	2,4,5	134	99	1	1.0	0.99,1.0,1.0	0.995,0.996,0.994	0.002
3821	"ENSG00000204120"	"GIGYF2"	chr2	+	232790697	232790915	232790715	232790915	232787149	232787329	3821	75,64,105	9,5,11	55,40,60	4,3,3	117	99	0.126856742114	0.5411803063535068	0.876,0.915,0.89	0.921,0.919,0.944	-0.034
3822	"ENSG00000204120"	"GIGYF2"	chr2	+	232791257	232791446	232791260	232791446	232791007	232791170	3822	101,102,80	1,0,3	65,60,55	4,2,0	102	99	0.358702671306	1.0	0.99,1.0,0.963	0.94,0.967,1.0	0.015
3823	"ENSG00000113231"	"PDE8B"	chr5	+	77331345	77331459	77331401	77331459	77328997	77329057	3823	11,4,11	123,116,129	17,9,8	161,111,126	155	99	0.471363309209	1.0	0.054,0.022,0.052	0.063,0.049,0.039	-0.008
3829	"ENSG00000163468"	"CCT3"	chr1	-	156324971	156325089	156324971	156325086	156333546	156333643	3829	1346,1350,1173	5,4,0	1238,1292,1381	8,5,4	102	99	1	1.0	0.996,0.997,1.0	0.993,0.996,0.997	0.002
3830	"ENSG00000136153"	"LMO7"	chr13	+	75835151	75835339	75835232	75835339	75834225	75834387	3830	206,148,123	326,343,255	95,97,105	184,215,184	180	99	0.94923597838	1.0	0.258,0.192,0.21	0.221,0.199,0.239	0.0
3831	"ENSG00000168394"	"TAP1"	chr6	-	32847918	32848092	32847918	32848062	32848651	32850142	3831	532,520,481	0,0,0	594,441,453	0,0,1	129	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.997	0.001
3832	"ENSG00000154102"	"C16orf74"	chr16	-	85710163	85710307	85710163	85710285	85735189	85735235	3832	18,16,13	13,7,13	13,10,7	6,3,3	121	99	0.145174210215	0.5925058316545021	0.531,0.652,0.45	0.639,0.732,0.656	-0.131
3833	"ENSG00000129933"	"MAU2"	chr19	+	19344848	19345369	19345303	19345369	19343836	19343940	3833	252,240,280	0,0,0	386,258,180	0,1,0	554	99	1	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007
3834	"ENSG00000290425"	"PI4KAP1"	chr22	-	18547245	18547421	18547245	18547373	18548010	18548118	3834	0,0,0	3,1,2	1,0,0	1,0,2	147	99	1	1.0	0.0,0.0,0.0	0.402,NA,0.0	-0.201
3835	"ENSG00000143774"	"GUK1"	chr1	+	228146012	228146067	228146025	228146067	228145510	228145624	3835	8,5,6	653,518,555	4,7,9	592,571,551	112	99	1	1.0	0.011,0.008,0.009	0.006,0.011,0.014	-0.001
3836	"ENSG00000143774"	"GUK1"	chr1	+	228146012	228146067	228146025	228146067	228145560	228145649	3836	3,3,4	15,17,7	1,4,4	11,17,10	112	99	0.814839826122	1.0	0.15,0.135,0.336	0.074,0.172,0.261	0.038
3837	"ENSG00000143774"	"GUK1"	chr1	+	228146841	228146938	228146860	228146938	228146025	228146067	3837	739,648,648	48,30,36	618,626,649	41,22,33	118	99	0.539607963924	1.0	0.928,0.948,0.938	0.927,0.96,0.943	-0.005
3838	"ENSG00000143774"	"GUK1"	chr1	+	228147614	228147699	228147620	228147699	228147405	228147544	3838	952,742,769	9,2,5	943,1199,1066	12,2,13	105	99	0.834348044989	1.0	0.99,0.997,0.993	0.987,0.998,0.987	0.003
3839	"ENSG00000104320"	"NBN"	chr8	-	89946139	89947915	89946139	89946295	89953243	89953691	3839	42,75,33	0,0,2	49,53,76	1,0,1	1719	99	0.749902543377	1.0	1.0,1.0,0.487	0.738,1.0,0.814	-0.022
3840	"ENSG00000104320"	"NBN"	chr8	-	89980733	89980893	89980733	89980852	89981374	89981523	3840	179,202,132	5,4,0	186,195,204	2,0,1	140	99	0.317241580006	0.9432050859695401	0.962,0.973,1.0	0.985,1.0,0.993	-0.014
3841	"ENSG00000104320"	"NBN"	chr8	-	89980733	89980893	89980733	89980852	89982721	89982855	3841	70,77,57	0,0,0	66,78,63	0,1,0	140	99	1	1.0	1.0,1.0,1.0	1.0,0.982,1.0	0.006
3844	"ENSG00000151292"	"CSNK1G3"	chr5	+	123590409	123590558	123590412	123590558	123588426	123588511	3844	23,31,38	44,35,36	28,15,26	64,48,43	102	99	0.0225557897293	0.1709054390833888	0.337,0.462,0.506	0.298,0.233,0.37	0.135
3845	"ENSG00000196605"	"ZNF846"	chr19	-	9762081	9762168	9762081	9762165	9763281	9763408	3845	1,1,2	1,0,1	0,1,2	0,0,0	102	99	1	1.0	0.493,1.0,0.66	NA,1.0,1.0	-0.282
3846	"ENSG00000150593"	"PDCD4"	chr10	+	110881232	110881535	110881274	110881535	110875965	110876070	3846	510,528,440	64,49,39	705,436,490	69,30,27	141	99	0.0451718252263	0.2796549155354423	0.848,0.883,0.888	0.878,0.911,0.927	-0.032
3847	"ENSG00000150593"	"PDCD4"	chr10	+	110881232	110881535	110881274	110881535	110876669	110876753	3847	289,292,224	2,1,0	399,269,292	0,0,0	141	99	1	1.0	0.99,0.995,1.0	1.0,1.0,1.0	-0.005
3850	"ENSG00000147050"	"KDM6A"	chrX	+	45062646	45063817	45063421	45063817	45061323	45061419	3850	96,125,148	71,47,50	108,97,98	58,75,56	874	99	0.0709716872115	0.3708746246543844	0.133,0.232,0.251	0.174,0.128,0.165	0.05
3852	"ENSG00000147050"	"KDM6A"	chrX	+	45106541	45107536	45107409	45107536	45090722	45090864	3852	15,22,18	0,0,6	9,10,25	9,13,7	967	99	0.00102820597786	0.01731128094610701	1.0,1.0,0.235	0.093,0.073,0.268	0.6
3853	"ENSG00000155660"	"PDIA4"	chr7	-	149005896	149006056	149005896	149006053	149008158	149008310	3853	50,52,35	838,739,591	56,98,92	916,1222,1232	102	99	0.289229147654	0.8931034764514972	0.055,0.064,0.054	0.056,0.072,0.068	-0.008
3855	"ENSG00000166888"	"STAT6"	chr12	-	57098504	57098590	57098504	57098550	57098791	57098902	3855	350,256,305	0,0,3	335,318,295	4,7,8	139	99	0.00492774908688	0.05583859499009528	1.0,1.0,0.986	0.984,0.97,0.963	0.023
3856	"ENSG00000166888"	"STAT6"	chr12	-	57098504	57098597	57098504	57098550	57098791	57098902	3856	1007,800,1009	0,0,3	1168,1084,1031	4,7,8	146	99	1	1.0	1.0,1.0,0.996	0.995,0.991,0.989	0.007
3858	"ENSG00000108039"	"XPNPEP1"	chr10	-	109873366	109873577	109873366	109873427	109875527	109875599	3858	5,11,2	184,206,199	1,4,11	228,211,206	249	99	0.815792800713	1.0	0.011,0.021,0.004	0.002,0.007,0.021	0.002
3859	"ENSG00000132842"	"AP3B1"	chr5	-	78128029	78128160	78128029	78128156	78129120	78129307	3859	193,223,192	0,0,0	236,142,167	0,1,0	103	99	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
3860	"ENSG00000132842"	"AP3B1"	chr5	-	78156257	78156367	78156257	78156361	78162818	78162951	3860	180,227,175	1,1,0	213,269,311	2,3,7	105	99	0.753782977525	1.0	0.994,0.995,1.0	0.99,0.988,0.977	0.011
3861	"ENSG00000072571"	"HMMR"	chr5	+	163467700	163467748	163467703	163467748	163464722	163464802	3861	22,28,31	3,4,3	27,9,16	0,0,0	102	99	0.000185742827301	0.004718429252721877	0.877,0.872,0.909	1.0,1.0,1.0	-0.114
3864	"ENSG00000112759"	"SLC29A1"	chr6	+	44227259	44227342	44227262	44227342	44226060	44226167	3864	7,9,16	17,17,29	10,7,4	46,66,53	102	99	2.20242204068e-05	0.0008165965544212427	0.286,0.339,0.349	0.174,0.093,0.068	0.213
3869	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18288534	18288604	3869	4,2,2	2,1,0	1,1,1	0,0,1	112	99	0.648319344909	1.0	0.639,0.639,1.0	1.0,1.0,0.469	-0.064
3871	"ENSG00000125846"	"ZNF133"	chr20	+	18305660	18305807	18305680	18305807	18289898	18290074	3871	3,5,0	0,0,0	1,1,0	0,0,1	119	99	1	1.0	1.0,1.0,NA	1.0,1.0,0.0	0.333
3872	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18289898	18290074	3872	2,1,0	0,0,0	1,0,0	0,0,1	112	99	1	1.0	1.0,1.0,NA	1.0,NA,0.0	0.5
3873	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18297984	18298062	3873	2,1,4	0,2,0	2,0,0	0,2,0	112	99	1	1.0	1.0,0.307,1.0	1.0,0.0,NA	0.269
3874	"ENSG00000125846"	"ZNF133"	chr20	+	18305667	18305807	18305680	18305807	18305007	18305178	3874	2,4,4	4,3,3	1,0,1	3,4,5	112	99	0.000140796769279	0.003848063463898957	0.307,0.541,0.541	0.228,0.0,0.15	0.337
3875	"ENSG00000125846"	"ZNF133"	chr20	+	18306270	18306393	18306297	18306393	18305667	18305807	3875	5,2,1	22,24,19	1,1,0	19,23,21	126	99	1	1.0	0.152,0.061,0.04	0.04,0.033,0.0	0.06
3876	"ENSG00000125846"	"ZNF133"	chr20	+	18315068	18316994	18315071	18316994	18306297	18306393	3876	13,22,23	11,15,3	12,21,24	14,12,10	102	99	0.477652400845	1.0	0.534,0.587,0.882	0.454,0.629,0.7	0.073
3877	"ENSG00000113719"	"ERGIC1"	chr5	+	172914564	172914838	172914713	172914838	172909666	172909761	3877	16,25,18	1817,1816,1823	15,13,24	2501,2583,2538	248	99	1	1.0	0.004,0.005,0.004	0.002,0.002,0.004	0.002
3879	"ENSG00000160783"	"PMF1"	chr1	+	156236287	156236483	156236348	156236483	156233627	156233728	3879	655,555,524	5,2,1	591,520,515	3,1,1	160	99	1	1.0	0.988,0.994,0.997	0.992,0.997,0.997	-0.002
3880	"ENSG00000113141"	"IK"	chr5	+	140652066	140652147	140652087	140652147	140651713	140651806	3880	0,0,1	544,566,620	0,0,0	464,207,210	120	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
3881	"ENSG00000184584"	"STING1"	chr5	-	139480789	139481704	139480789	139480898	139482209	139482302	3881	324,281,302	0,0,0	521,439,408	0,1,0	905	99	1	1.0	1.0,1.0,1.0	1.0,0.98,1.0	0.007
3883	"ENSG00000134644"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30967166	30967310	3883	501,489,614	114,129,134	662,566,576	121,95,71	180	99	0.000703280260304	0.013040513531744487	0.707,0.676,0.716	0.751,0.766,0.817	-0.078
3884	"ENSG00000134644"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30968353	30968492	3884	261,257,350	0,0,0	359,271,277	0,2,0	180	99	1	1.0	1.0,1.0,1.0	1.0,0.987,1.0	0.004
3885	"ENSG00000134644"	"PUM1"	chr1	-	30980061	30980166	30980061	30980163	30981311	30981405	3885	169,139,172	253,221,282	127,135,124	369,349,338	102	99	2.04752625788e-06	0.00011408454315314808	0.393,0.379,0.372	0.25,0.273,0.263	0.119
3886	"ENSG00000134644"	"PUM1"	chr1	-	30980061	30980178	30980061	30980163	30981311	30981405	3886	26,24,35	253,221,282	38,39,36	369,349,338	114	99	0.825017946786	1.0	0.082,0.086,0.097	0.082,0.088,0.085	0.003
3887	"ENSG00000134644"	"PUM1"	chr1	-	30980061	30980178	30980061	30980166	30981311	30981405	3887	18,20,25	161,135,162	26,34,30	115,130,118	111	99	0.00232309000684	0.03227047206471267	0.091,0.117,0.121	0.168,0.189,0.185	-0.071
3888	"ENSG00000123836"	"PFKFB2"	chr1	+	207062546	207062716	207062619	207062716	207061952	207062078	3888	13,13,12	171,146,144	5,8,7	153,114,79	172	99	0.169805075856	0.6507218849934726	0.042,0.049,0.046	0.018,0.039,0.049	0.01
3889	"ENSG00000188818"	"ZDHHC11"	chr5	-	823388	824093	823388	823809	825163	825251	3889	689,592,587	20,26,22	387,561,551	26,33,25	383	99	0.0187241551619	0.14963003550535775	0.899,0.855,0.873	0.794,0.815,0.851	0.056
3890	"ENSG00000188818"	"ZDHHC11"	chr5	-	837364	837480	837364	837478	840494	840650	3890	67,55,51	0,1,6	51,53,60	4,4,2	101	99	0.348676559033	0.9995460767048906	1.0,0.982,0.893	0.926,0.929,0.967	0.018
3891	"ENSG00000188818"	"ZDHHC11"	chr5	-	840494	840650	840494	840597	840802	842495	3891	198,213,188	3,3,4	147,238,210	2,5,6	152	99	0.48939962628	1.0	0.977,0.979,0.968	0.98,0.969,0.958	0.006
3892	"ENSG00000188818"	"ZDHHC11"	chr5	-	840494	840650	840494	840597	843599	843724	3892	100,120,126	0,2,0	100,165,126	5,0,6	152	99	0.0107515354227	0.09975090592265823	1.0,0.975,1.0	0.929,1.0,0.932	0.038
3893	"ENSG00000188818"	"ZDHHC11"	chr5	-	840494	840650	840494	840597	847513	847615	3893	88,108,97	0,0,0	73,144,107	0,1,0	152	99	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
3894	"ENSG00000113758"	"DBN1"	chr5	-	177468107	177468220	177468107	177468217	177468843	177468899	3894	238,173,195	1,0,3	279,276,243	9,3,9	102	99	0.00647532005163	0.06868013205854127	0.996,1.0,0.984	0.968,0.989,0.963	0.02
3895	"ENSG00000011243"	"AKAP8L"	chr19	-	15397149	15397280	15397149	15397203	15397519	15397625	3895	249,183,154	1,3,0	220,319,318	2,3,1	176	99	1	1.0	0.993,0.972,1.0	0.984,0.984,0.994	0.001
3896	"ENSG00000011243"	"AKAP8L"	chr19	-	15397149	15397320	15397149	15397203	15397519	15397625	3896	137,100,100	1,3,0	124,198,192	2,3,1	216	99	0.710350204602	1.0	0.984,0.939,1.0	0.966,0.968,0.989	0.0
3897	"ENSG00000011243"	"AKAP8L"	chr19	-	15397149	15397320	15397149	15397280	15397519	15397625	3897	1,2,4	113,85,58	3,9,4	99,130,130	139	99	0.15004402224	0.6045521231683579	0.006,0.016,0.047	0.021,0.047,0.021	-0.007
3898	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15398766	15397713	15397855	15399301	15399410	3898	448,314,361	134,134,150	463,519,490	100,136,128	1010	99	0.000293984994846	0.006769038066260068	0.247,0.187,0.191	0.312,0.272,0.273	-0.077
