	siCTRL_SRX14464413	siFam32a_SRX14464405	siFam32a_SRX14464403	siCTRL_SRX14464417	siCTRL_SRX14464416	siFam32a_SRX14464404
ENSG00000230573	0	0	0	0.232793012096503	0	0
ENSG00000230578	0	0	0	0	0	0
ENSG00000230580	0	0.467406197319014	0.244949152844033	1.00222533721868	0	0
ENSG00000230581	2.76533703815078	4.04543813027179	2.71801867460625	3.89233235911801	3.60096611345266	1.32950953340006
ENSG00000230584	0.152842766345083	0.0716651127662774	0	0.23049948488373	0.301558738565001	0.070656957961106
ENSG00000230585	0	0	0	0	0	0
ENSG00000230597	0	0	0	0	0	0
ENSG00000230598	0	0	0	0	0	0
ENSG00000230599	0	0	0	0	0	0
ENSG00000230603	0	0	0	0.567168429471481	0	0
ENSG00000230604	0	0.325095371878309	0	0	0	0
ENSG00000230607	0	0	0	0	0	0
ENSG00000230609	0	0	0	0	0	0
ENSG00000230611	0	0	0	0	0	0
ENSG00000230612	0	0.0650554181847035	0	0	0	0.0641402457958838
ENSG00000230615	17.7356089246916	12.1307460146283	11.0547671517972	18.0575353029553	17.7990525911255	10.9381888419671
ENSG00000230617	0	0	0	0	0	0
ENSG00000230623	0	0.022726839119788	0.023820480007094	0	0	0.0448142549224121
ENSG00000230626	0.207192531339244	0.680040903111053	0.814588835501359	0.937390225670728	0.408790810876095	0.862038478764212
ENSG00000230629	6.01737339501611	7.75894287549564	10.7198656526471	15.5026037388871	15.582362454577	5.56348604745872
ENSG00000230635	0	0	0	0	0	0
ENSG00000230636	0	0	0	0	0	0
ENSG00000230637	0	0	0	0	0	0
ENSG00000230638	0	0	0	0	0	0
ENSG00000230641	0.889665421306145	2.08573733212248	3.49776854813845	5.3667550315581	1.75530964670094	1.64511684199048
ENSG00000230643	0	0	0	0	0	0
ENSG00000230645	0	0	0	0	0	0
ENSG00000230646	0	0	0	0	0	0
ENSG00000230647	0	0	0	0	0	0
ENSG00000230649	0	0.157488691654174	0.165067223432109	0.168845811209372	0.082836838875095	0
ENSG00000230659	0	0.267549754327436	0.280424547393859	0	0	0
ENSG00000230662	0.0465697284323479	0.04367134826733	0.0457728623325811	0.0468206583428615	0	0.0430569980220774
ENSG00000230679	2.17733905740714	2.29705545656121	3.21012310832444	4.37814226258687	2.41643778665902	2.01310350401467
ENSG00000230682	0	0	0	0	0	0
ENSG00000230684	0	0	0.458589015474919	0	0	0
ENSG00000230686	0	0	0	0	0.196521425132248	0
ENSG00000230690	0	0	0	0	0	0
ENSG00000230694	0	0	0	0	0	0
ENSG00000230695	0	0	0	0	0	0
ENSG00000230698	0.22814030564744	0.855765758326725	0.672709621965047	0.458739170896051	0	1.687454407777
ENSG00000230699	25.8168158167293	19.4292292840213	15.3132261059604	27.2270667687131	23.9393836592663	20.0609105013936
ENSG00000230701	2.66065192544258	3.89853092225663	2.45167955124376	3.90102448140277	3.22623404358465	3.89493719490467
ENSG00000230702	0	0	0	0.345642810204227	0	0
ENSG00000230703	0	0	0	0	0	0
ENSG00000230707	0	0	0	0	0	0
ENSG00000230710	0	0	0	0	0	0
ENSG00000230714	0	0	0	0	0	0
ENSG00000230715	0	0	0	0	0	0
ENSG00000230718	0	0.325095371878309	0	0	0	0
ENSG00000230720	0	0	0	0	0	0
ENSG00000230721	0.223618605895869	0	0	0	0.220599725869172	0
ENSG00000230729	0	0	0	0	0	0
ENSG00000230732	5.53349225417484	5.84803550063896	5.69779812857585	6.44637294926538	5.89202664848021	6.09059977329279
ENSG00000230733	0.534456034392772	0.286395922811282	0.562833027297732	0.230286781575624	0.489580751198423	0.494142293510829
ENSG00000230735	0	0	0	0	0	0
ENSG00000230736	0	0	0	0.160175936436105	0	0
ENSG00000230737	0	0	0	0	0	0
ENSG00000230739	0	0.342810436325286	0	0	0	0
ENSG00000230741	0	0	0	0	0	0
ENSG00000230748	0	0	0	0	0	0
ENSG00000230750	0	0	0.0601502357575585	0.0615271471813243	0.0603712267541373	0
ENSG00000230751	0	1.86427689228156	0.558282279708597	1.42765508562615	1.12066679960998	0.787736153744871
ENSG00000230757	0	0	0	0	0	0
ENSG00000230759	0	0	0	0	0	0
ENSG00000230764	0	0	0	0	0	0
ENSG00000230772	0	0	0.14696949170642	0	0	0.13824927678173
ENSG00000230777	0	0	0	0	0	0
ENSG00000230779	0	0	0	0	0	0
ENSG00000230781	0	0	0	0	0	0
ENSG00000230788	0	0	0	0	0	0
ENSG00000230789	0.959600460867581	2.09971392249238	0.943180500899447	0.964771039822622	0.631097153904074	0.59147886458163
ENSG00000230793	0.202625838811767	0	0.0995793290745539	0.101858819986715	0.199890363848801	0
ENSG00000230795	0.474601630104043	0	0	0.954317816319126	0.234097223436693	0
ENSG00000230797	2.1180433314429	2.95820262137633	2.5690309842945	2.76376191848485	2.22281858855102	3.08325002902465
ENSG00000230799	0	0	0	0	0	0
ENSG00000230804	0	0	0	0	0	0.198181173970356
ENSG00000230807	1.00357137147337	1.25481555937935	1.64399835736292	1.00897887722689	0.330007676165473	0.309290834848615
ENSG00000230813	0	0	0	0	0	0
ENSG00000230814	0	0	0	0	0	0
ENSG00000230815	3.21979148347707	1.64694542168539	1.15079885015404	2.94285505857844	2.31005373315831	0.541258960985076
ENSG00000230817	0	0	0	0	0	0
ENSG00000230818	0	0	0	0	0	0
ENSG00000230820	0	0	0	0	0	0
ENSG00000230821	0	0	0	0	0	0
ENSG00000230825	0.381402354862345	0.21459891173774	0.187438042588089	0.345111705701762	0.376253373870284	0.176316686737609
ENSG00000230826	0	0	0.309605782021138	0	0	0
ENSG00000230828	0	0	0	0	0	0
ENSG00000230829	0	0	0	0	0	0
ENSG00000230831	0	0	0	0	0	0
ENSG00000230833	0	0.344331784415487	0.721802829090701	0.369162883087946	0.543341040787235	0.509231803530338
ENSG00000230835	0.301966730589312	0.566346195291652	0	0.910781419589239	0.297890140772239	0.558379074106259
ENSG00000230836	0.0980318532955823	0.643514219531629	0.289063218285139	0.689920522421865	0.676958874408951	0.0906373615551628
ENSG00000230838	0.11449107589687	0	0	0	0	0
ENSG00000230844	5.46540953575971	9.11660669120006	5.65712264062474	6.02975633514497	6.48903636344703	8.72004888820072
ENSG00000230852	0	0	0.0530368165723168	0	0	0
ENSG00000230854	0	0	0	0	0	0
ENSG00000230859	0	0	0	0	0	0
ENSG00000230865	0	0	0	0.242285542686846	0	0
ENSG00000230866	0	0	0	0	0	0
ENSG00000230869	1.18051757827162	1.63650159904995	1.16031745106516	0.877258034004689	1.01267864232746	1.23383763149286
ENSG00000230871	0	0	0	0	0	0
ENSG00000230872	0	0	0	0	0	0
ENSG00000230873	0.0801733373851468	0	0.0394007358256875	0	0	0
ENSG00000230876	0.0112071813502083	0.0210193503941547	0.0330462375247413	0	0.0221117659124779	0.0103618294860788
ENSG00000230881	0	0	0	0	0	0
ENSG00000230889	0	0	0	0	0	0
ENSG00000230894	0	0	0	0	0.0220599725869172	0
ENSG00000230908	0	0	0	0	0	0
ENSG00000230913	0	0	0	0	0	0
ENSG00000230914	1.36009124681871	1.5943033305813	0.668409195157965	2.39298460653721	0.670864919766523	3.14375067750236
ENSG00000230916	0	0	0	0	0	0
ENSG00000230918	0	0	0	0	0	0
ENSG00000230920	0	0	0	0	0	0
ENSG00000230921	0	0	0	0	0	0
ENSG00000230926	0	0	0	0	0	0
ENSG00000230928	5.41911356154329	2.79003082851727	3.86424065950698	5.55514283660423	4.82184161082188	2.35781300812677
ENSG00000230934	0	0	0	0	0	0.462689111809823
ENSG00000230935	0	0	0	0	0	0
ENSG00000230936	0	0	0	0	0	0.0434153990650156
ENSG00000230937	0	0	0.00783711391688587	0	0	0
ENSG00000230945	0	0	0	0	0	0
ENSG00000230947	0	0.639473313914476	0.670245484155651	0.342794105724521	0.336353977630193	0.630477471037561
ENSG00000230950	0	0	0	0	0	0
ENSG00000230951	0.139761628684918	0	0.137370133013883	0	0	0.129219481676617
ENSG00000230953	2.12757130752355	2.66020898588422	1.39411060704375	2.85204695962802	0.699616273470802	1.96708970963719
ENSG00000230955	1.54812881004832	0.725888626605621	0	0.778235267050265	1.01815258093464	3.33982660333411
ENSG00000230958	0.409598436541938	0.768212165890657	0	0	0	0
ENSG00000230962	0	0	0	0	0	0
ENSG00000230964	0	1.21233482429619	1.27067373037842	0	0	0
ENSG00000230968	0	0	0.15305480315725	0	0	0
ENSG00000230969	0.310270815680518	0.872881073493259	0.304961695290821	0.311942636209314	1.2243284785739	0
ENSG00000230970	0	0	0	0	0	0
ENSG00000230972	0	0	0	0	0	0
ENSG00000230977	0	0	0	0	0	0
ENSG00000230980	0	0	0	0	0	0
ENSG00000230989	5.91038937719853	2.94678479714633	3.1950903864107	5.72435411473875	6.48168184148578	2.97819161928164
ENSG00000230992	0	0	0	0	0	0
ENSG00000230994	0	0	0	0	0	0
ENSG00000230997	0	0	0	0	0.387445721067691	0
ENSG00000230999	0	0	0	0	0	0
ENSG00000231004	0	0	0	0	0	0
ENSG00000231005	0	0	0	0	0	0
ENSG00000231006	0.333624532989804	0	0	0.167711094736191	0.164560279378213	0.154229703936608
ENSG00000231007	9.10127725996186	7.91412173300555	10.8159747929811	10.3149031706547	8.8967869443037	8.56776851308643
ENSG00000231013	0	0	0	0	0	0
ENSG00000231015	0	0	0	0	0	0
ENSG00000231019	0	0	0	0	0	0
ENSG00000231022	0	0	0	0	0	0
ENSG00000231023	0	0.0378423486042707	0	0.101428267341673	0	0.0186549991430395
ENSG00000231028	0.270594846336438	0.139564545345774	0.226069936550484	0.319662136745618	0.206879880277941	0.100073607089359
ENSG00000231029	0	0	0	0	0	0
ENSG00000231031	0	0	0	0	0	0
ENSG00000231034	0	0	0	0	0	0
ENSG00000231039	0	0	0	0	0	0
ENSG00000231040	0	0	0	0	0	0
ENSG00000231047	16.1880425572444	12.1444323268627	14.4260141076702	20.3983358634265	14.0531616671092	12.1731493625374
ENSG00000231049	0	0	0	0	0	0
ENSG00000231050	1.60554109019673	0.702620958971145	1.20985234871736	2.15225622222899	1.42547947052589	1.48443596026955
ENSG00000231051	0	0	0	0	0	0
ENSG00000231052	0	0	0	0	0	0.557023785091438
ENSG00000231054	0	0	0	0	0	0
ENSG00000231057	0.151044616152788	0	0.0989733696684207	0.202477978878257	0.149005494349765	0.139651399264304
ENSG00000231058	0	0	0	0	0	0
ENSG00000231063	0	0	0	0	0	0
ENSG00000231064	22.9074213331377	18.3764436524897	20.642874988253	25.5391631984234	21.658442384129	16.2306470011183
ENSG00000231073	1.01175265982778	0.31626125851205	0.994440310730939	2.37347657985348	0.332697956134213	0.311812227524011
ENSG00000231078	0	0	0	0	0	0
ENSG00000231080	0	0	0	0	0	0
ENSG00000231082	0	0	0	0	0	0
ENSG00000231086	0.484798149500809	0.151541853037024	0.158834216297303	0.162470123025685	0.318835541295287	0.149410025688589
ENSG00000231090	0	0	0	0	0.0476763426235944	0
ENSG00000231092	0	0	0	0	0	0
ENSG00000231093	0	0	0	0	0	0
ENSG00000231095	0	0	0	0	0	0.115439536950539
ENSG00000231096	0	0	0	0	0	0
ENSG00000231098	0	0	0	0	0	0
ENSG00000231099	0	0	0	0	0	0
ENSG00000231100	0	0	0	0	0	0.689170568941959
ENSG00000231102	0	0	0	0	0	0
ENSG00000231104	0.0595243771089723	0.11163946583447	0	0	0	0.220137937129662
ENSG00000231105	0	0.0451276243243252	0	0	0	0
ENSG00000231106	0	0	0	0	0	0
ENSG00000231113	6.8301226539067	12.4976261081809	10.3154828474211	7.78809803153456	8.21696965485841	11.0126219202843
ENSG00000231114	0	0	0	0	0	0
ENSG00000231119	0	0.0643361764137283	0.269728420378836	0	0	0.190293366051138
ENSG00000231120	1.00289556583602	0.470238962151251	0.4928673863286	1.00829943017152	1.73137360606411	1.85449534915291
ENSG00000231124	0	0	0	0	0	0
ENSG00000231128	0.281698535637306	0.113214147015987	0.27687832257273	0.242756915337988	0.27789556906671	0.0372071659302322
ENSG00000231130	0	0	0	0	0	0
ENSG00000231134	0	0	0	0	0	0
ENSG00000231138	0	0	0	0	0	0
ENSG00000231141	0	0	0	0	0	0
ENSG00000231143	0	0	0	0	0	0
ENSG00000231144	0	0	0	0	0	0
ENSG00000231147	0	0	0	0	0	0
ENSG00000231148	0	0	0	0	0	0
ENSG00000231153	2.51570931632852	3.14551738195769	1.6484415961666	5.05852923582672	4.13624486004697	6.97785201053733
ENSG00000231154	2.37983367731941	3.29178544813693	2.45606734462406	2.51228968759179	1.70208657136353	2.69539697349615
ENSG00000231158	0	0	0	0	0.237733685159981	0
ENSG00000231159	0	0	0	0	0	0
ENSG00000231162	0	0	0	0	0	0
ENSG00000231163	0	0	0	0	0	0
ENSG00000231164	0	0	0	0	0	0
ENSG00000231165	0	0	0	0	0	0
ENSG00000231166	0	0	0	0	0	0
ENSG00000231169	0	0	0	0	0	0
ENSG00000231170	0.312940009882457	0.241675764439941	0.126652736104168	0.296118788451441	0.308715279379359	0.204236546536048
ENSG00000231171	0	0.0581339376285887	0.121862815301028	0	0	0.114632267461375
ENSG00000231172	0	0	0	0	0	0
ENSG00000231173	0	0	0	0	0	0.448230077065766
ENSG00000231175	0	0	0	0	0	0
ENSG00000231177	6.63530961244481	9.99080746769393	8.54260170543566	8.64419353351112	9.86469481983492	9.07260878880105
ENSG00000231181	1.77614778207094	3.95581166281978	3.49151135932246	4.01786579732927	2.62825433683128	4.31070642988472
ENSG00000231183	0	0	0	0	0	0
ENSG00000231184	0	0	0	0	0	0
ENSG00000231185	0.0301160704373228	0	0	0	0.0891284988042153	0
ENSG00000231189	0	0	0	0	0	0
ENSG00000231192	0	0	0	0	0	0
ENSG00000231201	0	0.141242892151013	0	0	0	0.139255946272859
ENSG00000231204	0	0.0349922258365708	0.036676090834735	0	0.0736216764025198	0
ENSG00000231207	0	0	0	0	0	0
ENSG00000231208	0	0	0	0	0	0
ENSG00000231216	0	0	0	0	0	0
ENSG00000231222	0	0	0	0	0	0
ENSG00000231226	0	0	0	0	0	0
ENSG00000231227	0	0	0	0	0	0
ENSG00000231228	0	0	0	0	0	0
ENSG00000231238	0	0	0	0	0	0
ENSG00000231240	0	0	0	0	0.117497934604021	0
ENSG00000231243	0	0	0	0	0	0
ENSG00000231244	0	0	0	0	0	0
ENSG00000231248	0	0	0	0	0	0
ENSG00000231251	0	0	0	0	0	0
ENSG00000231253	0	0	0	0	0.0608815752647391	0
ENSG00000231254	0	0	0	0	0	0
ENSG00000231256	0.0329987573177897	0	0.03243410744917	0.0331765632767152	0.0976598095113457	0.0915290346148653
ENSG00000231270	0.137136272123986	0	0	0	0	0
ENSG00000231271	0	0	0	0	0	0
ENSG00000231272	2.19660754464083	1.54492225397037	1.61926563871233	1.10422172109492	2.16695305942284	1.26932411204465
ENSG00000231276	0	0	0	0	0	0
ENSG00000231278	0	0	0	0	0	0
ENSG00000231280	0	0	0	0	0	0
ENSG00000231290	0.130718971397149	0.0175119083858614	0	0.0563242797850101	0.0368440709772466	0.0172655581897135
ENSG00000231291	0	0	0	0	0	0
ENSG00000231292	0.351581660827782	1.9782007331292	0.3455656603862	0.706952150049438	0	0
ENSG00000231297	0	0	0	0	0	0
ENSG00000231301	0	0	0	0	0	0
ENSG00000231302	0	0	0	0	0	0
ENSG00000231304	0.515784101733163	1.18418947583876	1.11880472906922	0.393392834428485	0.543912049810705	1.29908355955547
ENSG00000231307	2.47862563168459	2.15833646322632	2.26219802498184	2.8479784190294	1.92120018035848	3.43749628288953
ENSG00000231310	0.145155937160476	0.544487219333027	0.428016414443258	0	0.715981566417487	1.2078621024088
ENSG00000231311	0	0	0	0	0	0
ENSG00000231312	0.662643752723075	0.606246350474982	0.595705876984284	0.779958147573751	0.8928557728889	0.627603827140398
ENSG00000231313	0	0.482254736736607	0	0	0	0.47547057898689
ENSG00000231322	0	0	0	0	0	0
ENSG00000231332	0	0	0	0	0	0
ENSG00000231333	3.59734279049876	7.42159753308278	4.9501028800829	3.97839883861155	4.61341165839442	4.32379622166629
ENSG00000231344	0	0.666957840300485	0.349526298327589	0.7150547534884	0.701620904626879	0.328787678306121
ENSG00000231345	0	0	0	0	0	0
ENSG00000231353	0	0	0	0	0	0
ENSG00000231357	0	0	0	0	0	0
ENSG00000231361	0	0	0	0	0	0
ENSG00000231364	0	0	0	0	0	0
ENSG00000231365	5.75911880524654	6.36280352644668	4.69249409342504	6.25776354809537	6.70698543787523	5.7420879004565
ENSG00000231371	0	0	0	0	0	0
ENSG00000231373	0	0	0	0	0	0
ENSG00000231376	0	0	0	0	0	0.87928658796043
ENSG00000231383	0	0	0.112948776033638	0	0	0
ENSG00000231384	0	0	0	0	0.239594614202329	0
ENSG00000231388	0	0	0	0	0	0
ENSG00000231390	0	0	0	0	0	0
ENSG00000231392	0	0	0	0	0	0
ENSG00000231393	0	0	0	0	0	0
ENSG00000231394	0	0	0	0	0	0
ENSG00000231396	0	0	0	0	0	0
ENSG00000231398	0	0.318860666116259	0	0	0	0
ENSG00000231399	0	0.447631319740133	0	0	0.470895568682271	0
ENSG00000231405	0	0	0	0	0	0
ENSG00000231409	0.787989373156871	0.369473470261697	1.16175883920313	0	0	0.364275872155035
ENSG00000231416	6.7901211942241	6.36752150876542	7.78625604997842	6.06818502048514	6.32631736649129	9.41691882273124
ENSG00000231417	0	0	0	0	0	0
ENSG00000231419	19.6367072252051	9.54405890941891	10.0566097376969	19.0067690549025	19.5855123510676	8.41995158525638
ENSG00000231422	0	0	0	0	0	0
ENSG00000231423	0	0	0	0	0	0
ENSG00000231426	0	0	0	0	0	0
ENSG00000231427	0	0	0	0	0	0
ENSG00000231428	0	0	0	0	0	0.261382459518989
ENSG00000231431	0	0	0	0	0	0
ENSG00000231434	0.057271954901803	0.0537074956771733	0.0562919603674797	0.115161102430758	0.056498776122469	0
ENSG00000231437	0	0	0	0	0	0
ENSG00000231439	0	0	0	0	0	0
ENSG00000231441	0	0.105803766484031	0	0	0	0.208630726779702
ENSG00000231442	0	0	0	0	0	0
ENSG00000231443	0.0999261886249655	0.0937070395591261	0	0	0.0985771721879149	0
ENSG00000231447	0.292708316679734	0.137245451807116	0.287699712538511	0.147142752928922	0.866270149934366	0
ENSG00000231449	0	0	0	0	0	0
ENSG00000231453	0	0	0	0	0	0
ENSG00000231454	0	0	0	0	0	0
ENSG00000231458	0	0	0	0	0	0
ENSG00000231460	0.0867890393511938	0.0813875126800242	0.255911912132158	0.523540088742905	0.0856173761240492	0.160485174445925
ENSG00000231464	0.0999261886249655	0	0	0	0	0
ENSG00000231467	0	0	0	0	0	0
ENSG00000231476	0	0	0	0	0	0
ENSG00000231477	0	0	0	0	0	0
ENSG00000231478	0	0	0	0	0	0
ENSG00000231480	0	0	0	0	0	0
ENSG00000231484	0	0	0	0	0	0
ENSG00000231491	0	0	0	0	0	0
ENSG00000231492	0	0	0	0.258605294266789	0	0
ENSG00000231494	0	0	0	0	0	0
ENSG00000231495	0	0	0	0	0	0
ENSG00000231496	0	0	0	0	0	0
ENSG00000231500	525.316952935871	246.937363713042	604.190248858169	488.050681679692	441.236613923194	278.71281222358
ENSG00000231501	0	0	0	0	0	0
ENSG00000231507	0	0	0	0	0.0299127407420939	0
ENSG00000231509	0	0	0	0	0	0
ENSG00000231516	0	0	0	0	0	0
ENSG00000231525	0	0	0	0	0	0
ENSG00000231527	0.198307482815325	0.115600073071601	0.0842872192892234	0.264038507069553	0.285514500962994	0.0891969336292559
ENSG00000231528	0	0	0	0	0	0
ENSG00000231533	0	0.00704333957470555	0.01476454588675	0	0	0
ENSG00000231534	0.639733640578388	1.39980928166158	0.419191333733088	0.214393564405027	1.47256002577617	0.39431924305442
ENSG00000231535	0	0	0	0	0	0
ENSG00000231536	0	0	0	0	0	0
ENSG00000231537	0	0	0	0	0	0
ENSG00000231541	0	0	0	0	0	0
ENSG00000231542	0	0.475037318907896	1.49368993611831	0	0.999451819244003	0.93670938554152
ENSG00000231544	0	0	0	0	0	0
ENSG00000231547	0	0	0	0	0	0
ENSG00000231549	0	0	0	0.704955110077547	0	0
ENSG00000231551	0	0	0	0	0	0
ENSG00000231553	0	0	0	0	0	0
ENSG00000231559	0	0	0	0	0	0
ENSG00000231561	0	0.363321986885852	0	0.129840847537696	0.254803013230781	0
ENSG00000231563	6.94056865098436	8.64959415480198	8.07845550439262	7.71248901886164	6.75677968307894	9.37226333326035
ENSG00000231564	0	0	0	0	0	0
ENSG00000231570	0	0	0	0	0	0
ENSG00000231574	0.0880825594550796	0.413002637091677	0.415561713952006	0.212537211327851	0.260680300619	0.42348039644425
ENSG00000231576	0	0	0	0	0	0
ENSG00000231579	0.390892366211676	0.366564230338377	0.768407421205219	0.785997193598273	0.578422903263262	0.361407558201059
ENSG00000231583	0	0	0	0	0	0
ENSG00000231584	0	0	0	0	0	0
ENSG00000231585	0	0	0	0	0	0
ENSG00000231587	98.1321649594196	35.1859037377128	151.771634400548	111.718990642406	99.6546436048526	18.6797278628338
ENSG00000231589	0	0	0	0	0	0
ENSG00000231601	0	0	0	0	0	0
ENSG00000231603	0	0	0	0	0	0
ENSG00000231604	0	0	0	0	0	0
ENSG00000231613	0	0	0	0	0	0
ENSG00000231616	0	0.0211838629654959	0.0222032541165505	0.0227115133752686	0.0222848285142684	0.0626575717485454
ENSG00000231620	0	0	0	0	0	0
ENSG00000231621	0	0	0	0	0	0
ENSG00000231622	4.35467811481429	4.0836541449977	2.14008207221629	0.729690377097811	1.43196313283497	1.34206900267645
ENSG00000231625	0	0	0	0	0	0
ENSG00000231628	0	0.194297400888872	0	0	0.102197702719024	0.191564106392047
ENSG00000231635	0	0	0	0	0	0
ENSG00000231637	0	0	0	0	0	0
ENSG00000231648	0	0	0	0	0	0
ENSG00000231650	0	0	0	0	0	0
ENSG00000231653	0	0	0	0	0	0
ENSG00000231654	0	0	0	0	0	0
ENSG00000231667	0	0	0	0	0	0
ENSG00000231668	0	0	0	0	0	0
ENSG00000231671	0	0	0	0	0	0
ENSG00000231675	0	0	0	0	0	0
ENSG00000231684	0	0.348455518360583	0	0	0.733130825493356	0.343553592002503
ENSG00000231690	0.128903537881395	0.048352365239898	0	0.207356966321106	0.203461317586025	0.190688657629973
ENSG00000231691	0.167261895245562	0	0	0	0.0825019190413682	0
ENSG00000231694	0	0	0	0	0	0
ENSG00000231697	4.95301188087486	5.3082847494839	2.36458327021389	6.40247143873165	3.90891646523025	5.10276977129374
ENSG00000231698	0	0	0	0	0	0
ENSG00000231699	0.761400774676118	0	2.24511677514715	1.5310068034813	4.50673059597756	0.70396870999286
ENSG00000231700	0.222416355326536	0	0	0	0	0
ENSG00000231701	0	0	0	0	0	0
ENSG00000231704	1.12972468648303	0.454034368527053	0.55519684448264	0.730164818175248	0.796052326771069	0.596862937471189
ENSG00000231705	13.7898140302452	23.1200823057698	15.1967444117985	13.443992402287	12.3669543290293	13.9087151186468
ENSG00000231707	0.629991503919833	0.393854968299271	0	1.68902950231778	0.621486537347159	0.388314381485063
ENSG00000231712	0	0	0	0	0	0
ENSG00000231713	0	0	0	0	0	0
ENSG00000231714	0.28206437789138	0	0	0	0	0
ENSG00000231715	0	0	0	0	0	0
ENSG00000231718	0	0	0	0	0	0
ENSG00000231723	0	0	0	0	0	0
ENSG00000231724	0.689490701512262	0.43105238197198	0.225897552067275	0	0	0.849977035028416
ENSG00000231725	0.383444880346675	0	0	0	0	0
ENSG00000231726	0.468333306687574	0	0	0	0.462010746631662	0
ENSG00000231731	0	0.04684094840318	0.0654599828904366	0	0.0328502409061954	0.123152025466956
ENSG00000231735	0	0	0	0	0	0
ENSG00000231739	0	0	0	0	0	0
ENSG00000231741	0	0	0	0	0	0
ENSG00000231742	2.05948230084263	2.16122272904956	1.59047585058824	2.56357441057042	2.22517226449623	2.13081955245172
ENSG00000231743	0	0	0	0	0	0
ENSG00000231749	0	0	0	0	0	0
ENSG00000231752	0	0	0	0	0	0
ENSG00000231756	0	0	0	0	0	0
ENSG00000231762	0	0	0	0	0	0
ENSG00000231765	0	0.6093410635206	0	0.653283007768198	1.28201934929205	0.901153662791907
ENSG00000231767	0.790498893453549	0.247100091576294	0.258990824026175	0.26491943627118	1.29971176069417	0
ENSG00000231770	15.4316511259284	12.8329729670954	15.3822321378361	14.9293367241525	14.0025837725461	14.3349499367989
ENSG00000231772	0	0	0	0	0	0
ENSG00000231780	0	0	0	0	0	0
ENSG00000231784	0	0	0	0	0	0
ENSG00000231791	0	0	0	0	0	0
ENSG00000231794	0.0495838299129873	0.0464978598211884	0	0	0	0.0458437473946609
ENSG00000231795	2.38669858215783	0.559539149675166	1.17292959727239	2.99944842508956	2.35447784341135	1.10333557431573
ENSG00000231799	0.414731249029932	0.0972298605951834	0	0.208482964885089	0.306849242750352	0.191724143239492
ENSG00000231801	0	0	0	0	0	0
ENSG00000231806	0.798800202971523	1.65587195513626	1.28100441111321	0.951044622589373	0.870965381099322	1.45765878720574
ENSG00000231810	0	0	0	0	0	0
ENSG00000231812	0	0	0	0	0	0
ENSG00000231814	0	0	0	0	0	0
ENSG00000231815	0	0	0	0	0	0
ENSG00000231822	0.506564597029417	0.158345772969299	0.16596554845759	0.679058799911433	0.499725909622001	0.156118230923587
ENSG00000231827	0.0608374148393172	0.057051050555115	0.119592821682675	0	0.120032203781755	0
ENSG00000231837	0	0	0	0	0	0
ENSG00000231839	0	0	0	0	0	0
ENSG00000231841	1.14010273478406	1.37461586376891	1.28067903534203	4.09373538332434	1.60673028684239	2.55997020392417
ENSG00000231845	0	0	0	0	0.408790810876095	0
ENSG00000231848	0.269215458291122	0.252460180330661	0.264608846239324	0.270666061786824	0.265581014875033	1.49345205720828
ENSG00000231852	3.59455908504513	1.80121380041354	1.83395050009072	2.01386800294318	2.38206734721432	1.52217863889679
ENSG00000231856	2.31226529304234	2.78115206351302	3.55726886365964	4.90213620288433	3.7686903350189	2.83497808159539
ENSG00000231858	0	0	0	0.95982349602866	0	0.220667114863146
ENSG00000231859	0	0	0	0	0	0
ENSG00000231861	0	0	0	0	0	0
ENSG00000231863	0	0	0	0	0	0
ENSG00000231864	2.65472355662475	1.55593774241223	2.93546016857475	0.500442731886601	2.29152389037896	1.22723956929237
ENSG00000231867	0	0	0	0	0	0
ENSG00000231873	0	0	0	0	0	0
ENSG00000231874	0	0	0	0	0	0
ENSG00000231875	0	0	0	0	0	0
ENSG00000231876	0	0	0	0	0	0
ENSG00000231877	0	0	0	0	0	0
ENSG00000231879	0	0	0	0	0	0
ENSG00000231880	12.3435044212864	11.364816870075	9.48524621881036	10.6049214479839	9.07729975072876	10.1674468114159
ENSG00000231881	0.76174694461232	0.405673303333484	0.378977934588882	1.16768706741988	0.783933897397097	0.447788538003718
ENSG00000231884	0	0	0	0	0.680182488096613	0
ENSG00000231889	1.49973966148147	1.91781780114652	2.01010533619185	2.11486533023264	2.38256012779605	2.25099850378288
ENSG00000231890	1.9878335728096	1.51239593674666	1.91695474827715	1.65916905327408	2.07199742520818	1.82055371283285
ENSG00000231894	0	0	0	0	0	0
ENSG00000231896	0	0	0	0	0	0
ENSG00000231897	0	0	0	0	0	0
ENSG00000231900	0	0	0	0	0	0
ENSG00000231905	0	0	0	0	0.300817808003416	0
ENSG00000231908	0.36078001823316	0.338325997478007	0.354606622431188	0.181361997796113	0.355909441445902	1.66783284489587
ENSG00000231911	0	0	0	0	0	0
ENSG00000231914	0	0	0	0	0	0
ENSG00000231915	0	0	0	0	0	0
ENSG00000231916	0	0	0	0	0	0
ENSG00000231918	0	0	0	0	0	0
ENSG00000231920	0	0.170901825451446	0.179125812211936	0.366452436075553	0.179783917558576	0.168497650115765
ENSG00000231923	0	0	0	0	0	0
ENSG00000231930	0	0	0	0	0	0
ENSG00000231931	0	0	0	0	0	0
ENSG00000231937	0	0	0	0	0	0
