ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
2375,ENSG00000111271,ACAD10,chr12,+,111755667,111757099,111755667,111755745,111756332,111757099,2375,"21,7,21","21,25,23","29,40,35","22,12,19",736,149,0.000459014348022,0.0030490220504974,"0.168,0.054,0.156","0.211,0.403,0.272",-0.169,587,39.33333333333333,52.33333333333333,ACAD10_chr12_+_111755667_111757099_111755667_111755745_111756332_111757099_587
2395,ENSG00000124067,SLC12A4,chr16,-,67950961,67951304,67950961,67951060,67951139,67951304,2395,"3,3,4","51,56,42","13,21,16","37,25,36",228,149,1.8670092139e-09,5.05435659849331e-08,"0.037,0.034,0.059","0.187,0.354,0.225",-0.212,79,53.0,49.33333333333333,SLC12A4_chr16_-_67950961_67951304_67950961_67951060_67951139_67951304_79
2405,ENSG00000172432,GTPBP2,chr6,-,43624887,43625560,43624887,43625062,43625362,43625560,2405,"137,176,155","92,72,77","168,209,187","49,47,61",449,149,0.000157679855613,0.0012146352030127,"0.331,0.448,0.4","0.532,0.596,0.504",-0.151,300,236.33333333333331,240.33333333333334,GTPBP2_chr6_-_43624887_43625560_43624887_43625062_43625362_43625560_300
2411,ENSG00000204427,ABHD16A,chr6,-,31688040,31688305,31688040,31688103,31688248,31688305,2411,"14,19,10","73,59,57","39,41,47","53,64,53",294,149,1.24031358517e-08,2.7823072034862144e-07,"0.089,0.14,0.082","0.272,0.245,0.31",-0.172,145,77.33333333333333,99.0,ABHD16A_chr6_-_31688040_31688305_31688040_31688103_31688248_31688305_145
2497,ENSG00000125459,MSTO1,chr1,+,155611215,155611603,155611215,155611355,155611548,155611603,2497,"42,33,36","41,38,31","57,83,83","36,24,31",342,149,0.000196141644119,0.0014659007086788,"0.309,0.274,0.336","0.408,0.601,0.538",-0.209,193,73.66666666666666,104.66666666666666,MSTO1_chr1_+_155611215_155611603_155611215_155611355_155611548_155611603_193
2511,ENSG00000141279,NPEPPS,chr17,+,47579389,47582849,47579389,47579455,47582741,47582849,2511,"44,45,42","0,0,0","30,58,51","1,3,2",3435,149,1.28202982264e-06,1.8662585000364877e-05,"1.0,1.0,1.0","0.565,0.456,0.525",0.485,3286,43.666666666666664,48.333333333333336,NPEPPS_chr17_+_47579389_47582849_47579389_47579455_47582741_47582849_3286
2530,ENSG00000137070,IL11RA,chr9,+,34656738,34657149,34656738,34656908,34657034,34657149,2530,"1,3,4","20,10,17","5,11,8","7,13,8",275,149,0.000121247571834,0.0009598716731753,"0.026,0.14,0.113","0.279,0.314,0.351",-0.222,126,18.333333333333332,17.333333333333336,IL11RA_chr9_+_34656738_34657149_34656738_34656908_34657034_34657149_126
2620,ENSG00000147050,KDM6A,chrX,+,45106541,45107536,45106541,45106649,45107409,45107536,2620,"24,27,40","0,1,0","39,39,52","3,2,1",909,149,0.00140515561626,0.0077191249401261,"1.0,0.816,1.0","0.681,0.762,0.895",0.159,760,30.666666666666664,45.333333333333336,KDM6A_chrX_+_45106541_45107536_45106541_45106649_45107409_45107536_760
2642,ENSG00000011243,AKAP8L,chr19,-,15397713,15399410,15397713,15398766,15399301,15399410,2642,"100,131,113","7,5,6","212,239,267","40,34,23",684,149,0.000536667768451,0.0034550569934664,"0.757,0.851,0.804","0.536,0.605,0.717",0.185,535,120.66666666666667,271.6666666666667,AKAP8L_chr19_-_15397713_15399410_15397713_15398766_15399301_15399410_535
2649,ENSG00000011243,AKAP8L,chr19,-,15397713,15400864,15397713,15399410,15400793,15400864,2649,"135,165,189","0,2,0","148,249,236","16,16,19",1532,149,5.06372721532e-13,2.4429237834934822e-11,"1.0,0.889,1.0","0.474,0.602,0.547",0.422,1383,163.66666666666666,228.0,AKAP8L_chr19_-_15397713_15400864_15397713_15399410_15400793_15400864_1383
2663,ENSG00000204628,RACK1,chr5,-,181241491,181242345,181241491,181241639,181242169,181242345,2663,"462,547,520","20,27,34","838,899,880","128,94,101",679,149,1.54871793168e-08,3.398149024438391e-07,"0.835,0.816,0.77","0.59,0.677,0.657",0.166,530,536.6666666666667,980.0,RACK1_chr5_-_181241491_181242345_181241491_181241639_181242169_181242345_530
2680,ENSG00000154134,ROBO3,chr11,+,124877518,124878131,124877518,124877658,124877936,124878131,2680,"45,43,48","20,9,14","43,57,57","6,5,3",427,149,0.000230637730118,0.0016811094570165,"0.44,0.625,0.545","0.714,0.799,0.869",-0.257,278,59.66666666666667,57.0,ROBO3_chr11_+_124877518_124878131_124877518_124877658_124877936_124878131_278
2704,ENSG00000065357,DGKA,chr12,+,55939414,55940170,55939414,55939529,55940081,55940170,2704,"4,9,1","19,13,12","8,14,20","8,9,7",701,149,2.22826022753e-05,0.0002179074582966,"0.043,0.128,0.017","0.175,0.248,0.378",-0.204,552,19.333333333333332,22.0,DGKA_chr12_+_55939414_55940170_55939414_55939529_55940081_55940170_552
2719,ENSG00000086189,DIMT1,chr5,-,62390875,62392990,62390875,62390982,62392925,62392990,2719,"26,28,25","0,0,0","36,30,36","9,8,12",2092,149,1.6143753001100002e-12,7.189223969602283e-11,"1.0,1.0,1.0","0.222,0.211,0.176",0.797,1943,26.333333333333332,43.666666666666664,DIMT1_chr5_-_62390875_62392990_62390875_62390982_62392925_62392990_1943
2788,ENSG00000124357,NAGK,chr2,+,71068649,71070586,71068649,71068712,71070501,71070586,2788,"57,53,81","34,37,34","118,134,115","22,38,18",1938,149,1.42723042207e-06,2.053792764148914e-05,"0.114,0.099,0.155","0.292,0.213,0.329",-0.155,1789,98.66666666666666,148.33333333333331,NAGK_chr2_+_71068649_71070586_71068649_71068712_71070501_71070586_1789
2849,ENSG00000105875,WDR91,chr7,-,135186971,135189452,135186971,135187169,135189343,135189452,2849,"59,83,57","0,0,0","109,155,132","3,2,1",2323,149,0.00114224873463,0.006517485956653,"1.0,1.0,1.0","0.7,0.833,0.894",0.191,2174,66.33333333333333,134.0,WDR91_chr7_-_135186971_135189452_135186971_135187169_135189343_135189452_2174
2904,ENSG00000184205,TSPYL2,chrX,+,53084531,53084866,53084531,53084622,53084754,53084866,2904,"37,45,50","80,86,94","96,123,94","74,78,89",281,149,6.91357981975e-09,1.6362138906741666e-07,"0.197,0.217,0.22","0.408,0.455,0.359",-0.196,132,130.66666666666669,184.66666666666666,TSPYL2_chrX_+_53084531_53084866_53084531_53084622_53084754_53084866_132
2927,ENSG00000099949,LZTR1,chr22,+,20994103,20994727,20994103,20994269,20994557,20994727,2927,"82,82,91","59,51,62","81,125,150","28,43,31",437,149,9.36433587884e-06,0.0001042544257753,"0.322,0.354,0.334","0.497,0.498,0.623",-0.203,288,142.33333333333334,152.66666666666669,LZTR1_chr22_+_20994103_20994727_20994103_20994269_20994557_20994727_288
2930,ENSG00000099949,LZTR1,chr22,+,20996695,20996966,20996695,20996801,20996885,20996966,2930,"3,5,19","56,60,96","20,50,17","59,62,58",233,149,2.59938428548e-06,3.408182253052697e-05,"0.033,0.051,0.112","0.178,0.34,0.158",-0.16,84,79.66666666666667,88.66666666666666,LZTR1_chr22_+_20996695_20996966_20996695_20996801_20996885_20996966_84
2967,ENSG00000185246,PRPF39,chr14,+,45096102,45097005,45096102,45096228,45096886,45097005,2967,"134,117,151","23,25,25","135,140,138","72,72,62",807,149,2.20983487065e-09,5.814303641581261e-08,"0.518,0.464,0.527","0.257,0.264,0.291",0.232,658,158.33333333333334,206.33333333333331,PRPF39_chr14_+_45096102_45097005_45096102_45096228_45096886_45097005_658
2994,ENSG00000115073,ACTR1B,chr2,-,97658426,97659003,97658426,97658643,97658878,97659003,2994,"138,139,142","92,102,100","131,161,193","73,50,56",384,149,0.000521583561504,0.0033869179325962,"0.368,0.346,0.355","0.41,0.555,0.572",-0.156,235,237.66666666666666,221.33333333333331,ACTR1B_chr2_-_97658426_97659003_97658426_97658643_97658878_97659003_235
2997,ENSG00000185000,DGAT1,chr8,-,144318094,144318362,144318094,144318169,144318260,144318362,2997,"6,16,19","65,72,67","32,31,32","67,44,54",240,149,1.92658517928e-06,2.655582428436132e-05,"0.054,0.121,0.15","0.229,0.304,0.269",-0.159,91,81.66666666666667,86.66666666666667,DGAT1_chr8_-_144318094_144318362_144318094_144318169_144318260_144318362_91
3064,ENSG00000077232,DNAJC10,chr2,+,182717015,182718290,182717015,182717072,182718156,182718290,3064,"124,116,119","0,0,0","115,90,149","1,6,1",1233,149,0.00013086425289,0.0010302137732742,"1.0,1.0,1.0","0.933,0.644,0.947",0.159,1084,119.66666666666667,120.66666666666667,DNAJC10_chr2_+_182717015_182718290_182717015_182717072_182718156_182718290_1084
3087,ENSG00000128609,NDUFA5,chr7,-,123557403,123557781,123557403,123557448,123557624,123557781,3087,"11,15,24","1,1,0","24,14,12","2,4,4",325,149,0.000222112774967,0.0016292599847969,"0.835,0.873,1.0","0.846,0.616,0.579",0.222,176,17.333333333333336,20.0,NDUFA5_chr7_-_123557403_123557781_123557403_123557448_123557624_123557781_176
3100,ENSG00000138796,HADH,chr4,+,108027687,108028069,108027687,108027760,108027938,108028069,3100,"15,11,17","5,2,3","15,15,7","7,14,16",327,149,0.0012926062631,0.0072113823099263,"0.578,0.715,0.721","0.494,0.328,0.166",0.342,178,17.666666666666668,24.666666666666668,HADH_chr4_+_108027687_108028069_108027687_108027760_108027938_108028069_178
3207,ENSG00000108591,DRG2,chr17,+,18099632,18100435,18099632,18099715,18100362,18100435,3207,"140,117,109","1,0,0","112,128,134","4,11,4",796,149,1.20029576722e-07,2.181986943018773e-06,"0.963,1.0,1.0","0.84,0.685,0.862",0.192,647,122.33333333333333,131.0,DRG2_chr17_+_18099632_18100435_18099632_18099715_18100362_18100435_647
3282,ENSG00000160796,NBEAL2,chr3,+,47007240,47007697,47007240,47007350,47007524,47007697,3282,"14,18,14","27,39,32","23,36,40","22,34,32",323,149,0.000207091263665,0.0015340244589988,"0.193,0.176,0.168","0.325,0.328,0.366",-0.161,174,48.0,62.33333333333333,NBEAL2_chr3_+_47007240_47007697_47007240_47007350_47007524_47007697_174
3289,ENSG00000211456,SACM1L,chr3,+,45732052,45737652,45732052,45732151,45737582,45737652,3289,"67,94,97","0,0,0","74,60,76","2,1,6",5580,149,7.01461111419e-11,2.538075156028555e-09,"1.0,1.0,1.0","0.497,0.616,0.253",0.545,5431,86.0,73.0,SACM1L_chr3_+_45732052_45737652_45732052_45732151_45737582_45737652_5431
3302,ENSG00000182481,KPNA2,chr17,+,68043837,68044503,68043837,68044071,68044324,68044503,3302,"58,57,42","0,0,0","42,57,54","6,5,6",402,149,1.24216744668e-08,2.7823072034862144e-07,"1.0,1.0,1.0","0.722,0.809,0.769",0.233,253,52.333333333333336,56.666666666666664,KPNA2_chr17_+_68043837_68044503_68043837_68044071_68044324_68044503_253
3304,ENSG00000105792,CFAP69,chr7,+,90299866,90304820,90299866,90300059,90304743,90304820,3304,"7,12,18","1,0,0","28,19,27","4,3,1",4833,149,0.000626830481987,0.0039378348976912,"0.178,1.0,1.0","0.178,0.163,0.454",0.461,4684,12.666666666666668,27.333333333333336,CFAP69_chr7_+_90299866_90304820_90299866_90300059_90304743_90304820_4684
3315,ENSG00000182504,CEP97,chr3,+,101757062,101758423,101757062,101757196,101757810,101758423,3315,"21,27,33","0,1,0","29,22,26","6,1,1",763,149,3.29684560181e-05,0.000302955555546,"1.0,0.841,1.0","0.486,0.811,0.835",0.236,614,27.333333333333332,28.333333333333336,CEP97_chr3_+_101757062_101758423_101757062_101757196_101757810_101758423_614
3355,ENSG00000178035,IMPDH2,chr3,-,49028430,49028806,49028430,49028532,49028721,49028806,3355,"29,48,25","7,6,6","60,75,60","3,0,1",338,149,6.17293409499e-07,9.75997941153251e-06,"0.646,0.779,0.647","0.898,1.0,0.964",-0.263,189,40.333333333333336,66.33333333333333,IMPDH2_chr3_-_49028430_49028806_49028430_49028532_49028721_49028806_189
3362,ENSG00000075826,SEC31B,chr10,-,100488857,100489398,100488857,100488977,100489251,100489398,3362,"34,49,47","7,4,11","56,67,86","2,1,2",423,149,5.79114608934e-06,6.885334197215299e-05,"0.631,0.812,0.601","0.908,0.959,0.938",-0.254,274,50.66666666666667,71.33333333333334,SEC31B_chr10_-_100488857_100489398_100488857_100488977_100489251_100489398_274
3384,ENSG00000162736,NCSTN,chr1,+,160354117,160356347,160354117,160354290,160356259,160356347,3384,"48,48,47","0,0,0","103,115,99","12,10,5",2118,149,1.19113141572e-09,3.357473795771056e-08,"1.0,1.0,1.0","0.376,0.447,0.582",0.532,1969,47.666666666666664,114.66666666666667,NCSTN_chr1_+_160354117_160356347_160354117_160354290_160356259_160356347_1969
3388,ENSG00000162736,NCSTN,chr1,+,160355862,160357253,160355862,160356754,160357040,160357253,3388,"54,48,42","159,186,186","105,124,130","115,97,111",435,149,0.0,0.0,"0.104,0.081,0.072","0.238,0.305,0.286",-0.191,286,225.0,227.33333333333334,NCSTN_chr1_+_160355862_160357253_160355862_160356754_160357040_160357253_286
3405,ENSG00000250337,PURPL,chr5,+,27475534,27477801,27475534,27475695,27477638,27477801,3405,"131,187,154","20,22,12","321,361,332","6,11,9",2092,149,2.22944922523e-08,4.7532110110711e-07,"0.318,0.377,0.478","0.792,0.7,0.724",-0.348,1943,175.33333333333334,346.6666666666667,PURPL_chr5_+_27475534_27477801_27475534_27475695_27477638_27477801_1943
3539,ENSG00000163703,CRELD1,chr3,+,9943076,9944095,9943076,9943515,9943901,9944095,3539,"66,63,89","15,7,7","73,39,54","2,2,1",535,149,0.000215265952273,0.0015867693994188,"0.551,0.715,0.78","0.91,0.844,0.938",-0.215,386,82.33333333333334,57.0,CRELD1_chr3_+_9943076_9944095_9943076_9943515_9943901_9944095_386
3569,ENSG00000168291,PDHB,chr3,-,58429707,58430238,58429707,58429941,58430127,58430238,3569,"16,9,11","0,1,2","9,6,3","7,1,9",335,149,0.000100390083877,0.0008159133598901,"1.0,0.8,0.71","0.364,0.727,0.129",0.43,186,13.0,11.666666666666668,PDHB_chr3_-_58429707_58430238_58429707_58429941_58430127_58430238_186
3585,ENSG00000240303,ACAD11,chr3,-,132578795,132579558,132578795,132579056,132579491,132579558,3585,"208,245,240","22,7,17","89,90,109","29,21,20",584,149,6.77562850271e-07,1.0579539442198228e-05,"0.707,0.899,0.783","0.439,0.522,0.582",0.282,435,246.33333333333334,119.33333333333333,ACAD11_chr3_-_132578795_132579558_132578795_132579056_132579491_132579558_435
3601,ENSG00000163930,BAP1,chr3,-,52402778,52403298,52402778,52402940,52403137,52403298,3601,"15,25,18","23,24,23","46,58,43","24,26,29",346,149,0.000678242905038,0.0042011984389432,"0.219,0.31,0.252","0.452,0.49,0.39",-0.184,197,42.666666666666664,75.33333333333333,BAP1_chr3_-_52402778_52403298_52402778_52402940_52403137_52403298_197
3614,ENSG00000243989,ACY1,chr3,+,51986604,51987453,51986604,51986661,51987308,51987453,3614,"10,11,18","0,0,0","20,35,22","1,1,4",796,149,0.000207050317563,0.0015340244589988,"1.0,1.0,1.0","0.789,0.868,0.507",0.279,647,13.0,27.666666666666668,ACY1_chr3_+_51986604_51987453_51986604_51986661_51987308_51987453_647
3631,ENSG00000164068,RNF123,chr3,+,49704649,49705186,49704649,49704756,49704983,49705186,3631,"5,9,8","78,79,61","26,47,30","52,37,71",376,149,3.51748630223e-11,1.3575693287478446e-09,"0.025,0.043,0.049","0.165,0.335,0.143",-0.175,227,80.0,87.66666666666667,RNF123_chr3_+_49704649_49705186_49704649_49704756_49704983_49705186_227
3664,ENSG00000114859,CLCN2,chr3,-,184354903,184355529,184354903,184354973,184355373,184355529,3664,"0,4,5","9,13,9","9,12,12","6,7,12",549,149,0.00019534634758,0.0014614081629096,"0.0,0.077,0.131","0.289,0.318,0.213",-0.204,400,13.333333333333334,19.333333333333336,CLCN2_chr3_-_184354903_184355529_184354903_184354973_184355373_184355529_400
3687,ENSG00000178149,DALRD3,chr3,-,49015972,49016340,49015972,49016086,49016157,49016340,3687,"13,23,26","45,45,50","43,43,50","37,32,32",220,149,2.74580490789e-07,4.64380398579329e-06,"0.164,0.257,0.26","0.44,0.476,0.514",-0.25,71,67.33333333333333,79.0,DALRD3_chr3_-_49015972_49016340_49015972_49016086_49016157_49016340_71
3744,ENSG00000164073,MFSD8,chr4,-,127920556,127921771,127920556,127920836,127921523,127921771,3744,"30,56,40","13,20,9","20,22,33","22,18,19",836,149,0.00177161663468,0.0093566223105976,"0.291,0.333,0.442","0.139,0.179,0.236",0.171,687,56.0,44.66666666666667,MFSD8_chr4_-_127920556_127921771_127920556_127920836_127921523_127921771_687
3747,ENSG00000111642,CHD4,chr12,-,6578028,6578546,6578028,6578117,6578408,6578546,3747,"109,84,78","4,4,2","82,94,89","12,13,12",440,149,2.96116613774e-05,0.0002768414453743,"0.902,0.877,0.93","0.698,0.71,0.715",0.195,291,93.66666666666666,100.66666666666666,CHD4_chr12_-_6578028_6578546_6578028_6578117_6578408_6578546_291
3754,ENSG00000168566,SNRNP48,chr6,+,7599672,7601524,7599672,7599680,7601335,7601524,3754,"21,21,29","2,1,0","37,39,27","19,6,13",1804,149,0.000600812924871,0.0037997630862009,"0.464,0.634,1.0","0.139,0.349,0.146",0.488,1655,24.666666666666668,47.0,SNRNP48_chr6_+_7599672_7601524_7599672_7599680_7601335_7601524_1655
3783,ENSG00000144395,CCDC150,chr2,+,196729192,196729861,196729192,196729387,196729792,196729861,3783,"48,67,48","2,2,3","57,65,62","8,13,7",554,149,0.000608660825171,0.0038332898495706,"0.866,0.9,0.811","0.657,0.574,0.704",0.214,405,56.66666666666667,70.66666666666667,CCDC150_chr2_+_196729192_196729861_196729192_196729387_196729792_196729861_405
3818,ENSG00000112473,SLC39A7,chr6,+,33200825,33201656,33200825,33200938,33201241,33201656,3818,"839,867,835","323,351,340","825,837,882","172,155,181",452,149,8.977152354820001e-12,3.5937259905518787e-10,"0.461,0.449,0.447","0.613,0.64,0.616",-0.171,303,1185.0,1017.3333333333334,SLC39A7_chr6_+_33200825_33201656_33200825_33200938_33201241_33201656_303
3850,ENSG00000131876,SNRPA1,chr15,-,101285725,101287010,101285725,101285801,101286907,101287010,3850,"537,617,551","31,24,24","335,421,382","139,133,151",1255,149,0.0,0.0,"0.673,0.753,0.732","0.222,0.273,0.231",0.477,1106,594.6666666666667,520.3333333333333,SNRPA1_chr15_-_101285725_101287010_101285725_101285801_101286907_101287010_1106
3864,ENSG00000038274,MAT2B,chr5,+,163512001,163513994,163512001,163512196,163513841,163513994,3864,"3,20,18","0,0,0","18,33,24","6,5,4",1794,149,1.3078427230100001e-12,5.893906786451054e-11,"1.0,1.0,1.0","0.199,0.354,0.333",0.705,1645,13.666666666666666,30.0,MAT2B_chr5_+_163512001_163513994_163512001_163512196_163513841_163513994_1645
3873,ENSG00000291129,PPIEL,chr1,-,39547578,39548951,39547578,39547634,39548861,39548951,3873,"103,121,79","4,3,1","56,97,121","9,11,10",1376,149,0.000119584034051,0.0009509094504434,"0.736,0.814,0.895","0.403,0.488,0.567",0.329,1227,103.66666666666667,101.33333333333333,PPIEL_chr1_-_39547578_39548951_39547578_39547634_39548861_39548951_1227
3891,ENSG00000132781,MUTYH,chr1,-,45332165,45332834,45332165,45332310,45332762,45332834,3891,"30,30,16","0,0,1","39,39,49","7,6,6",601,149,6.28114749546e-07,9.889522186366518e-06,"1.0,1.0,0.799","0.58,0.617,0.669",0.311,452,25.666666666666664,48.66666666666667,MUTYH_chr1_-_45332165_45332834_45332165_45332310_45332762_45332834_452
3894,ENSG00000132781,MUTYH,chr1,-,45332762,45333324,45332762,45332834,45333284,45333324,3894,"35,38,49","1,1,1","27,43,53","13,9,12",599,149,2.38830074606e-08,5.034832329088952e-07,"0.897,0.904,0.924","0.341,0.543,0.524",0.439,450,41.666666666666664,52.333333333333336,MUTYH_chr1_-_45332762_45333324_45332762_45332834_45333284_45333324_450
3896,ENSG00000132781,MUTYH,chr1,-,45332917,45333324,45332917,45332959,45333284,45333324,3896,"30,33,43","1,1,2","32,40,44","5,11,5",474,149,0.000278463607055,0.0019715118595446,"0.904,0.912,0.871","0.668,0.533,0.734",0.251,325,36.66666666666667,45.666666666666664,MUTYH_chr1_-_45332917_45333324_45332917_45332959_45333284_45333324_325
3903,ENSG00000168389,MFSD2A,chr1,+,39967627,39967916,39967627,39967711,39967803,39967916,3903,"1,3,1","20,10,17","17,15,11","17,8,15",241,149,7.17634544012e-08,1.3673209058821045e-06,"0.03,0.156,0.035","0.382,0.537,0.312",-0.337,92,17.333333333333332,27.666666666666668,MFSD2A_chr1_+_39967627_39967916_39967627_39967711_39967803_39967916_92
3935,ENSG00000143416,SELENBP1,chr1,-,151369003,151369769,151369003,151369189,151369712,151369769,3935,"46,48,30","0,0,1","51,52,47","4,5,3",672,149,6.97830266594e-06,8.06738953361973e-05,"1.0,1.0,0.869","0.739,0.698,0.776",0.219,523,41.66666666666667,54.0,SELENBP1_chr1_-_151369003_151369769_151369003_151369189_151369712_151369769_523
3960,ENSG00000197989,SNHG12,chr1,-,28579532,28579981,28579532,28579587,28579911,28579981,3960,"315,394,377","48,49,52","316,372,396","236,214,221",473,149,0.0,0.0,"0.674,0.717,0.695","0.297,0.354,0.361",0.358,324,411.6666666666667,585.0,SNHG12_chr1_-_28579532_28579981_28579532_28579587_28579911_28579981_324
4018,ENSG00000137274,BPHL,chr6,+,3138040,3140509,3138040,3138179,3140385,3140509,4018,"43,53,38","0,1,1","53,71,94","4,5,1",2355,149,0.00106909791106,0.0061608199683289,"1.0,0.77,0.706","0.456,0.473,0.856",0.23,2206,45.33333333333333,76.0,BPHL_chr6_+_3138040_3140509_3138040_3138179_3140385_3140509_2206
4028,ENSG00000123136,DDX39A,chr19,-,14409302,14409645,14409302,14409447,14409535,14409645,4028,"47,45,50","308,260,254","215,243,260","387,302,337",237,149,0.0,0.0,"0.088,0.098,0.11","0.259,0.336,0.327",-0.209,88,321.3333333333333,581.3333333333334,DDX39A_chr19_-_14409302_14409645_14409302_14409447_14409535_14409645_88
4040,ENSG00000110172,CHORDC1,chr11,-,90210535,90214175,90210535,90210594,90214017,90214175,4040,"12,30,32","0,0,0","44,47,48","1,2,2",3572,149,5.33887129457e-05,0.0004683023935073,"1.0,1.0,1.0","0.647,0.495,0.5",0.453,3423,24.666666666666668,48.0,CHORDC1_chr11_-_90210535_90214175_90210535_90210594_90214017_90214175_3423
4071,ENSG00000103507,BCKDK,chr16,+,31110400,31111219,31110400,31110499,31111090,31111219,4071,"27,30,27","6,4,4","18,29,33","17,21,24",740,149,2.542004641e-06,3.350460057472154e-05,"0.475,0.602,0.576","0.176,0.218,0.217",0.347,591,32.666666666666664,47.333333333333336,BCKDK_chr16_+_31110400_31111219_31110400_31110499_31111090_31111219_591
4118,ENSG00000134222,PSRC1,chr1,-,109282679,109283122,109282679,109282789,109283073,109283122,4118,"11,16,15","0,0,0","39,69,44","4,2,3",433,149,5.91544716246e-05,0.0005099616877969,"1.0,1.0,1.0","0.77,0.922,0.835",0.158,284,14.0,53.666666666666664,PSRC1_chr1_-_109282679_109283122_109282679_109282789_109283073_109283122_284
4154,ENSG00000159348,CYB5R1,chr1,-,202965886,202966600,202965886,202966109,202966527,202966600,4154,"22,35,17","0,0,3","77,72,71","13,11,9",567,149,0.00133998240415,0.007423746085165,"1.0,1.0,0.598","0.609,0.632,0.675",0.227,418,25.666666666666668,84.33333333333333,CYB5R1_chr1_-_202965886_202966600_202965886_202966109_202966527_202966600_418
4201,ENSG00000155363,MOV10,chr1,+,112698286,112699810,112698286,112698789,112699457,112699810,4201,"144,134,157","16,21,24","105,112,117","5,2,8",817,149,0.000123228254095,0.000974176302856,"0.621,0.538,0.544","0.793,0.911,0.727",-0.243,668,165.33333333333334,116.33333333333333,MOV10_chr1_+_112698286_112699810_112698286_112698789_112699457_112699810_668
4224,ENSG00000154222,CC2D1B,chr1,-,52357780,52358461,52357780,52357898,52358330,52358461,4224,"15,10,13","29,15,21","28,38,45","24,24,18",581,149,0.00012844882114,0.0010143817711433,"0.117,0.146,0.137","0.23,0.289,0.391",-0.17,432,34.333333333333336,59.0,CC2D1B_chr1_-_52357780_52358461_52357780_52357898_52358330_52358461_432
4283,ENSG00000111653,ING4,chr12,-,6652270,6652770,6652270,6652309,6652661,6652770,4283,"96,88,60","3,2,5","53,61,60","6,8,10",501,149,0.000972246265775,0.0056898331230347,"0.905,0.929,0.781","0.724,0.694,0.641",0.185,352,84.66666666666666,66.0,ING4_chr12_-_6652270_6652770_6652270_6652309_6652661_6652770_352
4291,ENSG00000145916,RMND5B,chr5,+,178142582,178142992,178142582,178142728,178142851,178142992,4291,"7,4,7","91,85,72","35,52,33","74,92,90",272,149,5.10702591328e-15,3.3422153933343724e-13,"0.04,0.025,0.051","0.206,0.236,0.167",-0.164,123,88.66666666666667,125.33333333333333,RMND5B_chr5_+_178142582_178142992_178142582_178142728_178142851_178142992_123
4324,ENSG00000158864,NDUFS2,chr1,+,161209482,161210710,161209482,161210188,161210590,161210710,4324,"48,45,61","0,0,0","63,70,87","6,4,3",551,149,1.76870302404e-06,2.457028246464365e-05,"1.0,1.0,1.0","0.74,0.826,0.887",0.182,402,51.333333333333336,77.66666666666666,NDUFS2_chr1_+_161209482_161210710_161209482_161210188_161210590_161210710_402
4360,ENSG00000143494,VASH2,chr1,+,212951338,212951818,212951338,212951392,212951588,212951818,4360,"17,18,23","8,3,4","9,18,17","0,1,2",345,149,0.00158531355459,0.0085282843544276,"0.479,0.722,0.713","1.0,0.886,0.786",-0.253,196,24.333333333333332,15.666666666666666,VASH2_chr1_+_212951338_212951818_212951338_212951392_212951588_212951818_196
4376,ENSG00000167110,GOLGA2,chr9,-,128265969,128267517,128265969,128266020,128267457,128267517,4376,"43,63,52","0,1,0","40,44,49","2,6,1",1586,149,1.01151121494e-05,0.0001100347953012,"1.0,0.855,1.0","0.653,0.408,0.822",0.324,1437,53.0,47.333333333333336,GOLGA2_chr9_-_128265969_128267517_128265969_128266020_128267457_128267517_1437
4388,ENSG00000197530,MIB2,chr1,+,1625545,1626754,1625545,1625653,1626649,1626754,4388,"70,103,101","46,36,30","165,143,161","21,24,25",1145,149,8.98829574214e-07,1.363828906357775e-05,"0.165,0.271,0.305","0.506,0.437,0.456",-0.219,996,128.66666666666666,179.66666666666669,MIB2_chr1_+_1625545_1626754_1625545_1625653_1626649_1626754_996
4402,ENSG00000291113,,chr5,+,177882651,177884272,177882651,177882752,177883666,177884272,4402,"27,39,29","18,16,14","52,38,41","6,6,12",1063,149,0.00169631562583,0.0090095069865889,"0.174,0.255,0.225","0.548,0.47,0.324",-0.229,914,47.66666666666667,51.666666666666664,nan_chr5_+_177882651_177884272_177882651_177882752_177883666_177884272_914
4406,ENSG00000091483,FH,chr1,-,241500436,241504245,241500436,241500590,241504041,241504245,4406,"38,26,20","0,0,0","43,44,51","4,3,4",3600,149,5.00162911088e-10,1.4878363908491257e-08,"1.0,1.0,1.0","0.308,0.378,0.345",0.656,3451,28.0,49.666666666666664,FH_chr1_-_241500436_241504245_241500436_241500590_241504041_241504245_3451
4407,ENSG00000182400,TRAPPC6B,chr14,-,39158284,39159550,39158284,39158402,39159449,39159550,4407,"9,15,17","2,3,1","12,12,7","18,21,12",1196,149,4.42854757399e-06,5.463811318335859e-05,"0.359,0.384,0.679","0.077,0.066,0.068",0.404,1047,15.666666666666666,27.333333333333336,TRAPPC6B_chr14_-_39158284_39159550_39158284_39158402_39159449_39159550_1047
