ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
1931,ENSG00000140464,PML,chr15,+,74034477,74036394,74034477,74034530,74035171,74036394,1931,"69,82,51","31,34,28","191,169,169","15,13,17",790,149,2.22044604925e-16,3.5493638679498387e-15,"0.296,0.313,0.256","0.706,0.71,0.652",-0.401,641,98.33333333333333,191.33333333333334,PML_chr15_+_74034477_74036394_74034477_74034530_74035171_74036394_641
1948,ENSG00000125952,MAX,chr14,-,65075126,65077428,65075126,65076663,65077343,65077428,1948,"200,255,195","11,13,13","106,90,112","0,2,4",829,149,0.00156037030368,0.0052202375022077,"0.766,0.779,0.729","1.0,0.89,0.834",-0.15,680,229.0,104.66666666666667,MAX_chr14_-_65075126_65077428_65075126_65076663_65077343_65077428_680
2019,ENSG00000100938,GMPR2,chr14,+,24238245,24239242,24238245,24238405,24238588,24239242,2019,"50,53,50","368,350,353","130,121,134","182,192,207",332,149,0.0,0.0,"0.057,0.064,0.06","0.243,0.22,0.225",-0.169,183,408.0,322.0,GMPR2_chr14_+_24238245_24239242_24238245_24238405_24238588_24239242_183
2034,ENSG00000182809,CRIP2,chr14,+,105479124,105479493,105479124,105479219,105479435,105479493,2034,"8,4,2","10,17,11","10,10,7","9,4,5",365,149,0.00156810590712,0.0052390277086076,"0.246,0.088,0.069","0.312,0.505,0.364",-0.259,216,17.333333333333332,15.0,CRIP2_chr14_+_105479124_105479493_105479124_105479219_105479435_105479493_216
2044,ENSG00000100429,HDAC10,chr22,-,50245674,50246092,50245674,50245827,50245909,50246092,2044,"10,12,16","40,36,38","27,19,20","12,24,21",231,149,0.000100631623415,0.0004204268101346,"0.139,0.177,0.214","0.592,0.338,0.381",-0.26,82,50.666666666666664,41.0,HDAC10_chr22_-_50245674_50246092_50245674_50245827_50245909_50246092_82
2049,ENSG00000100445,SDR39U1,chr14,-,24442345,24442776,24442345,24442452,24442753,24442776,2049,"84,163,140","94,98,109","135,138,140","45,38,67",450,149,1.75305545468e-05,8.334879684206129e-05,"0.228,0.355,0.298","0.498,0.546,0.409",-0.191,301,229.33333333333331,187.66666666666666,SDR39U1_chr14_-_24442345_24442776_24442345_24442452_24442753_24442776_301
2057,ENSG00000126822,PLEKHG3,chr14,+,64736852,64737375,64736852,64736891,64737355,64737375,2057,"12,4,15","24,25,26","25,33,32","10,16,18",613,149,7.34757565901e-09,5.4881136619211654e-08,"0.108,0.037,0.123","0.378,0.334,0.302",-0.249,464,35.333333333333336,44.666666666666664,PLEKHG3_chr14_+_64736852_64737375_64736852_64736891_64737355_64737375_464
2066,ENSG00000087111,PIGS,chr17,-,28556165,28556972,28556165,28556266,28556779,28556972,2066,"14,17,10","0,0,0","39,37,38","3,3,0",662,149,0.00188333236025,0.0061644643053725,"1.0,1.0,1.0","0.745,0.735,1.0",0.173,513,13.666666666666666,40.0,PIGS_chr17_-_28556165_28556972_28556165_28556266_28556779_28556972_513
2075,ENSG00000139998,RAB15,chr14,-,64950324,64951151,64950324,64950414,64950942,64951151,2075,"14,14,15","3,5,4","26,21,10","1,2,0",677,149,0.000461929115562,0.0017208077599815,"0.507,0.381,0.452","0.851,0.698,1.0",-0.403,528,18.333333333333336,20.0,RAB15_chr14_-_64950324_64951151_64950324_64950414_64950942_64951151_528
2120,ENSG00000119638,NEK9,chr14,-,75105949,75106702,75105949,75105996,75106465,75106702,2120,"53,59,65","22,17,16","28,49,46","2,1,7",618,149,0.000414491964546,0.0015558132090271,"0.367,0.456,0.495","0.771,0.922,0.613",-0.329,469,77.33333333333333,44.333333333333336,NEK9_chr14_-_75105949_75106702_75105949_75105996_75106465_75106702_469
2125,ENSG00000100888,CHD8,chr14,-,21394911,21395892,21394911,21395119,21395816,21395892,2125,"24,13,26","0,3,0","47,38,42","15,17,12",846,149,0.00025211398948,0.0009878127099699,"1.0,0.433,1.0","0.356,0.282,0.381",0.471,697,22.0,57.0,CHD8_chr14_-_21394911_21395892_21394911_21395119_21395816_21395892_697
2171,ENSG00000100823,APEX1,chr14,+,20455225,20455703,20455225,20455328,20455577,20455703,2171,"340,326,363","72,45,67","536,603,583","41,43,42",398,149,3.54222340349e-09,2.733888760008879e-08,"0.639,0.731,0.67","0.83,0.84,0.839",-0.156,249,404.3333333333333,616.0,APEX1_chr14_+_20455225_20455703_20455225_20455328_20455577_20455703_249
2173,ENSG00000100823,APEX1,chr14,+,20455225,20455703,20455225,20455394,20455577,20455703,2173,"138,139,146","726,664,734","353,426,388","562,573,575",332,149,0.0,0.0,"0.079,0.086,0.082","0.22,0.25,0.232",-0.152,183,849.0,959.0,APEX1_chr14_+_20455225_20455703_20455225_20455394_20455577_20455703_183
2181,ENSG00000161914,ZNF653,chr19,-,11486986,11487903,11486986,11487158,11487291,11487903,2181,"1,5,6","21,30,18","8,7,16","17,13,13",282,149,0.000335938706528,0.0012823764211622,"0.025,0.081,0.15","0.199,0.221,0.394",-0.186,133,27.0,24.666666666666668,ZNF653_chr19_-_11486986_11487903_11486986_11487158_11487291_11487903_133
2183,ENSG00000125520,SLC2A4RG,chr20,+,63741868,63742230,63741868,63742056,63742129,63742230,2183,"6,3,9","179,162,157","34,26,45","106,92,119",222,149,0.0,0.0,"0.022,0.012,0.037","0.177,0.159,0.202",-0.156,73,172.0,140.66666666666669,SLC2A4RG_chr20_+_63741868_63742230_63741868_63742056_63742129_63742230_73
2208,ENSG00000129460,NGDN,chr14,+,23475170,23476152,23475170,23475308,23476028,23476152,2208,"18,33,31","0,0,0","122,82,70","4,8,5",869,149,5.7240727469e-07,3.3910101887985063e-06,"1.0,1.0,1.0","0.839,0.637,0.706",0.273,720,27.333333333333332,97.0,NGDN_chr14_+_23475170_23476152_23475170_23475308_23476028_23476152_720
2212,ENSG00000129460,NGDN,chr14,+,23477199,23477560,23477199,23477356,23477502,23477560,2212,"27,25,25","123,124,173","113,118,111","175,158,182",295,149,1.11022302463e-16,1.817775755779406e-15,"0.1,0.092,0.068","0.246,0.274,0.236",-0.165,146,165.66666666666666,285.66666666666663,NGDN_chr14_+_23477199_23477560_23477199_23477356_23477502_23477560_146
2240,ENSG00000123191,ATP7B,chr13,-,51957515,51960322,51957515,51957607,51960147,51960322,2240,"29,23,20","0,2,0","5,14,19","1,2,2",2689,149,0.000751489258979,0.0026752253354918,"1.0,0.389,1.0","0.217,0.279,0.345",0.516,2540,24.666666666666668,14.333333333333332,ATP7B_chr13_-_51957515_51960322_51957515_51957607_51960147_51960322_2540
2259,ENSG00000173575,CHD2,chr15,+,92942842,92945865,92942842,92943068,92945820,92945865,2259,"13,21,9","0,1,0","21,19,19","0,1,4",2901,149,0.000399321685397,0.0015041995635294,"1.0,0.519,1.0","1.0,0.494,0.196",0.276,2752,14.666666666666668,21.333333333333336,CHD2_chr15_+_92942842_92945865_92942842_92943068_92945820_92945865_2752
2294,ENSG00000167595,PROSER3,chr19,+,35766767,35768065,35766767,35766955,35767071,35768065,2294,"2,7,2","17,13,19","6,5,12","9,8,9",265,149,0.00215226590607,0.0069557107735604,"0.062,0.232,0.056","0.273,0.26,0.428",-0.204,116,20.0,16.333333333333332,PROSER3_chr19_+_35766767_35768065_35766767_35766955_35767071_35768065_116
2318,ENSG00000134899,ERCC5,chr13,+,102853756,102854374,102853756,102853872,102854287,102854374,2318,"4,6,5","20,33,29","19,19,19","12,20,14",564,149,1.96739047276e-09,1.5673614539700236e-08,"0.05,0.046,0.044","0.295,0.201,0.264",-0.207,415,32.33333333333333,34.333333333333336,ERCC5_chr13_+_102853756_102854374_102853756_102853872_102854287_102854374_415
2339,ENSG00000132950,ZMYM5,chr13,-,19851354,19852190,19851354,19851448,19851688,19852190,2339,"10,14,10","14,11,12","30,26,38","7,4,10",389,149,2.50315134587e-06,1.3492640648486764e-05,"0.215,0.328,0.242","0.621,0.713,0.593",-0.381,240,23.666666666666668,38.33333333333333,ZMYM5_chr13_-_19851354_19852190_19851354_19851448_19851688_19852190_240
2362,ENSG00000122966,CIT,chr12,-,119710539,119712347,119710539,119710620,119712177,119712347,2362,"56,42,42","22,22,25","52,74,50","16,8,11",1706,149,0.00221910662379,0.0071592491642672,"0.182,0.143,0.128","0.221,0.447,0.284",-0.166,1557,69.66666666666666,70.33333333333333,CIT_chr12_-_119710539_119712347_119710539_119710620_119712177_119712347_1557
2389,ENSG00000171453,POLR1C,chr6,+,43519705,43520185,43519705,43519838,43520065,43520185,2389,"61,82,84","198,210,187","216,265,247","217,240,235",376,149,1.11022302463e-16,1.817775755779406e-15,"0.109,0.134,0.151","0.283,0.304,0.294",-0.162,227,274.0,473.3333333333333,POLR1C_chr6_+_43519705_43520185_43519705_43519838_43520065_43520185_227
2391,ENSG00000171453,POLR1C,chr6,+,43519705,43520427,43519705,43520185,43520274,43520427,2391,"32,15,17","184,186,186","165,147,161","217,205,222",238,149,0.0,0.0,"0.098,0.048,0.054","0.323,0.31,0.312",-0.248,89,206.66666666666669,372.3333333333333,POLR1C_chr6_+_43519705_43520427_43519705_43520185_43520274_43520427_89
2394,ENSG00000204427,ABHD16A,chr6,-,31688040,31688305,31688040,31688103,31688248,31688305,2394,"14,19,10","73,59,57","33,33,42","36,41,35",294,149,8.63864535461e-11,8.069626271428511e-10,"0.089,0.14,0.082","0.317,0.29,0.378",-0.225,145,77.33333333333333,73.33333333333334,ABHD16A_chr6_-_31688040_31688305_31688040_31688103_31688248_31688305_145
2397,ENSG00000213780,GTF2H4,chr6,+,30911683,30912146,30911683,30911767,30912013,30912146,2397,"40,55,70","71,62,72","81,95,102","41,69,61",395,149,2.83024927383e-05,0.0001297401660321,"0.175,0.251,0.268","0.427,0.342,0.387",-0.154,246,123.33333333333333,149.66666666666669,GTF2H4_chr6_+_30911683_30912146_30911683_30911767_30912013_30912146_246
2421,ENSG00000291134,WASH2P,chr2,+,113595692,113596203,113595692,113595909,113596067,113596203,2421,"18,15,24","1,0,0","15,16,21","3,3,1",307,149,0.000422362824042,0.0015837538250351,"0.897,1.0,1.0","0.708,0.721,0.911",0.186,158,19.333333333333332,19.666666666666664,WASH2P_chr2_+_113595692_113596203_113595692_113595909_113596067_113596203_158
2426,ENSG00000164080,RAD54L2,chr3,+,51630271,51630931,51630271,51630388,51630704,51630931,2426,"0,4,2","19,5,11","4,8,9","7,8,6",465,149,0.000320084238407,0.0012281763043273,"0.0,0.204,0.055","0.155,0.243,0.325",-0.155,316,13.666666666666666,14.0,RAD54L2_chr3_+_51630271_51630931_51630271_51630388_51630704_51630931_316
2478,ENSG00000125459,MSTO1,chr1,+,155611215,155611603,155611215,155611355,155611548,155611603,2478,"42,33,36","41,38,31","81,99,82","19,25,32",342,149,8.66323646154e-09,6.425522483524219e-08,"0.309,0.274,0.336","0.65,0.633,0.528",-0.297,193,73.66666666666666,112.66666666666666,MSTO1_chr1_+_155611215_155611603_155611215_155611355_155611548_155611603_193
2491,ENSG00000146670,CDCA5,chr11,-,65083363,65083550,65083363,65083399,65083484,65083550,2491,"7,10,5","173,181,180","43,48,47","125,128,105",234,149,0.0,0.0,"0.025,0.034,0.017","0.18,0.193,0.222",-0.173,85,185.33333333333334,165.33333333333331,CDCA5_chr11_-_65083363_65083550_65083363_65083399_65083484_65083550_85
2496,ENSG00000141279,NPEPPS,chr17,+,47585499,47586244,47585499,47585745,47586147,47586244,2496,"17,21,23","3,2,2","6,19,14","1,0,0",551,149,0.000345854627642,0.0013181931003189,"0.605,0.74,0.757","0.619,1.0,1.0",-0.172,402,22.666666666666664,13.333333333333334,NPEPPS_chr17_+_47585499_47586244_47585499_47585745_47586147_47586244_402
2497,ENSG00000141279,NPEPPS,chr17,+,47585499,47586398,47585499,47585700,47586364,47586398,2497,"25,27,29","0,0,0","12,22,19","0,2,3",813,149,0.00198529900884,0.0064696672884737,"1.0,1.0,1.0","1.0,0.668,0.537",0.265,664,27.0,19.333333333333336,NPEPPS_chr17_+_47585499_47586398_47585499_47585700_47586364_47586398_664
2505,ENSG00000141279,NPEPPS,chr17,+,47619008,47619784,47619008,47619164,47619277,47619784,2505,"29,29,37","2,7,1","12,10,23","0,0,0",262,149,4.67826533617e-05,0.0002062942568274,"0.892,0.702,0.955","1.0,1.0,1.0",-0.15,113,35.0,15.0,NPEPPS_chr17_+_47619008_47619784_47619008_47619164_47619277_47619784_113
2510,ENSG00000137070,IL11RA,chr9,+,34655217,34655665,34655217,34655317,34655604,34655665,2510,"8,8,10","17,14,15","12,18,13","8,6,7",436,149,0.000504838606379,0.0018656641472411,"0.139,0.163,0.186","0.339,0.506,0.388",-0.248,287,24.0,21.333333333333336,IL11RA_chr9_+_34655217_34655665_34655217_34655317_34655604_34655665_287
2511,ENSG00000137070,IL11RA,chr9,+,34656738,34657149,34656738,34656908,34657034,34657149,2511,"1,3,4","20,10,17","3,15,8","6,9,3",275,149,4.95129883405e-05,0.0002171719896638,"0.026,0.14,0.113","0.213,0.475,0.591",-0.333,126,18.333333333333332,14.666666666666666,IL11RA_chr9_+_34656738_34657149_34656738_34656908_34657034_34657149_126
2547,ENSG00000161960,EIF4A1,chr17,+,7574259,7574678,7574259,7574308,7574547,7574678,2547,"69,65,70","42,34,24","293,280,260","31,28,26",388,149,3.36397576461e-14,4.536474226565885e-13,"0.387,0.423,0.528","0.784,0.793,0.793",-0.344,239,101.33333333333334,306.0,EIF4A1_chr17_+_7574259_7574678_7574259_7574308_7574547_7574678_239
2575,ENSG00000113460,BRIX1,chr5,+,34922216,34923234,34922216,34922287,34923132,34923234,2575,"20,31,28","0,0,0","88,108,79","2,6,7",994,149,7.20837633583e-07,4.206493098572078e-06,"1.0,1.0,1.0","0.868,0.73,0.628",0.258,845,26.333333333333332,96.66666666666667,BRIX1_chr5_+_34922216_34923234_34922216_34922287_34923132_34923234_845
2597,ENSG00000147050,KDM6A,chrX,+,45082575,45082789,45082575,45082640,45082714,45082789,2597,"5,6,4","45,40,37","18,32,17","19,42,23",223,149,9.34045063516e-11,8.703281703640919e-10,"0.069,0.091,0.067","0.388,0.337,0.331",-0.276,74,45.666666666666664,50.33333333333333,KDM6A_chrX_+_45082575_45082789_45082575_45082640_45082714_45082789_74
2630,ENSG00000011243,AKAP8L,chr19,-,15397713,15400864,15397713,15399410,15400793,15400864,2630,"135,165,189","0,2,0","189,211,185","17,30,29",1532,149,0.0,0.0,"1.0,0.889,1.0","0.52,0.406,0.383",0.527,1383,163.66666666666666,220.33333333333334,AKAP8L_chr19_-_15397713_15400864_15397713_15399410_15400793_15400864_1383
2650,ENSG00000172262,ZNF131,chr5,+,43161248,43161931,43161248,43161606,43161708,43161931,2650,"15,24,21","37,41,44","38,39,35","31,34,30",251,149,6.26449830351e-05,0.0002712421711449,"0.194,0.258,0.221","0.421,0.405,0.409",-0.187,102,60.666666666666664,69.0,ZNF131_chr5_+_43161248_43161931_43161248_43161606_43161708_43161931_102
2654,ENSG00000177595,PIDD1,chr11,-,800761,801120,800761,800912,800984,801120,2654,"43,29,36","19,19,26","60,68,65","10,11,16",221,149,9.24464030305e-06,4.580327129440337e-05,"0.604,0.507,0.483","0.802,0.806,0.733",-0.249,72,57.33333333333333,76.66666666666666,PIDD1_chr11_-_800761_801120_800761_800912_800984_801120_72
2657,ENSG00000177595,PIDD1,chr11,-,801444,802090,801444,801624,801964,802090,2657,"7,7,4","62,64,59","39,29,54","49,35,40",489,149,0.0,0.0,"0.033,0.032,0.02","0.195,0.202,0.291",-0.201,340,67.66666666666666,82.0,PIDD1_chr11_-_801444_802090_801444_801624_801964_802090_340
2661,ENSG00000154134,ROBO3,chr11,+,124877518,124878131,124877518,124877658,124877936,124878131,2661,"45,43,48","20,9,14","58,44,37","3,7,5",427,149,0.0023493834265,0.0075369277138194,"0.44,0.625,0.545","0.871,0.687,0.721",-0.223,278,59.66666666666667,51.333333333333336,ROBO3_chr11_+_124877518_124878131_124877518_124877658_124877936_124878131_278
2663,ENSG00000154134,ROBO3,chr11,+,124878583,124879341,124878583,124878796,124879189,124879341,2663,"35,37,39","46,30,48","65,66,45","27,38,24",542,149,8.36514125916e-05,0.0003545385869667,"0.173,0.253,0.183","0.398,0.323,0.34",-0.151,393,78.33333333333334,88.33333333333333,ROBO3_chr11_+_124878583_124879341_124878583_124878796_124879189_124879341_393
2699,ENSG00000086189,DIMT1,chr5,-,62390875,62392990,62390875,62390982,62392925,62392990,2699,"26,28,25","0,0,0","37,37,33","15,13,5",2092,149,2.0466961459e-12,2.324708317632512e-11,"1.0,1.0,1.0","0.149,0.169,0.32",0.787,1943,26.333333333333332,46.666666666666664,DIMT1_chr5_-_62390875_62392990_62390875_62390982_62392925_62392990_1943
2716,ENSG00000131435,PDLIM4,chr5,+,132271302,132271908,132271302,132271466,132271790,132271908,2716,"9,8,4","35,29,26","17,14,11","12,13,9",473,149,3.90141464135e-07,2.356416318802357e-06,"0.075,0.08,0.046","0.309,0.253,0.278",-0.213,324,37.0,25.333333333333336,PDLIM4_chr5_+_132271302_132271908_132271302_132271466_132271790_132271908_324
2717,ENSG00000108262,GIT1,chr17,-,29575287,29575703,29575287,29575470,29575629,29575703,2717,"1,3,3","55,61,39","13,30,18","28,30,26",308,149,6.66133814775e-16,1.0423448321067878e-14,"0.009,0.023,0.036","0.183,0.326,0.251",-0.231,159,54.0,48.33333333333333,GIT1_chr17_-_29575287_29575703_29575287_29575470_29575629_29575703_159
2719,ENSG00000145604,SKP2,chr5,+,36163644,36164695,36163644,36163756,36164534,36164695,2719,"20,37,30","4,8,6","19,24,21","0,3,0",927,149,0.00091674418073,0.0032133703159141,"0.446,0.426,0.446","1.0,0.563,1.0",-0.415,778,35.0,22.333333333333332,SKP2_chr5_+_36163644_36164695_36163644_36163756_36164534_36164695_778
2733,ENSG00000160201,U2AF1,chr21,-,43092955,43094563,43092955,43093249,43094470,43094563,2733,"7,15,11","13,12,12","36,32,38","11,5,6",1370,149,5.91871030076e-07,3.503517502054024e-06,"0.055,0.12,0.091","0.263,0.41,0.408",-0.272,1221,23.333333333333336,42.66666666666667,U2AF1_chr21_-_43092955_43094563_43092955_43093249_43094470_43094563_1221
2744,ENSG00000254996,ANKHD1-EIF4EBP3,chr5,+,140538918,140542281,140538918,140539083,140542171,140542281,2744,"143,167,126","25,28,25","133,169,146","13,13,9",3237,149,0.000329627057373,0.0012605722079606,"0.208,0.215,0.188","0.32,0.374,0.427",-0.17,3088,171.33333333333334,161.0,ANKHD1-EIF4EBP3_chr5_+_140538918_140542281_140538918_140539083_140542171_140542281_3088
2754,ENSG00000115661,STK16,chr2,+,219245895,219246876,219245895,219246085,219246656,219246876,2754,"44,33,39","108,81,95","117,116,92","61,65,61",720,149,0.0,0.0,"0.078,0.078,0.078","0.284,0.27,0.238",-0.186,571,133.33333333333334,170.66666666666666,STK16_chr2_+_219245895_219246876_219245895_219246085_219246656_219246876_571
2758,ENSG00000124177,CHD6,chr20,-,41496808,41498226,41496808,41497501,41498167,41498226,2758,"7,13,6","15,14,19","14,18,17","8,7,6",815,149,3.71104866798e-05,0.0001664138329528,"0.079,0.145,0.055","0.242,0.32,0.341",-0.208,666,24.666666666666664,23.333333333333332,CHD6_chr20_-_41496808_41498226_41496808_41497501_41498167_41498226_666
2768,ENSG00000124357,NAGK,chr2,+,71068649,71070586,71068649,71068712,71070501,71070586,2768,"57,53,81","34,37,34","115,84,113","17,25,15",1938,149,2.08281549097e-06,1.1359001835679772e-05,"0.114,0.099,0.155","0.342,0.205,0.367",-0.182,1789,98.66666666666666,123.0,NAGK_chr2_+_71068649_71070586_71068649_71068712_71070501_71070586_1789
2829,ENSG00000105875,WDR91,chr7,-,135186971,135188545,135186971,135187169,135188432,135188545,2829,"50,74,56","55,43,43","108,108,106","31,31,19",1412,149,4.06564104605e-09,3.1183929305638945e-08,"0.088,0.154,0.121","0.269,0.269,0.371",-0.182,1263,107.0,134.33333333333331,WDR91_chr7_-_135186971_135188545_135186971_135187169_135188432_135188545_1263
2871,ENSG00000214655,ZSWIM8,chr10,+,73800639,73801195,73800639,73800759,73801084,73801195,2871,"74,69,62","5,11,5","93,77,69","2,3,1",474,149,0.000460485741927,0.0017171557304537,"0.823,0.664,0.796","0.936,0.89,0.956",-0.166,325,75.33333333333333,81.66666666666667,ZSWIM8_chr10_+_73800639_73801195_73800639_73800759_73801084_73801195_325
2883,ENSG00000184205,TSPYL2,chrX,+,53084531,53084866,53084531,53084622,53084754,53084866,2883,"37,45,50","80,86,94","148,144,154","56,40,41",281,149,0.0,0.0,"0.197,0.217,0.22","0.584,0.656,0.666",-0.424,132,130.66666666666669,194.33333333333331,TSPYL2_chrX_+_53084531_53084866_53084531_53084622_53084754_53084866_132
2892,ENSG00000162413,KLHL21,chr1,-,6590723,6595557,6590723,6593658,6595484,6595557,2892,"104,118,140","46,54,58","156,169,177","24,30,22",1975,149,8.73130456824e-10,7.21159086666326e-09,"0.146,0.142,0.154","0.329,0.298,0.378",-0.188,1826,173.33333333333334,192.66666666666669,KLHL21_chr1_-_6590723_6595557_6590723_6593658_6595484_6595557_1826
2896,ENSG00000103502,CDIPT,chr16,-,29860580,29861259,29860580,29860662,29861105,29861259,2896,"26,25,18","269,301,304","201,207,202","180,145,203",592,149,0.0,0.0,"0.024,0.02,0.015","0.219,0.264,0.2",-0.208,443,314.3333333333333,379.33333333333337,CDIPT_chr16_-_29860580_29861259_29860580_29860662_29861105_29861259_443
2906,ENSG00000099949,LZTR1,chr22,+,20994103,20994727,20994103,20994269,20994557,20994727,2906,"82,82,91","59,51,62","110,108,103","25,26,36",437,149,6.51234365101e-07,3.830456214079395e-06,"0.322,0.354,0.334","0.6,0.586,0.494",-0.223,288,142.33333333333334,136.0,LZTR1_chr22_+_20994103_20994727_20994103_20994269_20994557_20994727_288
2909,ENSG00000099949,LZTR1,chr22,+,20996695,20996966,20996695,20996801,20996885,20996966,2909,"3,5,19","56,60,96","25,26,32","54,41,53",233,149,5.48961209823e-10,4.669317996854577e-09,"0.033,0.051,0.112","0.228,0.289,0.279",-0.2,84,79.66666666666667,77.0,LZTR1_chr22_+_20996695_20996966_20996695_20996801_20996885_20996966_84
2946,ENSG00000185246,PRPF39,chr14,+,45096102,45097005,45096102,45096228,45096886,45097005,2946,"134,117,151","23,25,25","87,90,113","42,33,40",807,149,2.09693715592e-05,9.831215477533907e-05,"0.518,0.464,0.527","0.277,0.335,0.343",0.185,658,158.33333333333334,135.0,PRPF39_chr14_+_45096102_45097005_45096102_45096228_45096886_45097005_658
2951,ENSG00000105443,CYTH2,chr19,+,48474837,48478145,48474837,48474949,48478068,48478145,2951,"67,70,46","43,37,40","290,340,336","29,29,31",3268,149,0.0,0.0,"0.066,0.079,0.05","0.313,0.348,0.331",-0.266,3119,101.0,351.6666666666667,CYTH2_chr19_+_48474837_48478145_48474837_48474949_48478068_48478145_3119
2969,ENSG00000163945,UVSSA,chr4,+,1383765,1388049,1383765,1383940,1385867,1388049,2969,"31,51,54","17,15,15","40,43,69","6,6,8",2076,149,0.00113788893253,0.0039291071753142,"0.116,0.196,0.205","0.324,0.34,0.382",-0.176,1927,61.0,57.33333333333333,UVSSA_chr4_+_1383765_1388049_1383765_1383940_1385867_1388049_1927
2975,ENSG00000185000,DGAT1,chr8,-,144317021,144317252,144317021,144317109,144317186,144317252,2975,"35,52,64","87,65,66","46,47,73","37,37,41",226,149,0.00100502153534,0.0034980031570233,"0.21,0.345,0.39","0.45,0.456,0.54",-0.167,77,123.0,93.66666666666667,DGAT1_chr8_-_144317021_144317252_144317021_144317109_144317186_144317252_77
2976,ENSG00000185000,DGAT1,chr8,-,144318094,144318362,144318094,144318169,144318260,144318362,2976,"6,16,19","65,72,67","30,20,31","41,39,65",240,149,9.61588911574e-06,4.7515689254792525e-05,"0.054,0.121,0.15","0.312,0.241,0.228",-0.152,91,81.66666666666667,75.33333333333334,DGAT1_chr8_-_144318094_144318362_144318094_144318169_144318260_144318362_91
2993,ENSG00000174720,LARP7,chr4,+,112647033,112647549,112647033,112647127,112647201,112647549,2993,"3,10,8","5,5,5","9,13,8","1,0,2",223,149,8.25553011788e-05,0.0003500930067713,"0.286,0.572,0.517","0.857,1.0,0.728",-0.403,74,12.0,11.0,LARP7_chr4_+_112647033_112647549_112647033_112647127_112647201_112647549_74
3016,ENSG00000160972,PPP1R16A,chr8,+,144500095,144500391,144500095,144500199,144500266,144500391,3016,"54,59,58","29,57,47","126,110,130","50,49,23",216,149,0.000404354730515,0.0015200704694524,"0.562,0.417,0.46","0.635,0.608,0.796",-0.2,67,101.33333333333334,162.66666666666666,PPP1R16A_chr8_+_144500095_144500391_144500095_144500199_144500266_144500391_67
3017,ENSG00000160972,PPP1R16A,chr8,+,144500266,144500612,144500266,144500391,144500486,144500612,3017,"18,26,16","31,48,18","30,32,33","14,27,13",244,149,0.000192314918653,0.0007685343489489,"0.262,0.249,0.352","0.567,0.42,0.608",-0.244,95,52.333333333333336,49.66666666666667,PPP1R16A_chr8_+_144500266_144500612_144500266_144500391_144500486_144500612_95
3018,ENSG00000083838,ZNF446,chr19,+,58479642,58480019,58479642,58479727,58479929,58480019,3018,"22,12,15","13,14,18","38,33,29","9,7,7",351,149,1.52858342096e-05,7.323968496938191e-05,"0.418,0.267,0.261","0.642,0.667,0.638",-0.334,202,31.333333333333332,41.0,ZNF446_chr19_+_58479642_58480019_58479642_58479727_58479929_58480019_202
3028,ENSG00000187091,PLCD1,chr3,-,38008457,38009158,38008457,38008636,38009041,38009158,3028,"2,4,4","9,15,17","5,10,13","6,6,7",554,149,3.6989612854e-05,0.000165972146726,"0.056,0.067,0.06","0.183,0.31,0.333",-0.214,405,17.0,15.666666666666668,PLCD1_chr3_-_38008457_38009158_38008457_38008636_38009041_38009158_405
3043,ENSG00000077232,DNAJC10,chr2,+,182717015,182718290,182717015,182717072,182718156,182718290,3043,"124,116,119","0,0,0","90,108,110","4,2,3",1233,149,6.93983869693e-06,3.496792365158275e-05,"1.0,1.0,1.0","0.731,0.867,0.816",0.195,1084,119.66666666666667,105.66666666666667,DNAJC10_chr2_+_182717015_182718290_182717015_182717072_182718156_182718290_1084
3099,ENSG00000174652,ZNF266,chr19,-,9418761,9419299,9418761,9418895,9419050,9419299,3099,"28,39,30","7,3,3","43,45,37","1,1,1",304,149,0.000261632825219,0.001020794668411,"0.662,0.864,0.831","0.955,0.957,0.948",-0.168,155,36.66666666666667,42.666666666666664,ZNF266_chr19_-_9418761_9419299_9418761_9418895_9419050_9419299_155
3106,ENSG00000105821,DNAJC2,chr7,-,103322510,103322794,103322510,103322632,103322702,103322794,3106,"12,24,24","38,67,64","95,94,61","43,41,58",219,149,5.39107647413e-11,5.172783209394851e-10,"0.177,0.196,0.203","0.601,0.609,0.417",-0.35,70,76.33333333333334,130.66666666666666,DNAJC2_chr7_-_103322510_103322794_103322510_103322632_103322702_103322794_70
3143,ENSG00000203875,SNHG5,chr6,-,85677423,85677875,85677423,85677492,85677790,85677875,3143,"41,52,52","16,22,26","101,80,93","13,21,13",447,149,0.000209136381414,0.0008294997545174,"0.461,0.441,0.4","0.721,0.559,0.705",-0.228,298,69.66666666666667,107.0,SNHG5_chr6_-_85677423_85677875_85677423_85677492_85677790_85677875_298
