ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
3296,ENSG00000182504,CEP97,chr3,+,101757062,101758423,101757062,101757196,101757810,101758423,3296,"21,27,33","0,1,0","28,18,28","4,2,4",763,149,2.50526956524e-06,5.414286921283895e-05,"1.0,0.841,1.0","0.578,0.637,0.578",0.349,614,27.333333333333332,28.0,CEP97_chr3_+_101757062_101758423_101757062_101757196_101757810_101758423_614
3305,ENSG00000235954,TTC28-AS1,chr22,+,27997410,27998838,27997410,27998152,27998603,27998838,3305,"13,4,15","1,0,0","12,11,11","4,2,2",600,149,1.31936752312e-05,0.0002266636924512,"0.764,1.0,1.0","0.427,0.577,0.577",0.394,451,11.0,14.0,TTC28-AS1_chr22_+_27997410_27998838_27997410_27998152_27998603_27998838_451
3337,ENSG00000178035,IMPDH2,chr3,-,49028430,49028806,49028430,49028532,49028721,49028806,3337,"29,48,25","7,6,6","40,32,45","1,0,3",338,149,6.83991968653e-05,0.0008808209310901,"0.646,0.779,0.647","0.946,1.0,0.869",-0.248,189,40.333333333333336,40.333333333333336,IMPDH2_chr3_-_49028430_49028806_49028430_49028532_49028721_49028806_189
3366,ENSG00000162736,NCSTN,chr1,+,160354117,160356347,160354117,160354290,160356259,160356347,3366,"48,48,47","0,0,0","75,78,73","3,3,1",2118,149,9.18680023032e-06,0.0001675200170992,"1.0,1.0,1.0","0.638,0.647,0.837",0.293,1969,47.666666666666664,77.66666666666666,NCSTN_chr1_+_160354117_160356347_160354117_160354290_160356259_160356347_1969
3371,ENSG00000162736,NCSTN,chr1,+,160355862,160357253,160355862,160356754,160357040,160357253,3371,"54,48,42","159,186,186","133,93,110","88,106,98",435,149,0.0,0.0,"0.104,0.081,0.072","0.341,0.231,0.278",-0.198,286,225.0,209.33333333333331,NCSTN_chr1_+_160355862_160357253_160355862_160356754_160357040_160357253_286
3388,ENSG00000250337,PURPL,chr5,+,27475534,27477801,27475534,27475695,27477638,27477801,3388,"131,187,154","20,22,12","331,361,294","13,9,19",2092,149,0.000403367501075,0.0036632254421622,"0.318,0.377,0.478","0.645,0.741,0.524",-0.246,1943,175.33333333333334,342.33333333333337,PURPL_chr5_+_27475534_27477801_27475534_27475695_27477638_27477801_1943
3511,ENSG00000163703,CRELD1,chr3,+,9933829,9934612,9933829,9933920,9934419,9934612,3511,"42,38,30","27,33,36","52,66,42","15,19,16",648,149,7.07685247003e-06,0.0001335823089026,"0.263,0.209,0.161","0.444,0.444,0.376",-0.21,499,68.66666666666666,70.0,CRELD1_chr3_+_9933829_9934612_9933829_9933920_9934419_9934612_499
3569,ENSG00000240303,ACAD11,chr3,-,132578795,132579558,132578795,132579056,132579491,132579558,3569,"208,245,240","22,7,17","117,97,104","20,27,17",584,149,2.74984924896e-05,0.0004227397113452,"0.707,0.899,0.783","0.599,0.478,0.61",0.234,435,246.33333333333334,127.33333333333333,ACAD11_chr3_-_132578795_132579558_132578795_132579056_132579491_132579558_435
3647,ENSG00000114859,CLCN2,chr3,-,184354903,184355529,184354903,184354973,184355373,184355529,3647,"0,4,5","9,13,9","16,16,12","7,20,13",549,149,0.000518234025176,0.0045086964897459,"0.0,0.077,0.131","0.383,0.178,0.2",-0.184,400,13.333333333333334,28.0,CLCN2_chr3_-_184354903_184355529_184354903_184354973_184355373_184355529_400
3669,ENSG00000178149,DALRD3,chr3,-,49015972,49016340,49015972,49016086,49016157,49016340,3669,"13,23,26","45,45,50","35,31,26","21,33,24",220,149,7.81018489269e-05,0.0009803491340049,"0.164,0.257,0.26","0.53,0.389,0.423",-0.22,71,67.33333333333333,56.66666666666667,DALRD3_chr3_-_49015972_49016340_49015972_49016086_49016157_49016340_71
3705,ENSG00000111445,RFC5,chr12,+,118017689,118018053,118017689,118017815,118017994,118018053,3705,"30,37,42","10,8,1","29,45,37","2,0,2",328,149,0.00110991919506,0.0083676011308062,"0.577,0.678,0.95","0.868,1.0,0.894",-0.186,179,42.66666666666667,38.333333333333336,RFC5_chr12_+_118017689_118018053_118017689_118017815_118017994_118018053_179
3709,ENSG00000007923,DNAJC11,chr1,-,6637446,6638364,6637446,6637504,6638082,6638364,3709,"26,34,29","2,0,0","29,24,28","4,2,5",727,149,7.38404225812e-05,0.0009395122709307,"0.727,1.0,1.0","0.598,0.711,0.534",0.295,578,30.333333333333336,30.666666666666668,DNAJC11_chr1_-_6637446_6638364_6637446_6637504_6638082_6638364_578
3799,ENSG00000112473,SLC39A7,chr6,+,33200825,33201656,33200825,33200938,33201241,33201656,3799,"839,867,835","323,351,340","846,843,838","182,171,187",452,149,6.41473207885e-10,3.617005284421533e-08,"0.461,0.449,0.447","0.605,0.619,0.596",-0.154,303,1185.0,1022.3333333333334,SLC39A7_chr6_+_33200825_33201656_33200825_33200938_33201241_33201656_303
3831,ENSG00000131876,SNRPA1,chr15,-,101285725,101287010,101285725,101285801,101286907,101287010,3831,"537,617,551","31,24,24","367,313,314","56,74,37",1255,149,9.03597197066e-11,6.238167316040829e-09,"0.673,0.753,0.732","0.438,0.334,0.502",0.295,1106,594.6666666666667,387.0,SNRPA1_chr15_-_101285725_101287010_101285725_101285801_101286907_101287010_1106
3883,ENSG00000168389,MFSD2A,chr1,+,39967627,39967916,39967627,39967711,39967803,39967916,3883,"1,3,1","20,10,17","12,15,13","17,25,15",241,149,1.7602880964e-06,4.025984063422822e-05,"0.03,0.156,0.035","0.304,0.271,0.349",-0.234,92,17.333333333333332,32.333333333333336,MFSD2A_chr1_+_39967627_39967916_39967627_39967711_39967803_39967916_92
3915,ENSG00000143416,SELENBP1,chr1,-,151369003,151369769,151369003,151369189,151369712,151369769,3915,"46,48,30","0,0,1","47,38,38","3,2,3",672,149,0.000111580792867,0.0013077720203467,"1.0,1.0,0.869","0.776,0.808,0.737",0.183,523,41.66666666666667,43.666666666666664,SELENBP1_chr1_-_151369003_151369769_151369003_151369189_151369712_151369769_523
3920,ENSG00000213672,NCKIPSD,chr3,-,48678876,48679183,48678876,48678969,48679054,48679183,3920,"12,22,13","90,67,62","45,39,40","48,47,59",234,149,3.42901151917e-10,2.0291039592802796e-08,"0.078,0.173,0.118","0.374,0.346,0.302",-0.218,85,88.66666666666667,92.66666666666667,NCKIPSD_chr3_-_48678876_48679183_48678876_48678969_48679054_48679183_85
3940,ENSG00000197989,SNHG12,chr1,-,28579532,28579981,28579532,28579587,28579911,28579981,3940,"315,394,377","48,49,52","351,284,315","88,118,94",473,149,6.82003113983e-08,2.1365610159064067e-06,"0.674,0.717,0.695","0.557,0.431,0.514",0.195,324,411.6666666666667,416.6666666666667,SNHG12_chr1_-_28579532_28579981_28579532_28579587_28579911_28579981_324
4020,ENSG00000110172,CHORDC1,chr11,-,90210535,90214175,90210535,90210594,90214017,90214175,4020,"12,30,32","0,0,0","44,28,37","3,1,1",3572,149,3.54490008364e-05,0.0005182504906592,"1.0,1.0,1.0","0.38,0.539,0.607",0.491,3423,24.666666666666668,38.0,CHORDC1_chr11_-_90210535_90214175_90210535_90210594_90214017_90214175_3423
4071,ENSG00000143258,USP21,chr1,+,161164533,161164942,161164533,161164612,161164834,161164942,4071,"132,136,146","140,123,122","145,148,156","44,66,74",371,149,7.39048312548e-08,2.29597675764912e-06,"0.275,0.308,0.325","0.57,0.474,0.458",-0.198,222,266.33333333333337,211.0,USP21_chr1_+_161164533_161164942_161164533_161164612_161164834_161164942_222
4095,ENSG00000134222,PSRC1,chr1,-,109280776,109281251,109280776,109281046,109281136,109281251,4095,"38,42,61","72,63,65","75,102,75","35,64,57",239,149,1.55184101417e-05,0.0002594288475706,"0.248,0.294,0.369","0.572,0.498,0.451",-0.203,90,113.66666666666667,136.0,PSRC1_chr1_-_109280776_109281251_109280776_109281046_109281136_109281251_90
4261,ENSG00000111653,ING4,chr12,-,6652270,6652770,6652270,6652309,6652661,6652770,4261,"96,88,60","3,2,5","61,64,51","8,10,8",501,149,0.000383879057833,0.0035323058188133,"0.905,0.929,0.781","0.694,0.656,0.655",0.203,352,84.66666666666666,67.33333333333333,ING4_chr12_-_6652270_6652770_6652270_6652309_6652661_6652770_352
4265,ENSG00000111653,ING4,chr12,-,6652661,6653050,6652661,6652767,6652944,6653050,4265,"14,21,14","18,19,22","36,26,21","11,5,14",326,149,0.000674320423261,0.0055739834543614,"0.262,0.336,0.225","0.599,0.704,0.407",-0.296,177,36.0,37.66666666666667,ING4_chr12_-_6652661_6653050_6652661_6652767_6652944_6653050_177
4367,ENSG00000197530,MIB2,chr1,+,1625545,1626754,1625545,1625653,1626649,1626754,4367,"70,103,101","46,36,30","169,123,119","25,18,19",1145,149,2.01225023488e-06,4.492017290797988e-05,"0.165,0.271,0.305","0.468,0.471,0.449",-0.216,996,128.66666666666666,157.66666666666666,MIB2_chr1_+_1625545_1626754_1625545_1625653_1626649_1626754_996
4376,ENSG00000065989,PDE4A,chr19,+,10461525,10461999,10461525,10461680,10461876,10461999,4376,"2,1,3","11,13,15","11,8,4","12,11,11",345,149,0.000574007358359,0.0048819991424081,"0.073,0.032,0.08","0.284,0.239,0.136",-0.158,196,15.0,19.0,PDE4A_chr19_+_10461525_10461999_10461525_10461680_10461876_10461999_196
4383,ENSG00000148444,COMMD3,chr10,+,22318271,22319018,22318271,22318306,22318958,22319018,4383,"37,56,41","1,0,0","46,58,39","8,7,6",801,149,4.41631353709e-09,1.948404362872369e-07,"0.873,1.0,1.0","0.517,0.606,0.547",0.401,652,45.0,54.666666666666664,COMMD3_chr10_+_22318271_22319018_22318271_22318306_22318958_22319018_652
4386,ENSG00000182400,TRAPPC6B,chr14,-,39158284,39159550,39158284,39158402,39159449,39159550,4386,"9,15,17","2,3,1","13,15,13","13,22,5",1196,149,0.000770891942043,0.006167135536344,"0.359,0.384,0.679","0.111,0.078,0.245",0.329,1047,15.666666666666666,27.0,TRAPPC6B_chr14_-_39158284_39159550_39158284_39158402_39159449_39159550_1047
4423,ENSG00000087085,ACHE,chr7,-,100892333,100894252,100892333,100892554,100893164,100894252,4423,"20,28,16","4,3,0","87,66,47","2,0,0",759,149,0.000212201250167,0.0022097381581636,"0.495,0.647,1.0","0.895,1.0,1.0",-0.251,610,23.666666666666664,67.33333333333334,ACHE_chr7_-_100892333_100894252_100892333_100892554_100893164_100894252_610
4424,ENSG00000087085,ACHE,chr7,-,100892333,100894252,100892333,100892818,100893164,100894252,4424,"7,10,6","5,4,4","34,38,22","3,2,2",495,149,2.24506465041e-05,0.000355397070774,"0.296,0.429,0.311","0.773,0.851,0.768",-0.452,346,12.0,33.666666666666664,ACHE_chr7_-_100892333_100894252_100892333_100892818_100893164_100894252_346
4429,ENSG00000175203,DCTN2,chr12,-,57532014,57532643,57532014,57532106,57532571,57532643,4429,"20,19,19","3,0,1","25,17,23","22,19,17",614,149,1.31943897919e-07,3.842866026890875e-06,"0.618,1.0,0.822","0.216,0.178,0.247",0.6,465,20.666666666666664,41.0,DCTN2_chr12_-_57532014_57532643_57532014_57532106_57532571_57532643_465
4450,ENSG00000138750,NUP54,chr4,-,76130655,76132719,76130655,76130749,76132522,76132719,4450,"57,67,50","6,2,0","36,47,39","8,15,7",1922,149,0.000828090913351,0.0065544011145913,"0.424,0.722,1.0","0.259,0.195,0.302",0.463,1773,60.666666666666664,50.666666666666664,NUP54_chr4_-_76130655_76132719_76130655_76130749_76132522_76132719_1773
4468,ENSG00000171824,EXOSC10,chr1,-,11076841,11077651,11076841,11076948,11077600,11077651,4468,"338,377,373","8,4,3","262,220,258","20,9,15",801,149,3.83943699722e-07,9.974509495216836e-06,"0.887,0.946,0.959","0.709,0.82,0.762",0.167,652,367.6666666666667,261.3333333333333,EXOSC10_chr1_-_11076841_11077651_11076841_11076948_11077600_11077651_652
4476,ENSG00000111011,RSRC2,chr12,-,122518838,122521428,122518838,122519051,122521384,122521428,4476,"233,298,286","3,6,4","266,219,303","12,12,13",2482,149,0.000297483554585,0.0029013334084539,"0.823,0.749,0.811","0.571,0.523,0.583",0.235,2333,276.66666666666663,275.0,RSRC2_chr12_-_122518838_122521428_122518838_122519051_122521384_122521428_2333
4515,ENSG00000132549,VPS13B,chr8,+,99870784,99871697,99870784,99870887,99871447,99871697,4515,"14,20,20","25,15,14","36,22,26","9,7,10",709,149,0.000177554640317,0.0019269976684185,"0.105,0.219,0.231","0.457,0.398,0.353",-0.218,560,36.0,36.666666666666664,VPS13B_chr8_+_99870784_99871697_99870784_99870887_99871447_99871697_560
4550,ENSG00000143303,METTL25B,chr1,+,156731990,156732473,156731990,156732115,156732280,156732473,4550,"77,63,83","101,117,109","98,102,93","66,51,49",314,149,3.62258445463e-10,2.1267708420252977e-08,"0.266,0.204,0.265","0.413,0.487,0.474",-0.213,165,183.33333333333331,153.0,METTL25B_chr1_+_156731990_156732473_156731990_156732115_156732280_156732473_165
4557,ENSG00000106462,EZH2,chr7,-,148813958,148815546,148813958,148814137,148815505,148815546,4557,"89,98,96","1,0,2","152,184,133","4,5,11",1517,149,0.000521682662731,0.0045281326348339,"0.897,1.0,0.825","0.789,0.783,0.543",0.202,1368,95.33333333333333,163.0,EZH2_chr7_-_148813958_148815546_148813958_148814137_148815505_148815546_1368
4584,ENSG00000108654,DDX5,chr17,-,64500548,64502069,64500548,64500773,64502009,64502069,4584,"4754,5151,4595","455,390,302","4205,4068,4059","695,666,730",1385,149,3.44169137634e-15,5.346093937914799e-13,"0.529,0.587,0.621","0.394,0.397,0.374",0.191,1236,5215.666666666666,4807.666666666667,DDX5_chr17_-_64500548_64502069_64500548_64500773_64502009_64502069_1236
4595,ENSG00000167962,ZNF598,chr16,-,1999495,2000481,1999495,2000256,2000390,2000481,4595,"15,15,14","93,96,116","44,42,33","66,65,65",283,149,1.7428281040600002e-12,1.7098060978778104e-10,"0.078,0.076,0.06","0.26,0.254,0.211",-0.17,134,116.33333333333334,105.0,ZNF598_chr16_-_1999495_2000481_1999495_2000256_2000390_2000481_134
4634,ENSG00000163743,RCHY1,chr4,-,75490580,75491782,75490580,75490701,75491723,75491782,4634,"10,8,19","5,2,2","7,10,9","10,15,16",1171,149,0.000300773715107,0.0029200114841637,"0.203,0.337,0.547","0.082,0.078,0.067",0.287,1022,15.333333333333334,22.333333333333332,RCHY1_chr4_-_75490580_75491782_75490580_75490701_75491723_75491782_1022
4646,ENSG00000173276,ZBTB21,chr21,-,41986830,41994108,41986830,41991889,41992492,41994108,4646,"174,132,141","5,6,1","91,107,103","15,9,13",752,149,5.53887131405e-06,0.0001064376920555,"0.873,0.813,0.965","0.546,0.702,0.611",0.264,603,153.0,112.66666666666666,ZBTB21_chr21_-_41986830_41994108_41986830_41991889_41992492_41994108_603
4670,ENSG00000135506,OS9,chr12,+,57695961,57696373,57695961,57695976,57696274,57696373,4670,"94,87,102","4,3,1","76,60,89","7,11,9",447,149,7.33561137471e-05,0.0009365465481136,"0.887,0.906,0.971","0.784,0.645,0.767",0.189,298,97.0,84.0,OS9_chr12_+_57695961_57696373_57695961_57695976_57696274_57696373_298
4675,ENSG00000135506,OS9,chr12,+,57716091,57716512,57716091,57716193,57716381,57716512,4675,"10,18,16","2,3,2","30,24,20","0,0,0",337,149,2.79919347751e-05,0.0004275670176535,"0.689,0.726,0.78","1.0,1.0,1.0",-0.268,188,17.0,24.666666666666668,OS9_chr12_+_57716091_57716512_57716091_57716193_57716381_57716512_188
4886,ENSG00000147180,ZNF711,chrX,+,85246929,85247651,85246929,85247183,85247546,85247651,4886,"45,56,73","21,28,38","64,37,45","11,8,11",512,149,0.000279823985422,0.0027634008414654,"0.384,0.368,0.359","0.629,0.574,0.543",-0.212,363,87.0,58.666666666666664,ZNF711_chrX_+_85246929_85247651_85246929_85247183_85247546_85247651_363
4899,ENSG00000170581,STAT2,chr12,-,56348751,56349509,56348751,56348851,56349344,56349509,4899,"12,35,21","1,1,0","19,38,26","4,3,2",642,149,0.000722880633572,0.0058737359701647,"0.736,0.89,1.0","0.524,0.746,0.751",0.202,493,23.333333333333336,30.666666666666668,STAT2_chr12_-_56348751_56349509_56348751_56348851_56349344_56349509_493
4941,ENSG00000227057,WDR46,chr6,-,33279107,33279610,33279107,33279374,33279496,33279610,4941,"15,22,26","153,136,158","82,66,70","148,118,136",271,149,1.33226762955e-15,2.3650922490297145e-13,"0.051,0.082,0.083","0.233,0.235,0.221",-0.158,122,170.0,206.66666666666669,WDR46_chr6_-_33279107_33279610_33279107_33279374_33279496_33279610_122
4992,ENSG00000205726,ITSN1,chr21,+,33829005,33829745,33829005,33829050,33829623,33829745,4992,"21,19,14","0,1,2","15,18,12","5,6,5",722,149,0.000210899150423,0.002202330624025,"1.0,0.797,0.591","0.382,0.382,0.331",0.431,573,19.0,20.333333333333332,ITSN1_chr21_+_33829005_33829745_33829005_33829050_33829623_33829745_573
5031,ENSG00000198837,DENND4B,chr1,-,153930691,153931064,153930691,153930857,153930946,153931064,5031,"13,12,17","83,109,99","27,27,24","49,46,52",238,149,6.45426156964e-09,2.765688176048037e-07,"0.089,0.064,0.097","0.256,0.269,0.224",-0.166,89,111.0,75.0,DENND4B_chr1_-_153930691_153931064_153930691_153930857_153930946_153931064_89
5062,ENSG00000141504,SAT2,chr17,-,7627142,7627414,7627142,7627226,7627362,7627414,5062,"42,72,54","193,207,215","113,110,118","160,154,146",285,149,2.30482299912e-13,2.6438092740674954e-11,"0.102,0.154,0.116","0.27,0.272,0.297",-0.156,136,261.0,267.0,SAT2_chr17_-_7627142_7627414_7627142_7627226_7627362_7627414_136
5064,ENSG00000141504,SAT2,chr17,-,7627362,7627805,7627362,7627414,7627569,7627805,5064,"48,76,54","70,79,75","95,84,94","61,48,50",304,149,1.50937558741e-06,3.495001360164273e-05,"0.252,0.32,0.261","0.433,0.462,0.48",-0.181,155,134.0,144.0,SAT2_chr17_-_7627362_7627805_7627362_7627414_7627569_7627805_155
5120,ENSG00000111674,ENO2,chr12,+,6916670,6917107,6916670,6916729,6917037,6917107,5120,"37,40,35","96,127,92","72,66,43","50,53,69",457,149,7.51527056142e-08,2.32505631974886e-06,"0.112,0.093,0.11","0.319,0.289,0.169",-0.154,308,142.33333333333334,117.66666666666667,ENO2_chr12_+_6916670_6917107_6916670_6916729_6917037_6917107_308
5145,ENSG00000116337,AMPD2,chr1,+,109628082,109628495,109628082,109628277,109628363,109628495,5145,"22,26,16","137,98,116","34,34,33","69,60,51",235,149,1.36127601413e-08,5.370197863149884e-07,"0.092,0.144,0.08","0.238,0.264,0.291",-0.159,86,138.33333333333334,93.66666666666666,AMPD2_chr1_+_109628082_109628495_109628082_109628277_109628363_109628495_86
5149,ENSG00000116337,AMPD2,chr1,+,109628082,109629235,109628082,109628495,109629108,109629235,5149,"67,45,63","6,2,3","57,46,72","14,7,14",762,149,0.000723187985597,0.0058737359701647,"0.686,0.815,0.804","0.443,0.562,0.501",0.266,613,62.0,70.0,AMPD2_chr1_+_109628082_109629235_109628082_109628495_109629108_109629235_613
5246,ENSG00000162298,SYVN1,chr11,-,65130001,65130379,65130001,65130175,65130250,65130379,5246,"2,6,6","25,28,24","11,8,17","9,16,12",224,149,1.89816842887e-05,0.0003072264976178,"0.051,0.125,0.143","0.448,0.25,0.485",-0.288,75,30.333333333333336,24.333333333333336,SYVN1_chr11_-_65130001_65130379_65130001_65130175_65130250_65130379_75
5292,ENSG00000168010,ATG16L2,chr11,+,72822847,72824842,72822847,72822961,72824733,72824842,5292,"194,225,226","2,8,5","171,129,158","1,0,0",1921,149,3.53330044078e-06,7.220546722984917e-05,"0.883,0.686,0.778","0.93,1.0,1.0",-0.194,1772,220.0,153.0,ATG16L2_chr11_+_72822847_72824842_72822847_72822961_72824733_72824842_1772
5350,ENSG00000141524,TMC6,chr17,-,78120176,78121164,78120176,78120832,78121012,78121164,5350,"3,3,1","21,28,36","7,5,8","10,9,17",329,149,1.18754025193e-05,0.0002083364733738,"0.061,0.046,0.012","0.241,0.201,0.176",-0.166,180,30.666666666666664,18.666666666666668,TMC6_chr17_-_78120176_78121164_78120176_78120832_78121012_78121164_180
5387,ENSG00000003756,RBM5,chr3,+,50100531,50103166,50100531,50100605,50103082,50103166,5387,"821,1002,910","45,38,28","563,590,533","46,62,49",2626,149,1.7522363992e-06,4.019899874595446e-05,"0.509,0.599,0.648","0.41,0.351,0.382",0.204,2477,948.0,614.3333333333334,RBM5_chr3_+_50100531_50103166_50100531_50100605_50103082_50103166_2477
5403,ENSG00000246695,RASSF8-AS1,chr12,-,25952757,25955241,25952757,25953076,25955137,25955241,5403,"12,12,20","3,0,2","28,24,14","1,0,0",2210,149,3.60887126096e-05,0.0005265703350629,"0.212,1.0,0.403","0.654,1.0,1.0",-0.346,2061,16.333333333333332,22.333333333333332,RASSF8-AS1_chr12_-_25952757_25955241_25952757_25953076_25955137_25955241_2061
5467,ENSG00000128191,DGCR8,chr22,+,20089668,20090258,20089668,20089811,20089975,20090258,5467,"98,109,98","32,40,23","72,97,78","50,49,47",313,149,0.000406042054878,0.0036785535372665,"0.593,0.565,0.67","0.407,0.485,0.441",0.165,164,133.33333333333334,131.0,DGCR8_chr22_+_20089668_20090258_20089668_20089811_20089975_20090258_164
5500,ENSG00000100038,TOP3B,chr22,-,21957026,21958693,21957026,21957595,21958491,21958693,5500,"620,617,627","47,52,31","408,415,400","44,65,55",1045,149,7.79925189862e-05,0.0009803491340049,"0.653,0.629,0.743","0.569,0.477,0.509",0.157,896,664.6666666666667,462.33333333333337,TOP3B_chr22_-_21957026_21958693_21957026_21957595_21958491_21958693_896
5606,ENSG00000189077,TMEM120A,chr7,-,75988082,75988341,75988082,75988148,75988251,75988341,5606,"12,10,23","67,56,66","31,23,17","31,44,33",252,149,7.52546808951e-05,0.0009538913912424,"0.096,0.096,0.171","0.372,0.236,0.233",-0.159,103,78.0,59.66666666666667,TMEM120A_chr7_-_75988082_75988341_75988082_75988148_75988251_75988341_103
5698,ENSG00000121940,CLCC1,chr1,-,108962308,108963453,108962308,108962464,108963360,108963453,5698,"14,18,8","1,7,2","17,27,21","0,0,0",1045,149,7.09186043224e-11,4.9417674189515375e-09,"0.666,0.268,0.363","1.0,1.0,1.0",-0.568,896,16.666666666666668,21.666666666666668,CLCC1_chr1_-_108962308_108963453_108962308_108962464_108963360_108963453_896
5702,ENSG00000121940,CLCC1,chr1,-,108962308,108963484,108962308,108962469,108963400,108963484,5702,"12,19,8","1,5,1","17,25,20","0,0,1",1080,149,1.3729941658e-06,3.1891104362008723e-05,"0.623,0.344,0.525","1.0,1.0,0.734",-0.414,931,15.333333333333334,21.0,CLCC1_chr1_-_108962308_108963484_108962308_108962469_108963400_108963484_931
5763,ENSG00000236810,ELOA-AS1,chr1,-,23772110,23772426,23772110,23772166,23772267,23772426,5763,"2,5,2","26,17,20","9,4,11","10,14,8",250,149,0.000313011352119,0.0030230733696881,"0.044,0.149,0.056","0.349,0.146,0.45",-0.232,101,24.0,18.666666666666664,ELOA-AS1_chr1_-_23772110_23772426_23772110_23772166_23772267_23772426_101
5764,ENSG00000236810,ELOA-AS1,chr1,-,23772110,23772426,23772110,23772166,23772271,23772426,5764,"2,6,3","21,15,28","9,5,12","8,13,16",254,149,0.000802015950564,0.0063547618782201,"0.053,0.19,0.059","0.398,0.184,0.306",-0.195,105,25.0,21.0,ELOA-AS1_chr1_-_23772110_23772426_23772110_23772166_23772271_23772426_105
6010,ENSG00000070610,GBA2,chr9,-,35736866,35737939,35736866,35737604,35737747,35737939,6010,"29,21,20","5,2,4","49,40,35","0,0,3",292,149,0.000159511046558,0.0017698130403816,"0.747,0.843,0.718","1.0,1.0,0.856",-0.183,143,27.0,42.333333333333336,GBA2_chr9_-_35736866_35737939_35736866_35737604_35737747_35737939_143
6013,ENSG00000103253,HAGHL,chr16,+,728115,728424,728115,728233,728315,728424,6013,"6,5,10","50,45,42","12,15,12","31,25,23",231,149,0.000110292568902,0.0012970684443743,"0.072,0.067,0.133","0.2,0.279,0.252",-0.153,82,52.666666666666664,39.33333333333333,HAGHL_chr16_+_728115_728424_728115_728233_728315_728424_82
6070,ENSG00000013573,DDX11,chr12,+,31089043,31090094,31089043,31089151,31089885,31090094,6070,"117,145,138","5,7,5","159,168,135","12,19,23",883,149,0.000657712595925,0.0054575004808085,"0.798,0.778,0.823","0.691,0.599,0.498",0.204,734,139.0,172.0,DDX11_chr12_+_31089043_31090094_31089043_31089151_31089885_31090094_734
6107,ENSG00000112531,QKI,chr6,+,163563419,163570145,163563419,163563719,163564666,163570145,6107,"63,44,54","0,1,0","45,51,33","3,5,7",1096,149,5.78750622982e-08,1.8761585412842573e-06,"1.0,0.857,1.0","0.671,0.581,0.391",0.405,947,54.0,48.0,QKI_chr6_+_163563419_163570145_163563419_163563719_163564666_163570145_947
6115,ENSG00000147533,GOLGA7,chr8,+,41505910,41507121,41505910,41506012,41507053,41507121,6115,"13,30,16","13,6,14","90,97,79","15,15,9",1190,149,0.000100882713585,0.0011980829075527,"0.111,0.385,0.125","0.429,0.447,0.524",-0.26,1041,30.666666666666668,101.66666666666667,GOLGA7_chr8_+_41505910_41507121_41505910_41506012_41507053_41507121_1041
6118,ENSG00000198677,SKIC3,chr5,-,95506933,95509687,95506933,95506992,95509593,95509687,6118,"69,76,70","2,5,8","34,30,39","15,14,7",2750,149,5.82774130368e-05,0.0007759221278613,"0.651,0.452,0.322","0.109,0.104,0.232",0.327,2601,76.66666666666667,46.333333333333336,SKIC3_chr5_-_95506933_95509687_95506933_95506992_95509593_95509687_2601
6134,ENSG00000198755,RPL10A,chr6,+,35468946,35469529,35468946,35469285,35469380,35469529,6134,"402,446,463","293,319,279","668,581,664","196,200,227",244,149,9.24260668e-13,9.571232695288888e-11,"0.456,0.461,0.503","0.675,0.64,0.641",-0.179,95,734.0,845.3333333333333,RPL10A_chr6_+_35468946_35469529_35468946_35469285_35469380_35469529_95
6193,ENSG00000135974,C2orf49,chr2,+,105342847,105343223,105342847,105342974,105343100,105343223,6193,"133,83,95","42,49,42","123,107,111","21,20,23",275,149,5.67264737082e-05,0.0007607060934682,"0.632,0.479,0.551","0.76,0.744,0.723",-0.188,126,148.0,135.0,C2orf49_chr2_+_105342847_105343223_105342847_105342974_105343100_105343223_126
6196,ENSG00000149231,CCDC82,chr11,-,96383961,96387613,96383961,96384761,96387529,96387613,6196,"48,37,43","0,0,0","56,48,56","2,1,5",2917,149,1.68029490322e-08,6.424758358158113e-07,"1.0,1.0,1.0","0.589,0.71,0.364",0.446,2768,42.666666666666664,56.0,CCDC82_chr11_-_96383961_96387613_96383961_96384761_96387529_96387613_2768
6217,ENSG00000163728,TTC14,chr3,+,180608700,180610003,180608700,180608810,180609629,180610003,6217,"106,144,154","11,8,15","79,78,95","14,18,19",968,149,0.000692322104702,0.0057032196316755,"0.597,0.735,0.612","0.465,0.4,0.435",0.215,819,146.0,101.0,TTC14_chr3_+_180608700_180610003_180608700_180608810_180609629_180610003_819
6223,ENSG00000162923,WDR26,chr1,-,224411426,224413335,224411426,224411565,224413252,224413335,6223,"25,38,32","0,0,0","34,50,48","0,4,4",1836,149,1.23339620994e-06,2.8918874658215846e-05,"1.0,1.0,1.0","1.0,0.504,0.493",0.334,1687,31.666666666666668,46.666666666666664,WDR26_chr1_-_224411426_224413335_224411426_224411565_224413252_224413335_1687
