ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
2139,ENSG00000100888,CHD8,chr14,-,21394911,21395892,21394911,21395119,21395816,21395892,2139,"24,13,26","0,3,0","14,30,33","2,6,13",846,149,0.00136879318119,0.0064364952653956,"1.0,0.433,1.0","0.552,0.468,0.309",0.368,697,22.0,32.66666666666667,CHD8_chr14_-_21394911_21395892_21394911_21395119_21395816_21395892_697
2224,ENSG00000129460,NGDN,chr14,+,23475170,23476152,23475170,23475308,23476028,23476152,2224,"18,33,31","0,0,0","57,55,53","3,9,4",869,149,3.88252821004e-08,5.613986463709762e-07,"1.0,1.0,1.0","0.765,0.512,0.694",0.343,720,27.333333333333332,60.333333333333336,NGDN_chr14_+_23475170_23476152_23475170_23475308_23476028_23476152_720
2276,ENSG00000173575,CHD2,chr15,+,92942842,92945865,92942842,92943068,92945820,92945865,2276,"13,21,9","0,1,0","36,20,16","7,4,3",2901,149,1.52167477543e-05,0.0001238254614335,"1.0,0.519,1.0","0.209,0.204,0.215",0.63,2752,14.666666666666668,28.666666666666668,CHD2_chr15_+_92942842_92945865_92942842_92943068_92945820_92945865_2752
2323,ENSG00000120699,EXOSC8,chr13,+,37002933,37004561,37002933,37003007,37003494,37004561,2323,"153,183,176","3,12,6","109,103,152","20,16,9",636,149,0.000670225486268,0.003485079827973,"0.923,0.781,0.873","0.561,0.601,0.798",0.206,487,177.66666666666666,136.33333333333331,EXOSC8_chr13_+_37002933_37004561_37002933_37003007_37003494_37004561_487
2336,ENSG00000134899,ERCC5,chr13,+,102853756,102854374,102853756,102853872,102854287,102854374,2336,"4,6,5","20,33,29","25,20,17","14,26,21",564,149,1.14072284618e-07,1.507398080918703e-06,"0.05,0.046,0.044","0.321,0.169,0.176",-0.175,415,32.33333333333333,41.0,ERCC5_chr13_+_102853756_102854374_102853756_102853872_102854287_102854374_415
2346,ENSG00000032742,IFT88,chr13,+,20601704,20601933,20601704,20601748,20601850,20601933,2346,"8,7,9","4,2,0","22,11,12","0,0,0",251,149,0.000538126581328,0.0028777907290222,"0.543,0.675,1.0","1.0,1.0,1.0",-0.261,102,10.0,15.0,IFT88_chr13_+_20601704_20601933_20601704_20601748_20601850_20601933_102
2355,ENSG00000134884,ARGLU1,chr13,-,106557047,106559657,106557047,106557131,106559431,106559657,2355,"2395,2913,2468","105,124,111","2252,2262,2267","178,204,182",2449,149,2.31805930007e-09,4.189780739717868e-08,"0.581,0.588,0.575","0.435,0.403,0.431",0.158,2300,2705.3333333333335,2448.3333333333335,ARGLU1_chr13_-_106557047_106559657_106557047_106557131_106559431_106559657_2300
2380,ENSG00000122966,CIT,chr12,-,119710539,119712347,119710539,119710620,119712177,119712347,2380,"56,42,42","22,22,25","50,54,70","12,9,11",1706,149,0.000102828262698,0.0006773241809227,"0.182,0.143,0.128","0.267,0.344,0.357",-0.172,1557,69.66666666666666,68.66666666666667,CIT_chr12_-_119710539_119712347_119710539_119710620_119712177_119712347_1557
2396,ENSG00000124067,SLC12A4,chr16,-,67950961,67951304,67950961,67951060,67951139,67951304,2396,"3,3,4","51,56,42","10,11,11","26,32,26",228,149,6.95386200067e-07,7.599722148697344e-06,"0.037,0.034,0.059","0.201,0.183,0.217",-0.157,79,53.0,38.666666666666664,SLC12A4_chr16_-_67950961_67951304_67950961_67951060_67951139_67951304_79
2430,ENSG00000146555,SDK1,chr7,+,4265123,4269000,4265123,4265248,4268677,4269000,2430,"203,191,170","2,2,5","120,58,120","0,0,1",3578,149,7.31673791182e-05,0.000502875250082,"0.809,0.799,0.586","1.0,1.0,0.833",-0.213,3429,191.0,99.66666666666666,SDK1_chr7_+_4265123_4269000_4265123_4265248_4268677_4269000_3429
2496,ENSG00000125459,MSTO1,chr1,+,155611215,155611603,155611215,155611355,155611548,155611603,2496,"42,33,36","41,38,31","78,41,94","23,20,40",342,149,1.38561205285e-05,0.0001147402756099,"0.309,0.274,0.336","0.596,0.472,0.506",-0.218,193,73.66666666666666,98.66666666666667,MSTO1_chr1_+_155611215_155611603_155611215_155611355_155611548_155611603_193
2528,ENSG00000137070,IL11RA,chr9,+,34656738,34657149,34656738,34656908,34657034,34657149,2528,"1,3,4","20,10,17","16,6,16","16,12,14",275,149,2.80197073174e-05,0.0002147606313145,"0.026,0.14,0.113","0.351,0.213,0.382",-0.222,126,18.333333333333332,26.666666666666664,IL11RA_chr9_+_34656738_34657149_34656738_34656908_34657034_34657149_126
2550,ENSG00000183621,ZNF438,chr10,-,30848530,30850367,30848530,30849443,30850221,30850367,2550,"19,19,32","0,2,0","24,12,24","3,3,1",927,149,0.000927759077549,0.0046474487035915,"1.0,0.604,1.0","0.563,0.391,0.794",0.285,778,24.0,22.333333333333332,ZNF438_chr10_-_30848530_30850367_30848530_30849443_30850221_30850367_778
2642,ENSG00000011243,AKAP8L,chr19,-,15397713,15399410,15397713,15398766,15399301,15399410,2642,"100,131,113","7,5,6","187,131,159","20,14,24",684,149,0.00152046607327,0.0070744953000724,"0.757,0.851,0.804","0.671,0.671,0.591",0.16,535,120.66666666666667,178.33333333333334,AKAP8L_chr19_-_15397713_15399410_15397713_15398766_15399301_15399410_535
2649,ENSG00000011243,AKAP8L,chr19,-,15397713,15400864,15397713,15399410,15400793,15400864,2649,"135,165,189","0,2,0","153,129,196","16,14,8",1532,149,5.11832798367e-11,1.2026471284129603e-09,"1.0,0.889,1.0","0.482,0.473,0.704",0.41,1383,163.66666666666666,172.0,AKAP8L_chr19_-_15397713_15400864_15397713_15399410_15400793_15400864_1383
2673,ENSG00000177595,PIDD1,chr11,-,800761,801120,800761,800912,800984,801120,2673,"43,29,36","19,19,26","95,54,94","17,4,23",221,149,6.58306517298e-06,5.795477473104175e-05,"0.604,0.507,0.483","0.79,0.901,0.734",-0.277,72,57.33333333333333,95.66666666666667,PIDD1_chr11_-_800761_801120_800761_800912_800984_801120_72
2676,ENSG00000177595,PIDD1,chr11,-,801444,802090,801444,801624,801964,802090,2676,"7,7,4","62,64,59","61,38,52","63,41,65",489,149,0.0,0.0,"0.033,0.032,0.02","0.228,0.22,0.196",-0.186,340,67.66666666666666,106.66666666666667,PIDD1_chr11_-_801444_802090_801444_801624_801964_802090_340
2678,ENSG00000177595,PIDD1,chr11,-,802681,803647,802681,802891,803173,803647,2678,"65,67,93","19,13,15","131,81,153","4,9,7",431,149,1.31960905039e-05,0.0001098797392013,"0.542,0.641,0.682","0.919,0.757,0.883",-0.231,282,90.66666666666667,128.33333333333334,PIDD1_chr11_-_802681_803647_802681_802891_803173_803647_282
2681,ENSG00000154134,ROBO3,chr11,+,124877518,124878131,124877518,124877752,124877936,124878131,2681,"23,29,24","6,4,4","31,20,39","1,1,2",333,149,0.00156153047044,0.0072342252663206,"0.632,0.764,0.729","0.933,0.899,0.897",-0.201,184,30.0,31.333333333333332,ROBO3_chr11_+_124877518_124878131_124877518_124877752_124877936_124878131_184
2682,ENSG00000154134,ROBO3,chr11,+,124878583,124879341,124878583,124878796,124879189,124879341,2682,"35,37,39","46,30,48","66,47,67","16,33,21",542,149,0.000116046155727,0.0007515512876066,"0.173,0.253,0.183","0.531,0.281,0.467",-0.223,393,78.33333333333334,83.33333333333333,ROBO3_chr11_+_124878583_124879341_124878583_124878796_124879189_124879341_393
2718,ENSG00000086189,DIMT1,chr5,-,62390875,62392990,62390875,62390982,62392925,62392990,2718,"26,28,25","0,0,0","32,32,46","9,1,5",2092,149,1.54940393848e-10,3.3768023807046723e-09,"1.0,1.0,1.0","0.202,0.695,0.396",0.569,1943,26.333333333333332,41.666666666666664,DIMT1_chr5_-_62390875_62392990_62390875_62390982_62392925_62392990_1943
2773,ENSG00000115661,STK16,chr2,+,219245895,219246876,219245895,219246085,219246656,219246876,2773,"44,33,39","108,81,95","127,101,120","68,66,60",720,149,0.0,0.0,"0.078,0.078,0.078","0.279,0.241,0.293",-0.193,571,133.33333333333334,180.66666666666669,STK16_chr2_+_219245895_219246876_219245895_219246085_219246656_219246876_571
2853,ENSG00000105875,WDR91,chr7,-,135204267,135206058,135204267,135204465,135205927,135206058,2853,"55,53,46","0,0,0","45,36,48","1,2,2",1611,149,0.00220969472946,0.0097791022194289,"1.0,1.0,1.0","0.806,0.625,0.689",0.293,1462,51.333333333333336,44.666666666666664,WDR91_chr7_-_135204267_135206058_135204267_135204465_135205927_135206058_1462
2887,ENSG00000158290,CUL4B,chrX,-,120538659,120540562,120538659,120538770,120540369,120540562,2887,"69,76,65","2,3,0","12,21,11","2,3,4",1748,149,7.21530131572e-05,0.0004968118186162,"0.746,0.683,1.0","0.338,0.374,0.19",0.509,1599,71.66666666666667,17.666666666666664,CUL4B_chrX_-_120538659_120540562_120538659_120538770_120540369_120540562_1599
2906,ENSG00000184205,TSPYL2,chrX,+,53084531,53084866,53084531,53084622,53084754,53084866,2906,"37,45,50","80,86,94","187,141,202","77,89,91",281,149,0.0,0.0,"0.197,0.217,0.22","0.563,0.457,0.541",-0.309,132,130.66666666666669,262.3333333333333,TSPYL2_chrX_+_53084531_53084866_53084531_53084622_53084754_53084866_132
2929,ENSG00000099949,LZTR1,chr22,+,20994103,20994727,20994103,20994269,20994557,20994727,2929,"82,82,91","59,51,62","151,92,112","44,26,29",437,149,1.51516745817e-07,1.95412420548546e-06,"0.322,0.354,0.334","0.539,0.547,0.568",-0.215,288,142.33333333333334,151.33333333333331,LZTR1_chr22_+_20994103_20994727_20994103_20994269_20994557_20994727_288
2932,ENSG00000099949,LZTR1,chr22,+,20996695,20996966,20996695,20996801,20996885,20996966,2932,"3,5,19","56,60,96","41,17,31","85,50,52",233,149,3.45527051415e-08,5.064362377367221e-07,"0.033,0.051,0.112","0.236,0.179,0.276",-0.165,84,79.66666666666667,92.0,LZTR1_chr22_+_20996695_20996966_20996695_20996801_20996885_20996966_84
3016,ENSG00000174720,LARP7,chr4,+,112647033,112647549,112647033,112647127,112647201,112647549,3016,"3,10,8","5,5,5","14,11,18","2,2,2",223,149,0.00104051595584,0.0051302553914498,"0.286,0.572,0.517","0.824,0.786,0.857",-0.364,74,12.0,16.333333333333336,LARP7_chr4_+_112647033_112647549_112647033_112647127_112647201_112647549_74
3039,ENSG00000160972,PPP1R16A,chr8,+,144500095,144500391,144500095,144500199,144500266,144500391,3039,"54,59,58","29,57,47","143,97,148","36,39,39",216,149,4.97962135571e-06,4.516498549286308e-05,"0.562,0.417,0.46","0.733,0.632,0.724",-0.217,67,101.33333333333334,167.33333333333334,PPP1R16A_chr8_+_144500095_144500391_144500095_144500199_144500266_144500391_67
3130,ENSG00000105821,DNAJC2,chr7,-,103322510,103322794,103322510,103322632,103322702,103322794,3130,"12,24,24","38,67,64","69,67,76","82,76,86",219,149,1.52693939282e-06,1.555698820408344e-05,"0.177,0.196,0.203","0.364,0.375,0.375",-0.179,70,76.33333333333334,152.0,DNAJC2_chr7_-_103322510_103322794_103322510_103322632_103322702_103322794_70
3173,ENSG00000203875,SNHG5,chr6,-,85677794,85678032,85677794,85677899,85677953,85678032,3173,"13,21,20","4,2,7","58,40,54","1,1,4",203,149,0.00037016953252,0.0020848724457062,"0.705,0.885,0.677","0.977,0.967,0.908",-0.195,54,22.333333333333332,52.666666666666664,SNHG5_chr6_-_85677794_85678032_85677794_85677899_85677953_85678032_54
3243,ENSG00000184661,CDCA2,chr8,+,25460239,25460554,25460239,25460300,25460383,25460554,3243,"4,6,2","28,24,17","13,33,15","27,26,21",232,149,1.14110453352e-05,9.60802350228094e-05,"0.084,0.138,0.07","0.236,0.449,0.314",-0.236,83,27.0,45.0,CDCA2_chr8_+_25460239_25460554_25460239_25460300_25460383_25460554_83
3292,ENSG00000211456,SACM1L,chr3,+,45732052,45737652,45732052,45732151,45737582,45737652,3292,"67,94,97","0,0,0","127,103,126","5,3,1",5580,149,4.72390737638e-09,8.072513537045734e-08,"1.0,1.0,1.0","0.404,0.478,0.771",0.449,5431,86.0,121.66666666666667,SACM1L_chr3_+_45732052_45737652_45732052_45732151_45737582_45737652_5431
3305,ENSG00000182481,KPNA2,chr17,+,68043837,68044503,68043837,68044071,68044324,68044503,3305,"58,57,42","0,0,0","69,62,72","13,17,24",402,149,3.33066907388e-16,1.5652062979064827e-14,"1.0,1.0,1.0","0.663,0.575,0.527",0.412,253,52.333333333333336,85.66666666666667,KPNA2_chr17_+_68043837_68044503_68043837_68044071_68044324_68044503_253
3307,ENSG00000105792,CFAP69,chr7,+,90299866,90304820,90299866,90300059,90304743,90304820,3307,"7,12,18","1,0,0","22,18,6","0,2,2",4833,149,0.000709938607468,0.0036712712445336,"0.178,1.0,1.0","1.0,0.217,0.085",0.292,4684,12.666666666666668,16.666666666666668,CFAP69_chr7_+_90299866_90304820_90299866_90300059_90304743_90304820_4684
3314,ENSG00000160789,LMNA,chr1,+,156137653,156138757,156137653,156137743,156138487,156138757,3314,"53,43,61","48,52,35","104,94,106","36,21,34",893,149,9.74599221326e-08,1.3039166450445186e-06,"0.156,0.121,0.225","0.325,0.428,0.342",-0.198,744,97.33333333333334,131.66666666666666,LMNA_chr1_+_156137653_156138757_156137653_156137743_156138487_156138757_744
3318,ENSG00000182504,CEP97,chr3,+,101757062,101758423,101757062,101757196,101757810,101758423,3318,"21,27,33","0,1,0","26,21,26","6,1,0",763,149,0.000254888173988,0.00150196252368,"1.0,0.841,1.0","0.458,0.804,1.0",0.193,614,27.333333333333332,26.666666666666664,CEP97_chr3_+_101757062_101758423_101757062_101757196_101757810_101758423_614
3327,ENSG00000235954,TTC28-AS1,chr22,+,27997410,27998838,27997410,27998152,27998603,27998838,3327,"13,4,15","1,0,0","14,6,8","1,2,2",600,149,0.000371944248659,0.0020917343348294,"0.764,1.0,1.0","0.777,0.427,0.498",0.354,451,11.0,11.0,TTC28-AS1_chr22_+_27997410_27998838_27997410_27998152_27998603_27998838_451
3365,ENSG00000075826,SEC31B,chr10,-,100488857,100489398,100488857,100488974,100489251,100489398,3365,"35,50,47","7,12,11","57,50,83","6,5,4",426,149,0.00128594353866,0.0061080287221633,"0.636,0.593,0.599","0.769,0.778,0.879",-0.199,277,54.0,68.33333333333334,SEC31B_chr10_-_100488857_100489398_100488857_100488974_100489251_100489398_277
3388,ENSG00000162736,NCSTN,chr1,+,160354117,160356347,160354117,160354290,160356259,160356347,3388,"48,48,47","0,0,0","110,74,119","7,6,4",2118,149,5.68932811973e-09,9.570035376342255e-08,"1.0,1.0,1.0","0.525,0.465,0.677",0.444,1969,47.666666666666664,106.66666666666667,NCSTN_chr1_+_160354117_160356347_160354117_160354290_160356259_160356347_1969
3393,ENSG00000162736,NCSTN,chr1,+,160355862,160357253,160355862,160356754,160357040,160357253,3393,"54,48,42","159,186,186","138,82,122","116,108,134",435,149,0.0,0.0,"0.104,0.081,0.072","0.29,0.206,0.238",-0.159,286,225.0,233.33333333333331,NCSTN_chr1_+_160355862_160357253_160355862_160356754_160357040_160357253_286
3411,ENSG00000250337,PURPL,chr5,+,27475534,27477801,27475534,27475695,27477638,27477801,3411,"131,187,154","20,22,12","281,328,281","10,6,15",2092,149,6.5970250409e-05,0.0004588624540474,"0.318,0.377,0.478","0.667,0.796,0.572",-0.287,1943,175.33333333333334,307.0,PURPL_chr5_+_27475534_27477801_27475534_27475695_27477638_27477801_1943
3532,ENSG00000163703,CRELD1,chr3,+,9933829,9934612,9933829,9933920,9934419,9934612,3532,"42,38,30","27,33,36","88,36,59","13,23,19",648,149,0.00217821933276,0.0096625552584203,"0.263,0.209,0.161","0.609,0.265,0.417",-0.219,499,68.66666666666666,79.33333333333333,CRELD1_chr3_+_9933829_9934612_9933829_9933920_9934419_9934612_499
3560,ENSG00000013441,CLK1,chr2,-,200859679,200861466,200859679,200859746,200861237,200861466,3560,"173,240,259","81,101,76","405,390,348","60,67,56",1640,149,6.74327260697e-11,1.555296525515565e-09,"0.163,0.178,0.236","0.38,0.346,0.361",-0.17,1491,310.0,442.0,CLK1_chr2_-_200859679_200861466_200859679_200859746_200861237_200861466_1491
3575,ENSG00000168291,PDHB,chr3,-,58429707,58430238,58429707,58429941,58430127,58430238,3575,"16,9,11","0,1,2","10,15,12","5,4,7",335,149,0.000392502556406,0.0021942206108674,"1.0,0.8,0.71","0.471,0.625,0.433",0.327,186,13.0,17.666666666666668,PDHB_chr3_-_58429707_58430238_58429707_58429941_58430127_58430238_186
3584,ENSG00000184470,TXNRD2,chr22,-,19875521,19877234,19875521,19875807,19877108,19877234,3584,"98,83,97","0,0,0","138,81,123","0,4,4",1450,149,4.2217051108e-05,0.0003130473444586,"1.0,1.0,1.0","1.0,0.675,0.76",0.188,1301,92.66666666666667,116.66666666666667,TXNRD2_chr22_-_19875521_19877234_19875521_19875807_19877108_19877234_1301
3592,ENSG00000240303,ACAD11,chr3,-,132578795,132579558,132578795,132579056,132579491,132579558,3592,"208,245,240","22,7,17","116,104,112","24,13,21",584,149,0.000242608069802,0.0014386199344173,"0.707,0.899,0.783","0.552,0.671,0.576",0.197,435,246.33333333333334,130.0,ACAD11_chr3_-_132578795_132579558_132578795_132579056_132579491_132579558_435
3608,ENSG00000163930,BAP1,chr3,-,52402778,52403298,52402778,52402940,52403137,52403298,3608,"15,25,18","23,24,23","61,65,73","20,27,28",346,149,5.00213316212e-07,5.647303190087129e-06,"0.219,0.31,0.252","0.568,0.509,0.529",-0.275,197,42.666666666666664,91.33333333333333,BAP1_chr3_-_52402778_52403298_52402778_52402940_52403137_52403298_197
3649,ENSG00000010295,IFFO1,chr12,-,6548064,6548545,6548064,6548160,6548424,6548545,3649,"53,47,51","49,44,39","80,70,102","39,33,37",413,149,0.000119934551632,0.000774066861563,"0.281,0.278,0.321","0.425,0.434,0.499",-0.159,264,94.33333333333334,120.33333333333334,IFFO1_chr12_-_6548064_6548545_6548064_6548160_6548424_6548545_264
3661,ENSG00000060971,ACAA1,chr3,-,38126161,38126700,38126161,38126341,38126509,38126700,3661,"36,33,24","74,48,53","70,51,97","66,58,45",317,149,0.000240756022486,0.0014321293885925,"0.186,0.244,0.175","0.333,0.292,0.503",-0.174,168,89.33333333333334,129.0,ACAA1_chr3_-_38126161_38126700_38126161_38126341_38126509_38126700_168
3666,ENSG00000114859,CLCN2,chr3,-,184354903,184355529,184354903,184354973,184355373,184355529,3666,"0,4,5","9,13,9","25,14,17","10,8,4",549,149,2.05023775179e-07,2.518911381651799e-06,"0.0,0.077,0.131","0.404,0.322,0.536",-0.351,400,13.333333333333334,26.0,CLCN2_chr3_-_184354903_184355529_184354903_184354973_184355373_184355529_400
3689,ENSG00000178149,DALRD3,chr3,-,49015972,49016340,49015972,49016086,49016157,49016340,3689,"13,23,26","45,45,50","46,33,25","24,37,35",220,149,0.00177948614128,0.00811890551959,"0.164,0.257,0.26","0.565,0.377,0.326",-0.196,71,67.33333333333333,66.66666666666666,DALRD3_chr3_-_49015972_49016340_49015972_49016086_49016157_49016340_71
3712,ENSG00000100034,PPM1F,chr22,-,21924875,21925662,21924875,21925028,21925568,21925662,3712,"7,11,22","1,0,0","33,28,30","5,1,3",689,149,0.000228210961717,0.0013645908154162,"0.602,1.0,1.0","0.588,0.858,0.684",0.157,540,13.666666666666668,33.33333333333333,PPM1F_chr22_-_21924875_21925662_21924875_21925028_21925568_21925662_540
3763,ENSG00000175110,MRPS22,chr3,+,139350178,139352792,139350178,139350322,139352646,139352792,3763,"52,80,62","0,0,2","82,111,104","5,4,5",2473,149,0.000159827774257,0.0010022894367292,"1.0,1.0,0.651","0.497,0.626,0.556",0.324,2324,65.33333333333334,103.66666666666667,MRPS22_chr3_+_139350178_139352792_139350178_139350322_139352646_139352792_2324
3772,ENSG00000100968,NFATC4,chr14,+,24373694,24374466,24373694,24373867,24374325,24374466,3772,"91,107,79","63,53,59","100,85,102","23,32,30",607,149,6.64991869168e-05,0.0004621140355151,"0.262,0.331,0.247","0.516,0.395,0.455",-0.175,458,150.66666666666666,124.0,NFATC4_chr14_+_24373694_24374466_24373694_24373867_24374325_24374466_458
3806,ENSG00000092098,RNF31,chr14,+,24150597,24151379,24150597,24150888,24151130,24151379,3806,"9,7,4","43,32,32","36,27,28","43,36,38",391,149,4.58317825913e-08,6.589085531624946e-07,"0.074,0.077,0.045","0.242,0.222,0.219",-0.162,242,42.33333333333333,69.33333333333333,RNF31_chr14_+_24150597_24151379_24150597_24150888_24151130_24151379_242
3819,ENSG00000112473,SLC39A7,chr6,+,33200825,33201656,33200825,33200938,33201241,33201656,3819,"839,867,835","323,351,340","956,1031,966","159,207,199",452,149,2.01838545877e-13,6.867077042756394e-12,"0.461,0.449,0.447","0.665,0.621,0.615",-0.181,303,1185.0,1172.6666666666667,SLC39A7_chr6_+_33200825_33201656_33200825_33200938_33201241_33201656_303
3850,ENSG00000131876,SNRPA1,chr15,-,101285725,101287010,101285725,101285801,101286907,101287010,3850,"537,617,551","31,24,24","459,356,464","90,69,100",1255,149,0.0,0.0,"0.673,0.753,0.732","0.377,0.38,0.355",0.349,1106,594.6666666666667,512.6666666666666,SNRPA1_chr15_-_101285725_101287010_101285725_101285801_101286907_101287010_1106
3864,ENSG00000038274,MAT2B,chr5,+,163512001,163513994,163512001,163512196,163513841,163513994,3864,"3,20,18","0,0,0","20,16,30","7,5,5",1794,149,1.9522161665e-12,5.5601186954217796e-11,"1.0,1.0,1.0","0.192,0.21,0.333",0.755,1645,13.666666666666666,27.666666666666668,MAT2B_chr5_+_163512001_163513994_163512001_163512196_163513841_163513994_1645
3890,ENSG00000132781,MUTYH,chr1,-,45332165,45332834,45332165,45332310,45332762,45332834,3890,"30,30,16","0,0,1","67,43,82","6,2,6",601,149,5.5039566237e-05,0.0003922677711241,"1.0,1.0,0.799","0.735,0.842,0.772",0.15,452,25.666666666666664,68.66666666666667,MUTYH_chr1_-_45332165_45332834_45332165_45332310_45332762_45332834_452
3893,ENSG00000132781,MUTYH,chr1,-,45332762,45333324,45332762,45332834,45333284,45333324,3893,"35,38,49","1,1,1","88,60,57","9,7,8",599,149,0.000101469382518,0.0006704290748267,"0.897,0.904,0.924","0.709,0.681,0.639",0.232,450,41.666666666666664,76.33333333333333,MUTYH_chr1_-_45332762_45333324_45332762_45332834_45333284_45333324_450
3924,ENSG00000145020,AMT,chr3,-,49418970,49420342,49418970,49419405,49419709,49420342,3924,"7,5,4","8,19,18","11,12,18","16,5,10",453,149,0.00119596129864,0.0057643801310731,"0.223,0.08,0.068","0.184,0.441,0.372",-0.209,304,20.333333333333332,24.0,AMT_chr3_-_49418970_49420342_49418970_49419405_49419709_49420342_304
3939,ENSG00000213672,NCKIPSD,chr3,-,48678876,48679183,48678876,48678969,48679054,48679183,3939,"12,22,13","90,67,62","46,28,45","54,54,61",234,149,5.31527946102e-08,7.526475756574271e-07,"0.078,0.173,0.118","0.352,0.248,0.32",-0.184,85,88.66666666666667,96.0,NCKIPSD_chr3_-_48678876_48679183_48678876_48678969_48679054_48679183_85
4041,ENSG00000110172,CHORDC1,chr11,-,90210535,90214175,90210535,90210594,90214017,90214175,4041,"12,30,32","0,0,0","57,79,45","6,9,5",3572,149,1.0997600608e-09,2.1257315930990232e-08,"1.0,1.0,1.0","0.284,0.268,0.273",0.725,3423,24.666666666666668,67.0,CHORDC1_chr11_-_90210535_90214175_90210535_90210594_90214017_90214175_3423
4073,ENSG00000103507,BCKDK,chr16,+,31111868,31112567,31111868,31112027,31112120,31112567,4073,"122,104,127","160,177,210","157,111,122","121,72,111",242,149,1.98958068354e-07,2.456429747050453e-06,"0.319,0.266,0.271","0.444,0.487,0.404",-0.16,93,300.0,231.33333333333331,BCKDK_chr16_+_31111868_31112567_31111868_31112027_31112120_31112567_93
4074,ENSG00000142687,KIAA0319L,chr1,-,35441046,35443028,35441046,35441138,35442905,35443028,4074,"21,28,12","0,0,0","29,27,20","4,2,2",1916,149,2.20445928178e-09,3.9940552625792345e-08,"1.0,1.0,1.0","0.361,0.512,0.437",0.563,1767,20.333333333333332,28.0,KIAA0319L_chr1_-_35441046_35443028_35441046_35441138_35442905_35443028_1767
4202,ENSG00000155363,MOV10,chr1,+,112698286,112699810,112698286,112698789,112699457,112699810,4202,"144,134,157","16,21,24","128,80,116","4,7,5",817,149,0.000479823278366,0.0026198216580269,"0.621,0.538,0.544","0.854,0.676,0.809",-0.212,668,165.33333333333334,113.33333333333333,MOV10_chr1_+_112698286_112699810_112698286_112698789_112699457_112699810_668
4225,ENSG00000154222,CC2D1B,chr1,-,52357780,52358461,52357780,52357898,52358330,52358461,4225,"15,10,13","29,15,21","28,31,32","16,20,23",581,149,0.000219958438389,0.0013209804299096,"0.117,0.146,0.137","0.31,0.284,0.263",-0.152,432,34.333333333333336,50.0,CC2D1B_chr1_-_52357780_52358461_52357780_52357898_52358330_52358461_432
4270,ENSG00000151092,NGLY1,chr3,-,25736308,25737455,25736308,25736400,25737333,25737455,4270,"27,24,28","1,3,2","23,11,26","7,6,8",1082,149,0.00101692888709,0.0050304528302827,"0.788,0.524,0.658","0.312,0.202,0.309",0.382,933,28.333333333333332,27.0,NGLY1_chr3_-_25736308_25737455_25736308_25736400_25737333_25737455_933
4291,ENSG00000145916,RMND5B,chr5,+,178142582,178142992,178142582,178142728,178142851,178142992,4291,"7,4,7","91,85,72","36,25,35","62,49,70",272,149,9.99200722163e-16,4.4720179940140455e-14,"0.04,0.025,0.051","0.241,0.218,0.215",-0.186,123,88.66666666666667,92.33333333333334,RMND5B_chr5_+_178142582_178142992_178142582_178142728_178142851_178142992_123
4294,ENSG00000167671,UBXN6,chr19,-,4446048,4446413,4446048,4446197,4446282,4446413,4294,"26,30,20","186,181,149","47,41,53","96,86,82",234,149,2.64566146768e-13,8.841212700215964e-12,"0.082,0.095,0.079","0.238,0.233,0.292",-0.169,85,197.33333333333334,135.0,UBXN6_chr19_-_4446048_4446413_4446048_4446197_4446282_4446413_85
4311,ENSG00000160688,FLAD1,chr1,+,154990158,154990528,154990158,154990257,154990338,154990528,4311,"31,22,36","87,59,56","73,86,89","75,89,81",230,149,6.42640077486e-06,5.671374111053092e-05,"0.188,0.195,0.294","0.387,0.385,0.416",-0.17,81,97.0,164.33333333333334,FLAD1_chr1_+_154990158_154990528_154990158_154990257_154990338_154990528_81
4324,ENSG00000158864,NDUFS2,chr1,+,161209482,161210710,161209482,161210188,161210590,161210710,4324,"48,45,61","0,0,0","86,64,62","6,5,3",551,149,5.43814494991e-07,6.075692701095586e-06,"1.0,1.0,1.0","0.795,0.776,0.848",0.194,402,51.333333333333336,75.33333333333334,NDUFS2_chr1_+_161209482_161210710_161209482_161210188_161210590_161210710_402
4392,ENSG00000197530,MIB2,chr1,+,1628272,1628722,1628272,1628399,1628488,1628722,4392,"6,5,11","26,32,48","27,13,15","26,25,26",238,149,5.10775962376e-05,0.000367866327692,"0.126,0.089,0.125","0.394,0.246,0.265",-0.188,89,42.66666666666667,44.0,MIB2_chr1_+_1628272_1628722_1628272_1628399_1628488_1628722_89
4398,ENSG00000065989,PDE4A,chr19,+,10461525,10461999,10461525,10461680,10461876,10461999,4398,"2,1,3","11,13,15","9,10,12","20,6,17",345,149,0.000200271154914,0.0012212804653676,"0.073,0.032,0.08","0.163,0.419,0.234",-0.21,196,15.0,24.666666666666668,PDE4A_chr19_+_10461525_10461999_10461525_10461680_10461876_10461999_196
