ID,GeneID,geneSymbol,chr,strand,riExonStart_0base,riExonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,Distance,MeanCounts_SAMPLE_1,MeanCounts_SAMPLE_2,event_id
2910,ENSG00000099949,LZTR1,chr22,+,20994103,20994727,20994103,20994269,20994557,20994727,2910,"82,82,91","59,51,62","114,58,80","28,24,15",437,149,5.4047170797e-05,0.0002401229297021,"0.322,0.354,0.334","0.581,0.452,0.645",-0.223,288,142.33333333333334,106.33333333333333,LZTR1_chr22_+_20994103_20994727_20994103_20994269_20994557_20994727_288
2954,ENSG00000105443,CYTH2,chr19,+,48474837,48478145,48474837,48474949,48478068,48478145,2954,"67,70,46","43,37,40","238,151,242","22,20,30",3268,149,0.0,0.0,"0.066,0.079,0.05","0.33,0.256,0.269",-0.22,3119,101.0,234.33333333333334,CYTH2_chr19_+_48474837_48478145_48474837_48474949_48478068_48478145_3119
2964,ENSG00000127419,TMEM175,chr4,+,947708,948154,947708,947892,948115,948154,2964,"18,14,16","24,30,33","23,11,19","12,11,15",372,149,0.00248747172055,0.0078493552070688,"0.231,0.157,0.163","0.434,0.286,0.337",-0.169,223,45.0,30.333333333333336,TMEM175_chr4_+_947708_948154_947708_947892_948115_948154_223
2996,ENSG00000174720,LARP7,chr4,+,112647033,112647549,112647033,112647127,112647198,112647549,2996,"3,7,7","85,78,67","14,17,16","31,34,35",220,149,2.71955125086e-10,2.192267078204175e-09,"0.023,0.057,0.066","0.234,0.253,0.236",-0.192,71,82.33333333333334,49.0,LARP7_chr4_+_112647033_112647549_112647033_112647127_112647198_112647549_71
3020,ENSG00000160972,PPP1R16A,chr8,+,144500095,144500391,144500095,144500199,144500266,144500391,3020,"54,59,58","29,57,47","107,73,97","25,19,44",216,149,9.19150341758e-05,0.0003923124926902,"0.562,0.417,0.46","0.747,0.726,0.603",-0.212,67,101.33333333333334,121.66666666666666,PPP1R16A_chr8_+_144500095_144500391_144500095_144500199_144500266_144500391_67
3022,ENSG00000083838,ZNF446,chr19,+,58479642,58480019,58479642,58479727,58479929,58480019,3022,"22,12,15","13,14,18","12,30,22","4,6,7",351,149,0.000489623721265,0.0017960166705517,"0.418,0.267,0.261","0.56,0.68,0.572",-0.289,202,31.333333333333332,27.0,ZNF446_chr19_+_58479642_58480019_58479642_58479727_58479929_58480019_202
3047,ENSG00000077232,DNAJC10,chr2,+,182717015,182718290,182717015,182717072,182718156,182718290,3047,"124,116,119","0,0,0","75,68,85","3,1,2",1233,149,0.00120956551855,0.004096987059162,"1.0,1.0,1.0","0.751,0.892,0.837",0.173,1084,119.66666666666667,78.0,DNAJC10_chr2_+_182717015_182718290_182717015_182717072_182718156_182718290_1084
3067,ENSG00000123737,EXOSC9,chr4,+,121813865,121816447,121813865,121814047,121816368,121816447,3067,"287,311,298","116,105,120","441,374,495","67,57,59",2470,149,8.54871728961e-15,9.987931719379785e-14,"0.13,0.152,0.13","0.284,0.284,0.336",-0.164,2321,412.33333333333337,497.6666666666667,EXOSC9_chr4_+_121813865_121816447_121813865_121814047_121816368_121816447_2321
3110,ENSG00000105821,DNAJC2,chr7,-,103322510,103322794,103322510,103322632,103322702,103322794,3110,"12,24,24","38,67,64","100,131,117","27,38,34",219,149,0.0,0.0,"0.177,0.196,0.203","0.716,0.701,0.701",-0.514,70,76.33333333333334,149.0,DNAJC2_chr7_-_103322510_103322794_103322510_103322632_103322702_103322794_70
3138,ENSG00000100650,SRSF5,chr14,+,69768797,69769251,69768797,69768896,69769181,69769251,3138,"209,337,314","835,782,853","865,762,731","759,593,696",434,149,0.0,0.0,"0.079,0.129,0.112","0.281,0.306,0.265",-0.177,285,1110.0,1468.6666666666665,SRSF5_chr14_+_69768797_69769251_69768797_69768896_69769181_69769251_285
3148,ENSG00000203875,SNHG5,chr6,-,85677423,85677875,85677423,85677492,85677790,85677875,3148,"41,52,52","16,22,26","107,78,103","17,18,18",447,149,0.000108978433372,0.0004587780798283,"0.461,0.441,0.4","0.677,0.591,0.656",-0.207,298,69.66666666666667,113.66666666666667,SNHG5_chr6_-_85677423_85677875_85677423_85677492_85677790_85677875_298
3165,ENSG00000251022,THAP9-AS1,chr4,-,82900076,82900566,82900076,82900223,82900333,82900566,3165,"5,8,8","210,257,240","162,168,143","416,413,361",259,149,0.0,0.0,"0.014,0.018,0.019","0.183,0.19,0.186",-0.169,110,242.66666666666666,554.3333333333334,THAP9-AS1_chr4_-_82900076_82900566_82900076_82900223_82900333_82900566_110
3170,ENSG00000141562,NARF,chr17,+,82483715,82484950,82483715,82483779,82484812,82484950,3170,"155,236,187","195,211,167","279,171,227","86,64,80",1182,149,0.0,0.0,"0.091,0.124,0.124","0.29,0.252,0.263",-0.155,1033,383.66666666666663,302.3333333333333,NARF_chr17_+_82483715_82484950_82483715_82483779_82484812_82484950_1033
3201,ENSG00000163161,ERCC3,chr2,-,127289336,127289824,127289336,127289501,127289688,127289824,3201,"48,33,45","99,94,94","108,58,89","89,76,72",336,149,2.1991946908e-07,1.3365311602359834e-06,"0.177,0.135,0.175","0.35,0.253,0.354",-0.157,187,137.66666666666669,164.0,ERCC3_chr2_-_127289336_127289824_127289336_127289501_127289688_127289824_187
3223,ENSG00000184661,CDCA2,chr8,+,25460239,25460554,25460239,25460300,25460383,25460554,3223,"4,6,2","28,24,17","71,71,50","20,19,21",232,149,0.0,0.0,"0.084,0.138,0.07","0.695,0.706,0.605",-0.571,83,27.0,84.0,CDCA2_chr8_+_25460239_25460554_25460239_25460300_25460383_25460554_83
3286,ENSG00000182481,KPNA2,chr17,+,68043837,68044503,68043837,68044071,68044324,68044503,3286,"58,57,42","0,0,0","148,127,140","14,11,19",402,149,3.47413764423e-10,2.764335384158871e-09,"1.0,1.0,1.0","0.797,0.811,0.732",0.22,253,52.333333333333336,153.0,KPNA2_chr17_+_68043837_68044503_68043837_68044071_68044324_68044503_253
3291,ENSG00000160789,LMNA,chr1,+,156135860,156136436,156135860,156136121,156136213,156136436,3291,"3,0,3","110,118,134","53,38,50","103,112,117",241,149,0.0,0.0,"0.017,0.0,0.014","0.241,0.173,0.209",-0.197,92,122.66666666666667,157.66666666666669,LMNA_chr1_+_156135860_156136436_156135860_156136121_156136213_156136436_92
3295,ENSG00000160789,LMNA,chr1,+,156137653,156138757,156137653,156137743,156138487,156138757,3295,"53,43,61","48,52,35","156,122,160","49,28,34",893,149,7.07179870219e-11,6.022856011184655e-10,"0.156,0.121,0.225","0.347,0.421,0.44",-0.235,744,97.33333333333334,183.0,LMNA_chr1_+_156137653_156138757_156137653_156137743_156138487_156138757_744
3299,ENSG00000182504,CEP97,chr3,+,101757062,101758423,101757062,101757196,101757810,101758423,3299,"21,27,33","0,1,0","24,30,30","0,2,4",763,149,0.00105808692809,0.0036406868019648,"1.0,0.841,1.0","1.0,0.745,0.594",0.167,614,27.333333333333332,30.0,CEP97_chr3_+_101757062_101758423_101757062_101757196_101757810_101758423_614
3301,ENSG00000066654,THUMPD1,chr16,-,20733663,20737286,20733663,20736358,20736859,20737286,3301,"136,129,106","17,20,21","224,218,221","20,13,13",650,149,0.000361568659796,0.0013656383549532,"0.647,0.597,0.536","0.72,0.794,0.796",-0.177,501,143.0,236.33333333333334,THUMPD1_chr16_-_20733663_20737286_20733663_20736358_20736859_20737286_501
3318,ENSG00000089818,NECAP1,chr12,+,8090194,8092784,8090194,8090299,8092675,8092784,3318,"112,135,132","5,4,7","197,169,188","29,26,19",2525,149,6.49624997408e-05,0.0002850166952383,"0.569,0.666,0.527","0.286,0.277,0.369",0.277,2376,131.66666666666666,209.33333333333331,NECAP1_chr12_+_8090194_8092784_8090194_8090299_8092675_8092784_2376
3322,ENSG00000089818,NECAP1,chr12,+,8090194,8093055,8090194,8092784,8092871,8093055,3322,"7,16,6","106,92,93","47,69,59","67,57,68",236,149,0.0,0.0,"0.04,0.099,0.039","0.307,0.433,0.354",-0.305,87,106.66666666666667,122.33333333333334,NECAP1_chr12_+_8090194_8093055_8090194_8092784_8092871_8093055_87
3324,ENSG00000198218,QRICH1,chr3,-,49032621,49033228,49032621,49032773,49033119,49033228,3324,"102,126,114","131,120,124","207,147,190","105,75,77",495,149,2.32009522705e-10,1.8867382330988107e-09,"0.19,0.24,0.217","0.372,0.371,0.426",-0.174,346,239.0,267.0,QRICH1_chr3_-_49032621_49033228_49032621_49032773_49033119_49033228_346
3339,ENSG00000178035,IMPDH2,chr3,-,49027709,49028532,49027709,49027916,49028430,49028532,3339,"103,131,127","48,45,47","308,240,245","41,51,44",663,149,1.59961584134e-06,8.814599531682507e-06,"0.325,0.395,0.378","0.628,0.514,0.556",-0.2,514,167.0,309.66666666666663,IMPDH2_chr3_-_49027709_49028532_49027709_49027916_49028430_49028532_514
3341,ENSG00000178035,IMPDH2,chr3,-,49028430,49028806,49028430,49028532,49028721,49028806,3341,"29,48,25","7,6,6","50,33,49","0,0,1",338,149,5.18421827689e-09,3.7201426391210664e-08,"0.646,0.779,0.647","1.0,1.0,0.956",-0.295,189,40.333333333333336,44.333333333333336,IMPDH2_chr3_-_49028430_49028806_49028430_49028532_49028721_49028806_189
3348,ENSG00000075826,SEC31B,chr10,-,100488857,100489398,100488857,100488977,100489251,100489398,3348,"34,49,47","7,4,11","49,34,56","4,0,0",423,149,5.3255164528e-05,0.0002371348067196,"0.631,0.812,0.601","0.812,1.0,1.0",-0.256,274,50.66666666666667,47.66666666666667,SEC31B_chr10_-_100488857_100489398_100488857_100488977_100489251_100489398_274
3357,ENSG00000206573,THUMPD3-AS1,chr3,-,9390289,9391826,9390289,9390497,9391678,9391826,3357,"491,516,510","57,60,58","490,395,424","24,30,24",1330,149,7.44125556176e-05,0.0003230231103353,"0.491,0.491,0.496","0.696,0.596,0.664",-0.159,1181,564.0,462.3333333333333,THUMPD3-AS1_chr3_-_9390289_9391826_9390289_9390497_9391678_9391826_1181
3370,ENSG00000162736,NCSTN,chr1,+,160354117,160356347,160354117,160354290,160356259,160356347,3370,"48,48,47","0,0,0","96,100,125","0,1,8",2118,149,3.55749100485e-05,0.0001632598730877,"1.0,1.0,1.0","1.0,0.876,0.524",0.2,1969,47.666666666666664,110.0,NCSTN_chr1_+_160354117_160356347_160354117_160354290_160356259_160356347_1969
3375,ENSG00000162736,NCSTN,chr1,+,160355862,160357253,160355862,160356754,160357040,160357253,3375,"54,48,42","159,186,186","112,86,96","71,54,64",435,149,0.0,0.0,"0.104,0.081,0.072","0.351,0.353,0.339",-0.262,286,225.0,161.0,NCSTN_chr1_+_160355862_160357253_160355862_160356754_160357040_160357253_286
3381,ENSG00000149480,MTA2,chr11,-,62597315,62597712,62597315,62597415,62597609,62597712,3381,"13,9,16","276,237,247","177,143,173","209,177,191",343,149,0.0,0.0,"0.02,0.016,0.027","0.269,0.26,0.282",-0.249,194,266.0,356.6666666666667,MTA2_chr11_-_62597315_62597712_62597315_62597415_62597609_62597712_194
3392,ENSG00000250337,PURPL,chr5,+,27475534,27477801,27475534,27475695,27477638,27477801,3392,"131,187,154","20,22,12","142,153,152","5,5,8",2092,149,0.000421095313423,0.0015601444025666,"0.318,0.377,0.478","0.669,0.685,0.575",-0.252,1943,175.33333333333334,155.0,PURPL_chr5_+_27475534_27477801_27475534_27475695_27477638_27477801_1943
3406,ENSG00000114416,FXR1,chr3,+,180962882,180963090,180962882,180962940,180963027,180963090,3406,"139,140,131","429,517,481","169,185,170","201,177,218",236,149,0.0,0.0,"0.17,0.146,0.147","0.347,0.398,0.33",-0.204,87,612.3333333333334,373.3333333333333,FXR1_chr3_+_180962882_180963090_180962882_180962940_180963027_180963090_87
3447,ENSG00000114745,GORASP1,chr3,-,39100304,39100877,39100304,39100503,39100787,39100877,3447,"24,42,29","3,4,0","50,38,45","0,0,0",433,149,0.000434313363375,0.0016058937782478,"0.734,0.783,1.0","1.0,1.0,1.0",-0.161,284,34.0,44.333333333333336,GORASP1_chr3_-_39100304_39100877_39100304_39100503_39100787_39100877_284
3450,ENSG00000114745,GORASP1,chr3,-,39100304,39101102,39100304,39100877,39101015,39101102,3450,"9,12,27","54,60,55","35,23,30","40,30,40",287,149,1.08231461018e-05,5.3564417436790345e-05,"0.08,0.094,0.203","0.312,0.285,0.28",-0.167,138,72.33333333333334,66.0,GORASP1_chr3_-_39100304_39101102_39100304_39100877_39101015_39101102_138
3461,ENSG00000115524,SF3B1,chr2,-,197418508,197420542,197418508,197418588,197418895,197420542,3461,"22,24,21","3,0,2","42,22,44","9,9,12",456,149,0.0021114070118,0.0067608973873075,"0.706,1.0,0.774","0.604,0.444,0.545",0.296,307,24.0,46.0,SF3B1_chr2_-_197418508_197420542_197418508_197418588_197418895_197420542_307
3476,ENSG00000179222,MAGED1,chrX,+,51897794,51900296,51897794,51898193,51900181,51900296,3476,"104,137,121","0,0,0","135,113,156","2,9,5",2137,149,1.34130236917e-08,9.247597286602503e-08,"1.0,1.0,1.0","0.825,0.467,0.685",0.341,1988,120.66666666666667,140.0,MAGED1_chrX_+_51897794_51900296_51897794_51898193_51900181_51900296_1988
3490,ENSG00000161204,ABCF3,chr3,+,184187396,184187761,184187396,184187443,184187663,184187761,3490,"9,19,14","73,67,89","66,49,59","51,28,41",369,149,0.0,0.0,"0.047,0.103,0.06","0.343,0.414,0.368",-0.305,220,90.33333333333333,98.0,ABCF3_chr3_+_184187396_184187761_184187396_184187443_184187663_184187761_220
3491,ENSG00000161204,ABCF3,chr3,+,184187663,184187983,184187663,184187761,184187860,184187983,3491,"8,6,7","73,72,77","30,30,25","48,42,59",248,149,1.1310952174900001e-12,1.1106392401524147e-11,"0.062,0.048,0.052","0.273,0.3,0.203",-0.205,99,81.0,78.0,ABCF3_chr3_+_184187663_184187983_184187663_184187761_184187860_184187983_99
3493,ENSG00000161204,ABCF3,chr3,+,184189254,184189443,184189254,184189277,184189387,184189443,3493,"2,0,4","56,49,45","16,10,16","34,38,32",259,149,1.17963638857e-10,9.80904852837937e-10,"0.02,0.0,0.049","0.213,0.131,0.223",-0.166,110,52.0,48.666666666666664,ABCF3_chr3_+_184189254_184189443_184189254_184189277_184189387_184189443_110
3494,ENSG00000161204,ABCF3,chr3,+,184189387,184189757,184189387,184189443,184189556,184189757,3494,"2,8,4","68,52,46","21,20,13","42,36,43",262,149,1.84763030431e-08,1.257410337974658e-07,"0.016,0.08,0.047","0.221,0.24,0.147",-0.155,113,60.0,58.333333333333336,ABCF3_chr3_+_184189387_184189757_184189387_184189443_184189556_184189757_113
3495,ENSG00000161204,ABCF3,chr3,+,184192600,184192896,184192600,184192689,184192804,184192896,3495,"11,12,4","73,82,91","39,39,52","58,43,49",264,149,0.0,0.0,"0.078,0.076,0.024","0.275,0.339,0.375",-0.27,115,91.0,93.33333333333334,ABCF3_chr3_+_184192600_184192896_184192600_184192689_184192804_184192896_115
3501,ENSG00000158411,MITD1,chr2,-,99169262,99169610,99169262,99169470,99169549,99169610,3501,"21,16,22","64,58,44","29,20,44","28,24,19",228,149,1.70903011881e-05,8.221158565011753e-05,"0.177,0.153,0.246","0.404,0.353,0.602",-0.261,79,75.0,54.66666666666667,MITD1_chr2_-_99169262_99169610_99169262_99169470_99169549_99169610_79
3502,ENSG00000151967,SCHIP1,chr3,+,159886206,159888943,159886206,159886324,159888819,159888943,3502,"23,37,30","0,0,0","23,17,29","0,4,1",2644,149,0.000210134618139,0.0008342118388916,"1.0,1.0,1.0","1.0,0.193,0.62",0.396,2495,30.0,24.666666666666668,SCHIP1_chr3_+_159886206_159888943_159886206_159886324_159888819_159888943_2495
3541,ENSG00000013441,CLK1,chr2,-,200856890,200857884,200856890,200856985,200857717,200857884,3541,"33,28,31","147,164,104","229,184,211","129,131,156",881,149,0.0,0.0,"0.037,0.028,0.048","0.231,0.192,0.186",-0.165,732,169.0,346.66666666666663,CLK1_chr2_-_200856890_200857884_200856890_200856985_200857717_200857884_732
3542,ENSG00000013441,CLK1,chr2,-,200859679,200861466,200859679,200859746,200861237,200861466,3542,"173,240,259","81,101,76","435,394,446","45,32,41",1640,149,0.0,0.0,"0.163,0.178,0.236","0.468,0.528,0.497",-0.305,1491,310.0,464.3333333333333,CLK1_chr2_-_200859679_200861466_200859679_200859746_200861237_200861466_1491
3556,ENSG00000168291,PDHB,chr3,-,58429707,58430238,58429707,58429941,58430127,58430238,3556,"16,9,11","0,1,2","13,3,11","5,4,6",335,149,0.000127315863117,0.0005302314344365,"1.0,0.8,0.71","0.536,0.25,0.449",0.425,186,13.0,14.0,PDHB_chr3_-_58429707_58430238_58429707_58429941_58430127_58430238_186
3573,ENSG00000240303,ACAD11,chr3,-,132578795,132579558,132578795,132579056,132579491,132579558,3573,"208,245,240","22,7,17","109,44,110","26,11,19",584,149,7.37872036383e-06,3.736932178773712e-05,"0.707,0.899,0.783","0.517,0.505,0.596",0.257,435,246.33333333333334,106.33333333333334,ACAD11_chr3_-_132578795_132579558_132578795_132579056_132579491_132579558_435
3589,ENSG00000163930,BAP1,chr3,-,52402778,52403298,52402778,52402940,52403137,52403298,3589,"15,25,18","23,24,23","74,62,50","12,8,8",346,149,2.33146835171e-15,2.8268575220076583e-14,"0.219,0.31,0.252","0.726,0.769,0.729",-0.481,197,42.666666666666664,71.33333333333333,BAP1_chr3_-_52402778_52403298_52402778_52402940_52403137_52403298_197
3590,ENSG00000163930,BAP1,chr3,-,52406252,52406907,52406252,52406322,52406828,52406907,3590,"116,135,137","31,31,15","173,145,129","5,12,4",655,149,4.13435271995e-06,2.1620439436339093e-05,"0.46,0.498,0.675","0.887,0.733,0.88",-0.289,506,155.0,156.0,BAP1_chr3_-_52406252_52406907_52406252_52406322_52406828_52406907_506
3608,ENSG00000213523,SRA1,chr5,-,140551060,140552184,140551060,140551169,140551981,140552184,3608,"25,22,20","51,53,63","69,32,60","27,28,36",961,149,3.00004465714e-11,2.65934330712146e-10,"0.071,0.06,0.047","0.284,0.151,0.205",-0.154,812,78.0,84.0,SRA1_chr5_-_140551060_140552184_140551060_140551169_140551981_140552184_812
3614,ENSG00000156976,EIF4A2,chr3,+,186784563,186786051,186784563,186784696,186785882,186786051,3614,"120,151,135","374,402,323","1390,1339,1293","603,555,545",1335,149,0.0,0.0,"0.035,0.04,0.045","0.205,0.212,0.209",-0.169,1186,501.66666666666663,1908.3333333333335,EIF4A2_chr3_+_186784563_186786051_186784563_186784696_186785882_186786051_1186
3616,ENSG00000165782,PIP4P1,chr14,-,20457857,20459296,20457857,20458702,20459205,20459296,3616,"32,30,40","89,94,101","156,137,153","66,81,78",652,149,0.0,0.0,"0.076,0.068,0.083","0.351,0.279,0.31",-0.238,503,128.66666666666669,223.66666666666666,PIP4P1_chr14_-_20457857_20459296_20457857_20458702_20459205_20459296_503
3630,ENSG00000010295,IFFO1,chr12,-,6548064,6548545,6548064,6548160,6548424,6548545,3630,"53,47,51","49,44,39","76,55,90","21,16,29",413,149,4.14808867255e-08,2.737219549428883e-07,"0.281,0.278,0.321","0.566,0.554,0.528",-0.256,264,94.33333333333334,95.66666666666667,IFFO1_chr12_-_6548064_6548545_6548064_6548160_6548424_6548545_264
3631,ENSG00000155975,VPS37A,chr8,+,17280238,17280443,17280238,17280297,17280374,17280443,3631,"1,0,4","31,34,32","9,11,5","11,17,16",226,149,4.31819510149e-08,2.8418496104636504e-07,"0.021,0.0,0.076","0.35,0.299,0.171",-0.241,77,34.0,23.0,VPS37A_chr8_+_17280238_17280443_17280238_17280297_17280374_17280443_77
3636,ENSG00000165195,PIGA,chrX,-,15324664,15325152,15324664,15324871,15325019,15325152,3636,"6,12,9","25,19,34","18,17,26","22,23,16",297,149,0.0010482578877,0.0036091915118816,"0.107,0.241,0.117","0.291,0.271,0.449",-0.182,148,35.0,40.666666666666664,PIGA_chrX_-_15324664_15325152_15324664_15324871_15325019_15325152_148
3641,ENSG00000060971,ACAA1,chr3,-,38125825,38126700,38125825,38125881,38126161,38126700,3641,"13,7,23","94,68,66","81,65,59","59,66,64",429,149,0.0,0.0,"0.046,0.035,0.108","0.323,0.255,0.243",-0.211,280,90.33333333333333,131.33333333333331,ACAA1_chr3_-_38125825_38126700_38125825_38125881_38126161_38126700_280
3643,ENSG00000060971,ACAA1,chr3,-,38126161,38126700,38126161,38126341,38126509,38126700,3643,"36,33,24","74,48,53","99,59,92","36,52,45",317,149,1.20846913143e-07,7.568563245529363e-07,"0.186,0.244,0.175","0.564,0.348,0.49",-0.266,168,89.33333333333334,127.66666666666666,ACAA1_chr3_-_38126161_38126700_38126161_38126341_38126509_38126700_168
3667,ENSG00000178149,DALRD3,chr3,-,49015818,49016086,49015818,49015872,49015972,49016086,3667,"14,43,29","57,43,36","45,43,57","28,25,32",249,149,0.00018312551177,0.0007380997701472,"0.128,0.374,0.325","0.49,0.507,0.516",-0.229,100,74.0,76.66666666666667,DALRD3_chr3_-_49015818_49016086_49015818_49015872_49015972_49016086_100
3669,ENSG00000178149,DALRD3,chr3,-,49015972,49016340,49015972,49016060,49016157,49016340,3669,"22,35,34","20,10,5","47,50,35","6,4,3",246,149,0.00272013518836,0.0085180145169,"0.4,0.679,0.805","0.826,0.883,0.876",-0.234,97,42.0,48.333333333333336,DALRD3_chr3_-_49015972_49016340_49015972_49016060_49016157_49016340_97
3670,ENSG00000178149,DALRD3,chr3,-,49015972,49016340,49015972,49016086,49016157,49016340,3670,"13,23,26","45,45,50","41,39,24","24,23,23",220,149,1.04080418706e-06,5.86216484916174e-06,"0.164,0.257,0.26","0.536,0.535,0.414",-0.268,71,67.33333333333333,58.0,DALRD3_chr3_-_49015972_49016340_49015972_49016086_49016157_49016340_71
3671,ENSG00000178149,DALRD3,chr3,-,49017227,49017513,49017227,49017356,49017433,49017513,3671,"18,22,17","83,103,89","16,34,35","46,32,47",226,149,1.20308750785e-05,5.9066477114125e-05,"0.125,0.123,0.112","0.187,0.412,0.329",-0.189,77,110.66666666666667,70.0,DALRD3_chr3_-_49017227_49017513_49017227_49017356_49017433_49017513_77
3673,ENSG00000157020,SEC13,chr3,-,10319138,10319316,10319138,10319172,10319256,10319316,3673,"17,12,19","2,3,2","19,13,12","1,0,0",233,149,0.000827847606412,0.0029039556891905,"0.845,0.719,0.859","0.924,1.0,1.0",-0.167,84,18.333333333333332,15.0,SEC13_chr3_-_10319138_10319316_10319138_10319172_10319256_10319316_84
3690,ENSG00000187514,PTMA,chr2,+,231711347,231711983,231711347,231711419,231711886,231711983,3690,"175,204,216","1237,1195,1154","1421,1254,1288","722,694,703",616,149,0.0,0.0,"0.033,0.04,0.043","0.323,0.304,0.307",-0.273,467,1393.6666666666665,2027.3333333333335,PTMA_chr2_+_231711347_231711983_231711347_231711419_231711886_231711983_467
3704,ENSG00000171224,FAM241B,chr10,+,69631479,69631839,69631479,69631547,69631708,69631839,3704,"6,15,10","105,125,131","41,29,29","63,54,68",310,149,1.11022302463e-16,1.4586987213288112e-15,"0.027,0.055,0.035","0.238,0.205,0.17",-0.165,161,130.66666666666666,94.66666666666666,FAM241B_chr10_+_69631479_69631839_69631479_69631547_69631708_69631839_161
3710,ENSG00000007923,DNAJC11,chr1,-,6637446,6638364,6637446,6637504,6638082,6638364,3710,"26,34,29","2,0,0","30,15,32","5,4,6",727,149,3.75953277876e-06,1.9857217480946958e-05,"0.727,1.0,1.0","0.552,0.435,0.522",0.406,578,30.333333333333336,30.666666666666668,DNAJC11_chr1_-_6637446_6638364_6637446_6637504_6638082_6638364_578
3719,ENSG00000103064,SLC7A6,chr16,+,68297233,68301819,68297233,68297476,68298490,68301819,3719,"268,287,247","16,14,17","238,208,248","3,6,8",1163,149,0.00151012820996,0.0049962165781214,"0.682,0.724,0.651","0.91,0.816,0.799",-0.156,1014,283.0,237.0,SLC7A6_chr16_+_68297233_68301819_68297233_68297476_68298490_68301819_1014
3726,ENSG00000164073,MFSD8,chr4,-,127917824,127920836,127917824,127919338,127920556,127920836,3726,"58,92,81","0,6,4","52,61,61","1,0,0",1367,149,6.89633371159e-05,0.0003009605681228,"1.0,0.626,0.688","0.85,1.0,1.0",-0.179,1218,80.33333333333333,58.333333333333336,MFSD8_chr4_-_127917824_127920836_127917824_127919338_127920556_127920836_1218
3730,ENSG00000111642,CHD4,chr12,-,6578028,6578546,6578028,6578117,6578408,6578546,3730,"109,84,78","4,4,2","132,105,112","15,16,14",440,149,4.16522890657e-05,0.0001879954171522,"0.902,0.877,0.93","0.749,0.69,0.73",0.18,291,93.66666666666666,131.33333333333331,CHD4_chr12_-_6578028_6578546_6578028_6578117_6578408_6578546_291
3743,ENSG00000175110,MRPS22,chr3,+,139350178,139351060,139350178,139350322,139351030,139351060,3743,"79,115,92","13,11,6","105,94,101","1,3,3",857,149,8.16739644641e-05,0.0003519456442449,"0.514,0.645,0.727","0.948,0.845,0.854",-0.254,708,105.33333333333333,102.33333333333333,MRPS22_chr3_+_139350178_139351060_139350178_139350322_139351030_139351060_708
3744,ENSG00000175110,MRPS22,chr3,+,139350178,139352792,139350178,139350322,139352646,139352792,3744,"52,80,62","0,0,2","158,135,154","8,24,15",2473,149,1.93131321402e-06,1.0563567979499022e-05,"1.0,1.0,0.651","0.543,0.253,0.382",0.491,2324,65.33333333333334,164.66666666666666,MRPS22_chr3_+_139350178_139352792_139350178_139350322_139352646_139352792_2324
3750,ENSG00000133275,CSNK1G2,chr19,+,1978858,1979248,1978858,1979093,1979162,1979248,3750,"36,42,44","250,238,254","84,55,59","106,96,134",218,149,3.5860203695399997e-14,3.9938422939190605e-13,"0.09,0.108,0.106","0.351,0.281,0.231",-0.186,69,288.0,178.0,CSNK1G2_chr19_+_1978858_1979248_1978858_1979093_1979162_1979248_69
3756,ENSG00000054967,RELT,chr11,+,73394476,73395285,73394476,73394734,73395086,73395285,3756,"5,7,9","44,49,51","21,18,23","24,28,19",501,149,2.91172863598e-10,2.3395216809658668e-09,"0.033,0.041,0.05","0.206,0.161,0.265",-0.169,352,55.0,44.333333333333336,RELT_chr11_+_73394476_73395285_73394476_73394734_73395086_73395285_352
3791,ENSG00000092098,RNF31,chr14,+,24157519,24158011,24157519,24157638,24157897,24158011,3791,"8,13,1","24,22,35","48,34,39","17,20,10",408,149,5.5900839512900005e-12,5.2649464153476217e-11,"0.109,0.177,0.01","0.508,0.383,0.588",-0.394,259,34.333333333333336,56.0,RNF31_chr14_+_24157519_24158011_24157519_24157638_24157897_24158011_259
3793,ENSG00000092098,RNF31,chr14,+,24157519,24158199,24157519,24158011,24158141,24158199,3793,"8,9,13","31,23,28","36,26,27","13,6,16",279,149,1.06620856588e-09,8.124751342061835e-09,"0.121,0.173,0.199","0.597,0.698,0.474",-0.425,130,37.33333333333333,41.333333333333336,RNF31_chr14_+_24157519_24158199_24157519_24158011_24158141_24158199_130
3800,ENSG00000112473,SLC39A7,chr6,+,33200825,33201656,33200825,33200938,33201241,33201656,3800,"839,867,835","323,351,340","798,666,640","124,118,126",452,149,5.4400928206599996e-15,6.447776145706813e-14,"0.461,0.449,0.447","0.68,0.65,0.626",-0.2,303,1185.0,824.0,SLC39A7_chr6_+_33200825_33201656_33200825_33200938_33201241_33201656_303
3801,ENSG00000112473,SLC39A7,chr6,+,33201241,33201913,33201241,33201656,33201744,33201913,3801,"7,3,6","226,222,220","36,55,34","114,104,147",237,149,0.0,0.0,"0.019,0.008,0.017","0.166,0.25,0.127",-0.166,88,228.0,163.33333333333334,SLC39A7_chr6_+_33201241_33201913_33201241_33201656_33201744_33201913_88
