ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
459	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490297	49490778	49490864	459	267,232,233	1,2,1	377,380,363	2,0,1	630	149	0.517788577287	0.9181266037961434	0.984,0.965,0.982	0.978,1.0,0.988	-0.012
460	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49490576	49490778	49490864	460	430,446,427	30018,30243,31560	422,425,436	23089,23597,23279	351	149	1	1.0	0.006,0.006,0.006	0.008,0.008,0.008	-0.002
461	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491039	49491099	461	1150,1125,1127	22466,22234,22725	878,926,949	16335,17142,17521	324	149	0.463509994508	0.8644148371815027	0.023,0.023,0.022	0.024,0.024,0.024	-0.001
462	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490297	49491424	49491547	462	555,529,571	0,0,0	670,714,643	2,0,0	1276	149	1	1.0	1.0,1.0,1.0	0.975,1.0,1.0	0.008
463	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49490864	49491424	49491547	463	524,501,544	0,1,2	482,526,463	4,12,3	709	149	6.21507263611e-05	0.0008144038941095986	1.0,0.991,0.983	0.962,0.902,0.97	0.047
464	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491547	49489849	49491266	49491424	49491547	464	355,357,397	2,2,3	293,357,265	1,1,0	307	149	1	1.0	0.989,0.989,0.985	0.993,0.994,1.0	-0.008
465	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49490778	49491099	49491424	49491547	465	386,376,427	23750,23393,24064	333,384,300	17042,18747,18420	474	149	1	1.0	0.005,0.005,0.006	0.006,0.006,0.005	-0.0
466	"ENSG00000011304"	"PTBP1"	chr19	+	804035	804438	804035	804208	804291	804438	466	67,70,65	1170,1402,1438	97,73,78	923,909,960	232	149	1.03449896528e-05	0.00018452689677338948	0.035,0.031,0.028	0.063,0.049,0.05	-0.023
467	"ENSG00000011304"	"PTBP1"	chr19	+	804291	804702	804291	804438	804531	804702	467	28,26,38	981,1002,1070	29,46,37	705,641,694	242	149	0.000293593633846	0.002872748207291045	0.017,0.016,0.021	0.025,0.042,0.032	-0.015
468	"ENSG00000011304"	"PTBP1"	chr19	+	804291	804702	804291	804438	804540	804702	468	158,116,148	0,3,8	120,124,110	1,0,1	251	149	0.0107918956877	0.05300683415513255	1.0,0.958,0.917	0.986,1.0,0.985	-0.032
470	"ENSG00000090674"	"MCOLN1"	chr19	+	7527519	7527960	7527519	7527628	7527863	7527960	470	7,10,9	26,12,11	14,27,15	35,25,28	384	149	0.544672982116	0.9431216336871565	0.095,0.244,0.241	0.134,0.295,0.172	-0.007
471	"ENSG00000099860"	"GADD45B"	chr19	+	2476355	2476630	2476355	2476431	2476528	2476630	471	3,2,4	0,0,0	7,16,8	0,0,1	246	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.829	0.057
472	"ENSG00000130332"	"LSM7"	chr19	-	2328386	2328586	2328386	2328477	2328560	2328586	472	35,57,50	686,736,764	53,59,68	546,593,550	232	149	0.000471563718025	0.00417079369109656	0.032,0.047,0.04	0.059,0.06,0.074	-0.025
474	"ENSG00000187244"	"BCAM"	chr19	+	44819581	44820822	44819581	44819726	44820704	44820822	474	35,33,28	17,14,16	38,68,29	8,15,20	1127	149	0.184815369805	0.45795393727686273	0.214,0.238,0.188	0.386,0.375,0.161	-0.094
477	"ENSG00000126458"	"RRAS"	chr19	-	49636823	49637130	49636823	49636926	49637042	49637130	477	6,9,4	65,48,66	4,5,4	25,23,35	265	149	0.510867632373	0.911687186925105	0.049,0.095,0.033	0.083,0.109,0.06	-0.025
479	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583541	49583717	479	0,2,0	0,1,0	0,2,0	0,0,0	386	149	1	1.0	NA,0.436,NA	NA,1.0,NA	-0.564
480	"ENSG00000142546"	"NOSIP"	chr19	-	49556316	49556993	49556316	49556425	49556548	49556993	480	2,3,7	161,157,149	15,5,12	181,190,170	272	149	0.00650991228123	0.03550688073800357	0.007,0.01,0.025	0.043,0.014,0.037	-0.017
482	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556657	49556874	49556993	482	103,88,105	1,2,0	121,136,127	2,0,0	366	149	1	1.0	0.977,0.947,1.0	0.961,1.0,1.0	-0.012
483	"ENSG00000142546"	"NOSIP"	chr19	-	49556548	49556993	49556548	49556736	49556874	49556993	483	2,4,11	148,174,182	22,15,15	217,226,221	287	149	0.00110199871072	0.008324723796482594	0.007,0.012,0.03	0.05,0.033,0.034	-0.023
484	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49558896	49558978	484	53,56,46	326,316,330	133,93,103	370,356,342	1796	149	8.36840077234e-07	2.006263542076111e-05	0.013,0.014,0.011	0.029,0.021,0.024	-0.012
485	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49558199	49558896	49558978	485	28,21,19	1,0,1	57,43,46	0,5,3	846	149	0.00396827083208	0.02395743103156962	0.831,1.0,0.77	1.0,0.602,0.73	0.09
487	"ENSG00000104897"	"SF3A2"	chr19	+	2246752	2247022	2246752	2246802	2246881	2247022	487	54,74,66	691,790,699	78,80,65	509,523,457	228	149	8.19026901622e-05	0.0010211813676410757	0.049,0.058,0.058	0.091,0.091,0.085	-0.034
488	"ENSG00000133246"	"PRAM1"	chr19	-	8490055	8490372	8490055	8490226	8490337	8490372	488	0,2,0	1,0,2	1,0,0	1,0,1	260	149	1	1.0	0.0,1.0,0.0	0.364,NA,0.0	0.151
490	"ENSG00000233927"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	490	154,175,197	14223,14469,15282	323,307,296	11467,11674,11206	398	149	1	1.0	0.004,0.005,0.005	0.01,0.01,0.01	-0.005
491	"ENSG00000090661"	"CERS4"	chr19	+	8255821	8256286	8255821	8255879	8256235	8256286	491	28,18,25	44,35,48	9,13,10	36,26,35	505	149	0.0305660168373	0.1190079485842866	0.158,0.132,0.133	0.069,0.129,0.078	0.049
492	"ENSG00000161265"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743205	35743295	35743345	492	11,9,5	2,1,0	11,8,9	0,1,0	239	149	0.740497797247	1.0	0.774,0.849,1.0	1.0,0.833,1.0	-0.07
493	"ENSG00000161265"	"U2AF1L4"	chr19	-	35743154	35743345	35743154	35743208	35743295	35743345	493	9,9,5	0,2,0	11,8,9	0,0,2	236	149	1	1.0	1.0,0.74,1.0	1.0,1.0,0.74	0.0
494	"ENSG00000161265"	"U2AF1L4"	chr19	-	35742528	35743904	35742528	35742803	35743808	35743904	494	12,18,24	17,26,20	41,35,32	13,22,20	1154	149	0.00164598074845	0.011666315929110141	0.084,0.082,0.134	0.289,0.17,0.171	-0.11
495	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744069	35744421	35744069	35744145	35744322	35744421	495	27,33,36	36,43,51	45,23,27	36,38,45	326	149	0.820123389444	1.0	0.255,0.26,0.244	0.364,0.217,0.215	-0.012
496	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35744738	35744322	35744421	35744625	35744738	496	43,33,33	19,22,21	28,11,21	28,17,26	353	149	0.00321042299938	0.020302725940099475	0.489,0.388,0.399	0.297,0.215,0.254	0.17
497	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744421	35745124	35745187	497	104,102,105	11,14,21	84,62,73	17,18,16	852	149	0.0680141822323	0.21915027775455007	0.623,0.56,0.466	0.464,0.376,0.444	0.122
498	"ENSG00000161265"	"U2AF1L4"	chr19	-	35744322	35745187	35744322	35744738	35745124	35745187	498	67,71,78	12,18,23	63,52,54	18,13,12	535	149	0.881599575207	1.0	0.609,0.523,0.486	0.494,0.527,0.556	0.014
499	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439960	1440253	499	184,175,224	8,13,15	299,324,323	12,14,14	1217	149	0.150786014459	0.3928233835801202	0.738,0.622,0.646	0.753,0.739,0.739	-0.075
500	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1439967	1440253	500	184,175,224	17,9,13	302,326,327	19,26,9	1224	149	0.521531143686	0.9212357752482387	0.569,0.703,0.677	0.659,0.604,0.816	-0.043
501	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440018	1440253	501	198,195,229	17868,18858,18576	321,344,348	15447,14417,15141	1275	149	1	1.0	0.001,0.001,0.001	0.002,0.003,0.003	-0.002
502	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1440253	1438806	1438892	1440025	1440253	502	870,844,937	57,64,66	867,915,931	62,50,62	1282	149	0.481442187727	0.883058536701725	0.64,0.605,0.623	0.619,0.68,0.636	-0.022
503	"ENSG00000115268"	"RPS15"	chr19	+	1440018	1440494	1440018	1440253	1440348	1440494	503	30,36,52	9991,9990,10451	55,58,51	7912,8624,8391	244	149	1	1.0	0.002,0.002,0.003	0.004,0.004,0.004	-0.002
506	"ENSG00000266964"	"FXYD1"	chr19	+	35142719	35143050	35142719	35142771	35142916	35143050	506	2,0,3	9,12,12	2,1,2	1,5,5	294	149	0.375938839981	0.7565452067201986	0.101,0.0,0.112	0.503,0.092,0.169	-0.184
507	"ENSG00000104973"	"MED25"	chr19	+	49831935	49832157	49831935	49832021	49832099	49832157	507	3,2,4	147,128,149	8,3,9	131,123,113	227	149	0.0104421590743	0.05156075368078198	0.013,0.01,0.017	0.039,0.016,0.05	-0.022
508	"ENSG00000104973"	"MED25"	chr19	+	49836225	49836979	49836225	49836406	49836846	49836979	508	37,29,26	18,26,29	43,28,44	31,17,22	589	149	0.290417342172	0.6298871442442815	0.342,0.22,0.185	0.26,0.294,0.336	-0.048
509	"ENSG00000105655"	"ISYNA1"	chr19	-	18436329	18437105	18436329	18436479	18436972	18437105	509	339,355,378	3,1,6	367,354,310	3,3,3	642	149	0.898669639678	1.0	0.963,0.988,0.936	0.966,0.965,0.96	-0.001
510	"ENSG00000105655"	"ISYNA1"	chr19	-	18437598	18437988	18437598	18437760	18437859	18437988	510	106,161,175	321,324,330	128,121,106	207,172,184	248	149	0.00578298995785	0.03232231868495473	0.166,0.23,0.242	0.271,0.297,0.257	-0.062
511	"ENSG00000105655"	"ISYNA1"	chr19	-	18437859	18438162	18437859	18437988	18438092	18438162	511	63,51,51	312,356,403	62,60,50	234,229,230	253	149	0.00114688511689	0.008576906149981784	0.106,0.078,0.069	0.135,0.134,0.113	-0.043
512	"ENSG00000130511"	"SSBP4"	chr19	+	18432558	18432735	18432558	18432604	18432699	18432735	512	4,2,2	169,191,177	0,6,3	137,162,130	244	149	0.928324888162	1.0	0.014,0.006,0.007	0.0,0.022,0.014	-0.003
513	"ENSG00000248098"	"BCKDHA"	chr19	+	41410636	41411009	41410636	41410816	41410922	41411009	513	5,5,3	226,223,217	9,30,14	151,129,142	255	149	5.8552163118e-11	4.197739694305846e-09	0.013,0.013,0.008	0.034,0.12,0.054	-0.058
516	"ENSG00000105364"	"MRPL4"	chr19	+	10252396	10252701	10252396	10252463	10252550	10252701	516	15,8,8	527,445,520	10,19,8	420,491,473	236	149	0.338074547404	0.699801173082794	0.018,0.011,0.01	0.015,0.024,0.011	-0.004
517	"ENSG00000130811"	"EIF3G"	chr19	-	10118867	10119171	10118867	10118956	10119066	10119171	517	34,57,41	24,36,25	55,55,45	24,42,26	259	149	0.674149827233	1.0	0.449,0.477,0.485	0.569,0.43,0.499	-0.029
518	"ENSG00000130811"	"EIF3G"	chr19	-	10118867	10119171	10118867	10118956	10119087	10119171	518	39,67,44	2127,2205,2221	66,64,53	1876,1880,1738	280	149	0.00702808482367	0.03769884924121117	0.01,0.016,0.01	0.018,0.018,0.016	-0.005
519	"ENSG00000267454"	"ZNF582-DT"	chr19	+	56398276	56399168	56398276	56398383	56398893	56399168	519	4,2,1	2,5,6	5,3,1	4,4,5	659	149	0.62570776147	1.0	0.311,0.083,0.036	0.22,0.145,0.043	0.007
520	"ENSG00000013275"	"PSMC4"	chr19	+	39980069	39980454	39980069	39980146	39980285	39980454	520	29,34,40	252,286,308	73,79,102	386,386,391	288	149	5.56126159462e-05	0.0007498149448370112	0.056,0.058,0.063	0.089,0.096,0.119	-0.042
521	"ENSG00000013275"	"PSMC4"	chr19	+	39980285	39980717	39980285	39980454	39980661	39980717	521	14,16,14	216,197,223	37,51,32	322,283,308	356	149	0.000614679394795	0.005149493896170248	0.026,0.033,0.026	0.046,0.07,0.042	-0.024
523	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386674	55387929	55388048	523	1389,1482,1523	12,14,12	1093,1168,1059	6,4,8	1404	149	0.0740190883705	0.2334544513072961	0.925,0.918,0.931	0.951,0.969,0.934	-0.027
524	"ENSG00000108107"	"RPL28"	chr19	+	55386569	55388048	55386569	55386693	55387929	55388048	524	406,501,573	8867,8678,8837	361,372,320	6544,7151,6458	1385	149	1	1.0	0.005,0.006,0.007	0.006,0.006,0.005	0.0
525	"ENSG00000133247"	"KMT5C"	chr19	+	55341793	55342380	55341793	55342046	55342214	55342380	525	17,22,20	33,35,41	15,13,24	38,34,44	317	149	0.426547756953	0.8198865882551091	0.195,0.228,0.187	0.157,0.152,0.204	0.032
527	"ENSG00000271109"	"LINC03049"	chr19	-	34860173	34860715	34860173	34860302	34860533	34860715	527	11,9,5	6,6,11	4,11,5	3,2,3	380	149	0.185142188315	0.458593959152101	0.418,0.37,0.151	0.343,0.683,0.395	-0.161
528	"ENSG00000127445"	"PIN1"	chr19	+	9849089	9849682	9849089	9849201	9849532	9849682	528	1146,1200,1260	0,0,0	1033,1082,1089	2,0,3	480	149	1	1.0	1.0,1.0,1.0	0.994,1.0,0.991	0.005
529	"ENSG00000127445"	"PIN1"	chr19	+	9849089	9849682	9849089	9849311	9849532	9849682	529	735,793,793	1,2,1	630,676,681	4,3,0	370	149	1	1.0	0.997,0.994,0.997	0.984,0.989,1.0	0.005
530	"ENSG00000105518"	"TMEM205"	chr19	-	11345519	11346268	11345519	11345628	11346207	11346268	530	234,259,252	12,16,9	291,306,287	11,11,8	728	149	0.14345551665	0.37863001016543146	0.8,0.768,0.851	0.844,0.851,0.88	-0.052
532	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45828969	45829205	532	75,74,53	158,161,151	54,70,61	133,138,121	1200	149	0.536809287003	0.9362456243027762	0.056,0.054,0.042	0.048,0.059,0.059	-0.005
533	"ENSG00000125755"	"SYMPK"	chr19	-	45827836	45829205	45827836	45827918	45829054	45829205	533	195,208,165	1,1,1	154,148,167	2,4,3	1285	149	0.00763796788968	0.04017389640484017	0.958,0.96,0.95	0.899,0.811,0.866	0.097
534	"ENSG00000125755"	"SYMPK"	chr19	-	45854174	45854507	45854174	45854240	45854390	45854507	534	9,7,9	337,335,274	8,8,5	260,240,248	299	149	0.940983072477	1.0	0.013,0.01,0.016	0.015,0.016,0.01	-0.001
535	"ENSG00000125731"	"SH2D3A"	chr19	-	6754051	6754425	6754051	6754163	6754250	6754425	535	0,3,5	3,13,6	3,2,2	9,1,1	236	149	0.403993526588	0.7931282264985776	0.0,0.127,0.345	0.174,0.558,0.558	-0.273
536	"ENSG00000125731"	"SH2D3A"	chr19	-	6754250	6754731	6754250	6754425	6754615	6754731	536	1,2,4	2,2,4	0,4,1	6,2,1	339	149	0.419872859242	0.8122916550358984	0.18,0.305,0.305	0.0,0.468,0.305	0.006
537	"ENSG00000205744"	"DENND1C"	chr19	-	6471264	6471496	6471264	6471305	6471405	6471496	537	5,10,9	12,12,11	4,3,2	2,3,3	249	149	0.582572682187	0.9856278462414958	0.2,0.333,0.329	0.545,0.374,0.285	-0.114
538	"ENSG00000205744"	"DENND1C"	chr19	-	6475483	6475751	6475483	6475585	6475705	6475751	538	1,9,6	3,9,9	1,4,1	2,2,2	269	149	0.974373865072	1.0	0.156,0.356,0.27	0.217,0.526,0.217	-0.059
540	"ENSG00000105193"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	540	21,24,38	7680,7980,8328	44,56,42	6492,6677,7042	252	149	1	1.0	0.002,0.002,0.003	0.004,0.005,0.004	-0.002
541	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39433664	39433761	541	92,127,118	10944,11142,11763	134,135,132	8987,9277,9762	244	149	1	1.0	0.005,0.007,0.006	0.009,0.009,0.008	-0.003
542	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435606	39435708	542	666,774,789	12415,12249,12916	963,1025,1073	9663,10222,10482	1994	149	1	1.0	0.004,0.005,0.005	0.007,0.007,0.008	-0.003
543	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39433664	39433761	39435657	39435708	543	12420,12173,13365	628,493,565	10184,10716,10608	418,430,447	2045	149	0.406940801427	0.7971486527708496	0.59,0.643,0.633	0.64,0.645,0.634	-0.018
544	"ENSG00000006712"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	544	5,1,0	137,116,139	11,9,4	129,154,118	242	149	0.000680329675993	0.005617428642529134	0.022,0.005,0.0	0.05,0.035,0.02	-0.026
545	"ENSG00000006712"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	545	5,3,3	139,104,153	8,11,10	185,241,142	247	149	0.0415300788124	0.15090071521698556	0.021,0.017,0.012	0.025,0.027,0.041	-0.014
546	"ENSG00000130755"	"GMFG"	chr19	-	39328358	39329073	39328358	39328548	39328999	39329073	546	0,1,1	0,0,1	2,1,2	1,2,1	600	149	1	1.0	NA,1.0,0.199	0.332,0.11,0.332	0.342
548	"ENSG00000130726"	"TRIM28"	chr19	+	58548739	58548910	58548739	58548776	58548861	58548910	548	149,123,130	789,678,744	157,159,146	735,761,725	234	149	0.22269065925	0.5216404509481621	0.107,0.104,0.1	0.12,0.117,0.114	-0.013
549	"ENSG00000130726"	"TRIM28"	chr19	+	58548739	58548910	58548739	58548776	58548885	58548910	549	375,353,357	9,5,12	407,422,361	15,8,7	258	149	0.83627112915	1.0	0.96,0.976,0.945	0.94,0.968,0.968	0.002
550	"ENSG00000130726"	"TRIM28"	chr19	+	58549736	58550035	58549736	58549860	58549948	58550035	550	24,29,37	1457,1340,1370	59,66,76	1351,1312,1229	237	149	3.87207177432e-09	1.7588550976083587e-07	0.01,0.013,0.017	0.027,0.031,0.037	-0.018
553	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570343	58570527	58570993	58571429	553	63,65,113	12,24,18	51,27,34	7,9,4	615	149	0.524619671185	0.9249383467380846	0.56,0.396,0.603	0.638,0.421,0.673	-0.058
554	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807483	40807551	554	8,11,13	150,136,147	14,25,18	178,176,168	358	149	0.0857124256299	0.2598597987952884	0.022,0.033,0.036	0.032,0.056,0.043	-0.013
556	"ENSG00000161249"	"DMKN"	chr19	-	35498715	35499282	35498715	35498763	35498873	35499282	556	13,25,16	187,191,199	18,18,16	175,225,198	259	149	0.753586468637	1.0	0.038,0.07,0.044	0.056,0.044,0.044	0.003
557	"ENSG00000161249"	"DMKN"	chr19	-	35499957	35500580	35499957	35500029	35500532	35500580	557	150,161,193	198,178,183	112,83,66	196,221,190	652	149	2.6658225627e-09	1.2741264761212307e-07	0.148,0.171,0.194	0.116,0.079,0.074	0.081
558	"ENSG00000161249"	"DMKN"	chr19	-	35500377	35500580	35500377	35500419	35500532	35500580	558	57,62,79	23,22,16	50,32,20	6,13,10	262	149	0.84770356807	1.0	0.585,0.616,0.737	0.826,0.583,0.532	-0.001
559	"ENSG00000161249"	"DMKN"	chr19	-	35510183	35510427	35510183	35510252	35510370	35510427	559	341,274,374	305,276,295	379,321,350	227,261,249	267	149	0.0249831371954	0.10173362694096254	0.384,0.357,0.414	0.482,0.407,0.44	-0.058
560	"ENSG00000161249"	"DMKN"	chr19	-	35510183	35510510	35510183	35510252	35510378	35510510	560	343,282,377	205,150,190	383,325,356	110,113,131	275	149	1.88396627854e-05	0.0003066998378339353	0.475,0.505,0.518	0.654,0.609,0.596	-0.12
561	"ENSG00000126249"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34404929	34404990	561	26,22,26	108,99,127	30,25,32	97,116,97	263	149	0.21855568287	0.5161707860243016	0.12,0.112,0.104	0.149,0.109,0.157	-0.026
564	"ENSG00000064607"	"SUGP2"	chr19	-	18994365	18995280	18994365	18994486	18995143	18995280	564	246,221,238	174,165,205	291,251,255	145,145,121	806	149	0.000573265130675	0.004881999142408136	0.207,0.198,0.177	0.271,0.242,0.28	-0.07
565	"ENSG00000064607"	"SUGP2"	chr19	-	19004167	19004646	19004167	19004273	19004429	19004646	565	575,600,613	10,4,2	545,475,447	4,2,5	305	149	0.564016331113	0.9664275865971018	0.966,0.987,0.993	0.985,0.991,0.978	-0.003
566	"ENSG00000064607"	"SUGP2"	chr19	-	19024618	19026226	19024618	19025456	19025854	19026226	566	614,620,556	0,0,0	492,483,506	0,0,1	547	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
567	"ENSG00000064545"	"TMEM161A"	chr19	-	19121307	19121668	19121307	19121421	19121524	19121668	567	36,33,47	341,286,301	40,56,42	202,201,214	252	149	0.000258154563048	0.0025698269987795568	0.059,0.064,0.085	0.105,0.141,0.104	-0.047
568	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132433	19132656	19132754	568	151,149,149	5,7,9	119,121,104	10,18,20	372	149	9.80992083391e-05	0.001177822379027906	0.924,0.895,0.869	0.827,0.729,0.676	0.152
569	"ENSG00000064545"	"TMEM161A"	chr19	-	19132351	19132754	19132351	19132508	19132656	19132754	569	12,16,11	295,264,285	14,27,20	196,211,211	297	149	0.000687976822792	0.0056742867154172035	0.02,0.03,0.019	0.035,0.06,0.045	-0.024
572	"ENSG00000105135"	"ILVBL"	chr19	-	15116000	15116321	15116000	15116071	15116151	15116321	572	13,11,14	164,137,111	23,30,39	77,112,89	229	149	1.79678194545e-09	9.303337628663334e-08	0.049,0.05,0.076	0.163,0.148,0.222	-0.119
573	"ENSG00000105135"	"ILVBL"	chr19	-	15116407	15118015	15116407	15116522	15117880	15118015	573	50,56,85	160,144,136	80,76,99	100,98,115	1507	149	1.44213615769e-05	0.00024382238530015057	0.03,0.037,0.058	0.073,0.071,0.078	-0.032
574	"ENSG00000105135"	"ILVBL"	chr19	-	15122692	15123030	15122692	15122804	15122891	15123030	574	9,5,9	163,166,169	14,18,16	109,103,115	236	149	9.99464233786e-06	0.00018000012867411632	0.034,0.019,0.033	0.075,0.099,0.081	-0.056
579	"ENSG00000123146"	"ADGRE5"	chr19	+	14397732	14397935	14397732	14397804	14397888	14397935	579	1,0,0	19,28,20	0,2,0	19,24,9	233	149	1	1.0	0.033,0.0,0.0	0.0,0.051,0.0	-0.006
580	"ENSG00000105401"	"CDC37"	chr19	-	10395227	10395543	10395227	10395343	10395434	10395543	580	269,368,372	776,694,700	285,357,284	623,604,586	240	149	0.345839019826	0.70999728866889	0.177,0.248,0.248	0.221,0.268,0.231	-0.016
581	"ENSG00000160633"	"SAFB"	chr19	+	5667352	5667886	5667352	5667450	5667819	5667886	581	87,111,91	441,439,478	73,61,60	537,485,454	518	149	0.000178312564024	0.0019324105775624185	0.054,0.068,0.052	0.038,0.035,0.037	0.021
582	"ENSG00000031823"	"RANBP3"	chr19	-	5924826	5925737	5924826	5924905	5925633	5925737	582	4,10,13	177,180,167	15,13,12	145,167,154	877	149	0.189360312731	0.4664068734944348	0.004,0.009,0.013	0.017,0.013,0.013	-0.006
584	"ENSG00000064932"	"SBNO2"	chr19	-	1109134	1109598	1109134	1109211	1109505	1109598	584	10,21,12	0,0,0	17,29,17	0,1,1	443	149	1	1.0	1.0,1.0,1.0	1.0,0.907,0.851	0.081
585	"ENSG00000171456"	"ASXL1"	chr20	+	32428127	32428422	32428127	32428248	32428324	32428422	585	4,3,6	86,59,73	4,3,4	71,70,60	225	149	0.786583722618	1.0	0.03,0.033,0.052	0.036,0.028,0.042	0.003
587	"ENSG00000087460"	"GNAS"	chr20	+	58903671	58905480	58903671	58903791	58905382	58905480	587	157,181,164	4735,4664,4574	149,124,125	3661,3665,3555	1740	149	1	1.0	0.003,0.003,0.003	0.003,0.003,0.003	0.0
588	"ENSG00000087460"	"GNAS"	chr20	+	58903671	58909216	58903671	58905480	58909161	58909216	588	175,196,189	4267,4245,3957	248,278,235	3339,3209,3173	3830	149	1	1.0	0.002,0.002,0.002	0.003,0.003,0.003	-0.001
590	"ENSG00000087460"	"GNAS"	chr20	+	58905382	58909423	58905382	58909216	58909349	58909423	590	114,109,103	4193,4011,3740	101,90,94	3252,2994,3037	282	149	0.347846239145	0.7131170235737937	0.014,0.014,0.014	0.016,0.016,0.016	-0.002
591	"ENSG00000087460"	"GNAS"	chr20	+	58905382	58909579	58905382	58909423	58909520	58909579	591	11,14,12	3649,3432,3404	22,18,28	2845,2904,2644	246	149	1	1.0	0.002,0.002,0.002	0.005,0.004,0.006	-0.003
593	"ENSG00000087460"	"GNAS"	chr20	+	58909950	58910401	58909950	58910081	58910333	58910401	593	50,50,49	2817,2589,2492	46,34,38	2115,2068,2022	401	149	1	1.0	0.007,0.007,0.007	0.008,0.006,0.007	0.0
598	"ENSG00000064601"	"CTSA"	chr20	+	45891568	45892027	45891568	45891762	45891915	45892027	598	8,9,7	84,75,65	28,23,23	61,67,73	302	149	4.40863982321e-07	1.1257129630771836e-05	0.045,0.056,0.05	0.185,0.145,0.135	-0.105
599	"ENSG00000064601"	"CTSA"	chr20	+	45892272	45892484	45892272	45892323	45892397	45892484	599	6,6,4	64,62,67	11,5,12	53,64,76	223	149	0.0704908516954	0.22460674796619762	0.059,0.061,0.038	0.122,0.05,0.095	-0.036
600	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892880	45893219	45893311	600	14,8,4	92,59,89	22,24,21	80,91,81	488	149	0.000187298203565	0.0020035802091544334	0.044,0.04,0.014	0.077,0.075,0.073	-0.042
601	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45893311	45892724	45892887	45893219	45893311	601	14,8,3	0,0,0	22,24,20	0,1,0	481	149	1	1.0	1.0,1.0,1.0	1.0,0.881,1.0	0.04
602	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45892880	45893987	45894072	602	15,9,5	0,0,0	25,17,21	0,0,3	1256	149	0.262325920151	0.5866532875362496	1.0,1.0,1.0	1.0,1.0,0.454	0.182
603	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894072	45892724	45893311	45893987	45894072	603	8,3,1	86,48,65	6,5,3	52,98,61	825	149	0.806434136481	1.0	0.017,0.011,0.003	0.02,0.009,0.009	-0.002
604	"ENSG00000064601"	"CTSA"	chr20	+	45892724	45894741	45892724	45894072	45894649	45894741	604	2,0,2	87,54,51	6,3,2	65,91,79	726	149	1	1.0	0.005,0.0,0.008	0.019,0.007,0.005	-0.006
605	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45896455	45897040	605	40,39,46	0,0,0	94,85,67	2,0,0	1471	149	1	1.0	1.0,1.0,1.0	0.826,1.0,1.0	0.058
